股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,79930,303122,387183,5,-75575,-372549,-525637,0
2609,陽明,40555,88627,128128,5,-28971,-87335,-123925,0
2887,台新金,15793,29897,13696,3,15675,137696,341322,5
1718,中纖,15061,14440,15512,2,0,0,0,0
6770,力積電,13159,35395,-115350,4,18,85,328,4
3481,群創,12947,53298,-74583,3,9,30683,59935,5
2882,國泰金,10810,58454,93622,5,-278,-42253,-76045,0
2027,大成鋼,10403,37557,47601,5,-8964,-26348,-26319,1
2312,金寶,10036,-562,-9644,2,-11,7,612,4
2356,英業達,9677,14864,-9114,2,-96,15582,32259,4
2615,萬海,9605,8709,12549,2,-17,-76,-83,0
2890,永豐金,9106,86451,130795,5,399,2359,3595,5
2481,強茂,8380,16994,-134,2,-3807,4561,10713,3
3702,大聯大,8343,24133,35847,5,-5540,-17145,-24025,0
2353,宏碁,7797,-63465,-3362,3,2060,9546,1573,3
2885,元大金,7575,19136,34076,5,-4892,-14713,-36982,0
6005,群益證,7202,3766,7709,4,-4603,-18909,-24901,0
5347,世界,6994,16536,27220,5,-8665,-22073,-33275,0
2834,臺企銀,6604,84806,100656,5,-34,-194,-231,0
2002,中鋼,5924,27266,-8244,3,282,855,1794,5
2637,慧洋-KY,5605,11698,13634,5,149,-4622,-6916,1
2474,可成,5452,-2024,-2264,2,-830,-265,-6944,1
2376,技嘉,5346,1422,-3454,1,-768,1343,8766,4
8070,長華*,5115,9546,14953,3,-5048,-15129,-20598,0
2501,國建,5065,9427,10807,4,0,0,-846,0
3036,文曄,4752,15326,24265,5,-6874,-20519,-30820,0
6176,瑞儀,4399,12919,21964,5,-5406,-16342,-23182,0
3231,緯創,4079,-50413,66175,3,137,19957,38446,5
4939,亞電,3780,2398,1492,2,0,0,0,0
3312,弘憶股,3776,4936,6081,3,0,0,0,0
1303,南亞,3182,952,31474,3,985,7936,10765,5
8043,蜜望實,3005,1663,-625,2,0,0,0,0
3149,正達,2745,-4694,315,2,0,0,0,0
6239,力成,2688,6121,8522,4,-4639,-14218,-21782,0
3376,新日興,2559,5861,8392,3,0,13,15,2
6147,頎邦,2363,-3377,765,3,-820,-4279,-9423,0
3189,景碩,2327,2990,4084,4,-516,-2313,-2310,1
1785,光洋科,1781,-275,-15820,1,0,1,-428,3
2404,漢唐,1627,4576,4895,4,-824,-4118,-5194,1
8046,南電,1571,9662,12286,4,-2475,-2783,-2218,2
6531,愛普*,1495,1034,765,3,-512,-491,-16,3
3363,上詮,1417,2097,2292,5,0,0,17,1
3023,信邦,1359,1950,1949,3,228,201,-212,2
3357,臺慶科,1339,1228,927,3,12,12,12,1
3305,昇貿,1320,3551,709,2,0,0,0,0
2492,華新科,1255,1651,5099,4,39,635,1573,5
6278,台表科,1249,2064,2874,4,-524,-1801,-3017,0
4966,譜瑞-KY,1048,1227,327,3,-719,-1076,-710,2
6121,新普,894,2242,3093,5,-495,-1469,-1742,1
3147,大綜,851,1136,1619,5,0,0,0,0
5536,聖暉*,752,2046,1787,3,3,-1,218,3
3533,嘉澤,577,1107,1189,5,-173,-561,-734,0
2455,全新,552,1187,1707,4,-237,-187,-188,3
6727,亞泰金屬,534,711,560,4,0,0,0,0
2454,聯發科,414,1438,4564,4,-108,-1347,-2554,0
6409,旭隼,400,816,365,2,-1,28,734,3
4991,環宇-KY,393,128,-649,2,-160,-111,-479,2
8358,金居,352,-3794,-3993,1,-5,6,-850,1
2368,金像電,305,2280,4341,4,-186,-291,-2161,1
8299,群聯,292,-1830,-1677,3,-1454,-2351,-2473,0
3443,創意,202,304,805,4,-57,-49,-152,3
3665,貿聯-KY,140,-1178,-842,3,187,1063,312,3
6442,光聖,138,1576,1373,3,-73,-7,-105,2
