股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,54266,30566,13904,1,-12,-1078,-1606,1
2618,長榮航,24136,127447,223295,5,-2955,-8137,-22210,0
2883,凱基金,23355,30395,37617,4,-8705,-6244,-6175,3
2610,華航,21951,50896,39058,4,-14862,-29045,-28816,3
2313,華通,18822,15188,13518,3,2390,12390,12831,4
2892,第一金,18332,23035,43886,4,-227,499,591,3
1402,遠東新,17116,21051,-678,2,1974,7881,16266,5
2344,華邦電,14945,-2682,-1099,2,1441,2450,-13188,4
2353,宏碁,13345,3137,34144,3,-46,-901,-4304,1
6505,台塑化,12342,32513,36321,5,1926,2809,2806,3
2337,旺宏,11787,3246,-1488,2,2675,2708,2754,5
1101,台泥,11474,-5824,-45307,1,-80,-100,-109,0
2603,長榮,11430,17050,27158,5,-644,-2020,-1953,1
2609,陽明,11205,-10840,-11078,2,-43,162,293,4
2027,大成鋼,10485,13327,7416,2,1268,2656,2752,3
5880,合庫金,9992,23106,44464,5,-710,-64,-2,3
2002,中鋼,9274,-3442,-15855,2,-7,-42,-76,2
2890,永豐金,9067,10191,19630,3,-994,53,1103,3
8150,南茂,8890,-19695,-18785,2,-7,3419,3614,2
2881,富邦金,8761,10571,8847,3,-876,-1789,-1284,3
2634,漢翔,8374,7587,5149,3,3,36,82,4
3576,聯合再生,8149,24878,24125,4,0,0,0,0
2845,遠東銀,7887,16356,14864,4,-51,-59,2034,1
1301,台塑,7161,52896,27403,3,-2,-12,-17,0
3033,威健,7068,11834,12199,3,0,0,-5,0
2317,鴻海,6880,-1337,3714,2,-889,427,1542,3
1605,華新,6808,-725,-8965,1,-1,-11,-15,2
1504,東元,6738,2220,-14296,1,94,83,69,1
5351,鈺創,6101,17970,15078,3,0,3,8,2
3006,晶豪科,6022,4809,11833,2,-4,-3,-7,1
2884,玉山金,5675,9041,34772,5,-635,2073,2786,4
2312,金寶,5224,5677,3426,3,-100,-100,-100,0
2615,萬海,5104,5882,13745,4,-52,-39,-32,2
5388,中磊,5043,6656,8650,4,0,372,372,1
2408,南亞科,4850,-24198,-11511,2,5422,8935,12278,5
3711,日月光投控,4272,-2038,-7339,1,1065,1864,6922,5
8131,福懋科,4119,3107,-444,1,-10,-10,-9,1
2486,一詮,4093,-248,3016,2,0,0,0,0
2347,聯強,4070,17681,9953,3,89,721,1016,5
1326,台化,3878,22576,-16486,3,3,51,20,4
6147,頎邦,3783,13782,15349,5,-36,-2221,-3353,2
8112,至上,2769,1898,-17374,2,0,98,71,1
2301,光寶科,2693,2031,1170,2,-264,-672,-585,2
3045,台灣大,2585,19673,36045,4,-814,412,1489,3
2882,國泰金,2215,5939,-4799,2,-1528,-3178,-2739,3
3036,文曄,1982,151,-50,2,-118,115,105,3
3231,緯創,1889,1732,-3140,3,-580,122,-952,2
6257,矽格,1545,-2165,-4148,1,17,480,706,5
3105,穩懋,1356,1583,1359,3,0,96,118,3
2357,華碩,1300,5434,10686,5,-239,-243,-103,3
3551,世禾,1185,1151,746,2,0,0,0,0
8028,昇陽半導體,1133,-580,-129,2,30,29,-140,1
6789,采鈺,1080,244,551,4,-4,1,2,3
6274,台燿,951,2260,1433,3,-2,-1301,-1225,1
2404,漢唐,928,1132,1666,5,-20,-44,-916,1
6903,巨漢,900,584,715,3,0,0,0,0
6239,力成,856,-1,70,3,92,456,673,5
1560,中砂,844,486,304,1,-285,-194,-265,3
3034,聯詠,833,8651,9057,4,-146,455,1983,4
2912,統一超,825,2427,3552,5,-11,179,216,4
2368,金像電,709,3446,5540,5,-1170,-2035,-4437,0
6414,樺漢,646,1598,2101,5,107,106,104,1
2467,志聖,617,252,-1314,2,-1,10,0,1
2492,華新科,538,3561,741,3,44,-2317,1181,4
2308,台達電,528,-1613,-3479,2,-122,277,345,4
3532,台勝科,475,728,-564,2,478,4534,6177,4
6531,愛普*,475,1535,1746,5,113,31,-259,1
6451,訊芯-KY,414,963,855,3,0,0,0,0
3583,辛耘,386,289,538,4,0,6,6,2
6196,帆宣,347,1063,1436,4,-7,-440,-975,2
8299,群聯,270,402,1236,4,-269,-466,-515,1
3533,嘉澤,264,385,392,4,-85,-166,-185,0
3529,力旺,162,331,511,5,-1,-114,-325,0
6510,精測,102,451,488,4,0,-128,-154,1
6669,緯穎,46,79,-589,3,64,135,910,5
