股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2408,南亞科,13066,-18184,-46481,2,-8818,-17558,-19787,1
3702,大聯大,12925,30627,58338,5,10,2869,-148,3
2605,新興,11815,609,10125,3,0,0,1,1
1303,南亞,10307,-14770,-24601,1,-318,-10573,-9845,2
2337,旺宏,10213,3699,50537,3,-2111,-3262,-5121,0
2892,第一金,9539,11693,1203,2,133,-1463,-1524,3
2618,長榮航,9498,37653,41198,5,647,6984,12303,4
2886,兆豐金,9395,3652,-3354,2,94,-1756,-1915,2
2885,元大金,9312,8055,-1943,2,119,-1514,-1669,3
2489,瑞軒,9105,-7223,-11716,2,1800,4125,4125,3
3231,緯創,6863,7971,-2817,2,-664,-1257,-2466,1
2105,正新,5786,7538,1659,2,-444,-1412,-1478,0
1314,中石化,5785,-24661,-21491,3,0,65,65,1
6547,高端疫苗,5546,5748,5928,4,0,0,0,0
6505,台塑化,5174,-3987,-8213,2,22,-460,-405,3
4938,和碩,4155,5021,6107,5,-69,-247,-404,0
2347,聯強,3985,7122,18971,5,-177,-248,-2432,1
2006,東和鋼鐵,3643,15025,16276,4,-52,-142,-2276,0
2455,全新,3612,5394,6245,4,23,19,-769,2
9941,裕融,3043,8248,8194,4,-2676,-8045,-8409,0
2376,技嘉,3043,2805,3656,3,2,4,-26,2
3045,台灣大,2991,7908,16339,5,19,-426,-2022,2
3211,順達,2305,1945,1369,2,95,116,-45,3
6139,亞翔,2283,4437,5630,5,14,45,4,2
2351,順德,2260,3344,5355,5,0,0,0,0
2382,廣達,2203,1799,3828,3,-157,-593,-595,2
4904,遠傳,2142,6326,10991,5,20,-240,-3085,2
2308,台達電,2115,1848,4427,4,257,161,88,3
3037,欣興,1991,1625,10497,3,-1465,-1874,-640,1
3036,文曄,1895,2615,4688,4,2365,5555,4965,4
6285,啟碁,1883,2399,4102,4,-25,-63,-1117,1
3711,日月光投控,1788,-2128,-11392,1,52,-1020,-930,2
2412,中華電,1717,5581,7517,5,46,798,701,3
8299,群聯,1559,1505,313,2,-744,-968,-1221,0
3189,景碩,1524,1023,7539,4,-1259,-989,2800,3
8996,高力,1243,536,941,3,-589,-1180,-1225,0
2912,統一超,1242,16099,14306,3,-1,-12400,-12440,0
2727,王品,1178,1283,1112,3,0,-1,-7,0
6274,台燿,1011,585,4335,4,-7,-1022,-558,3
6415,矽力*-KY,881,2903,3169,4,47,81,248,5
4979,華星光,801,1306,-966,2,240,1178,-1097,4
3363,上詮,737,193,826,4,71,159,159,4
6788,華景電,656,673,1153,3,0,0,0,0
3293,鈊象,609,1109,2270,5,-5,-12,-22,1
1560,中砂,586,377,966,3,-21,-801,-2331,0
2379,瑞昱,549,11441,11435,3,-48,-11289,-11397,0
6510,精測,508,841,925,4,-138,-531,-772,0
3529,力旺,358,635,655,3,-5,2,242,4
5536,聖暉*,354,1409,1896,5,109,708,635,4
2404,漢唐,321,-1356,-3185,1,-24,-105,-539,2
3533,嘉澤,259,1049,1982,5,30,567,1115,5
2454,聯發科,144,-430,-4356,2,-129,-337,-715,1
3008,大立光,141,33,-229,2,-130,-174,-60,2
6669,緯穎,103,-131,-1030,2,-5,-69,-349,0
3131,弘塑,99,-72,-640,2,29,218,801,4
2059,川湖,85,-209,3,3,17,84,281,5
