股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,149147,286826,279034,4,-156280,-412036,-478751,0
2834,臺企銀,31853,89144,96773,5,-138,-191,-377,0
2892,第一金,31430,67512,53847,3,948,18623,23681,5
2884,玉山金,26986,57819,90795,5,631,21346,5540,3
2882,國泰金,25038,56808,100416,5,-19920,-53476,-95400,0
2801,彰銀,22466,14882,4833,2,-52,11813,17274,4
2890,永豐金,21935,100534,134808,5,739,3046,3375,5
2609,陽明,20265,67430,95161,5,-28976,-88948,-95292,0
5880,合庫金,20194,39427,38107,4,613,2136,2457,5
2881,富邦金,19027,36397,70329,5,-20712,-41182,-76638,1
1301,台塑,17068,47002,50711,4,0,-19,-26,0
6770,力積電,16811,29695,-133626,3,67,111,518,4
1314,中石化,14181,11585,11508,3,0,0,0,0
2027,大成鋼,13480,34965,38416,5,-8937,-23079,-17360,1
6282,康舒,13077,-4942,14137,2,0,158,166,3
2845,遠東銀,11157,19488,17325,4,-4,-21,-26,0
2867,三商壽,10416,32903,44370,5,0,0,0,0
2886,兆豐金,10266,-11947,-6207,2,720,37906,64563,5
2323,中環,10209,7202,11969,4,53,70,132,3
2449,京元電子,7927,27177,40025,4,540,-12974,-29677,1
6505,台塑化,7640,17352,24078,5,40,48,103,4
5347,世界,7278,12338,18425,4,-7749,-20855,-21593,1
3702,大聯大,6971,23965,23460,4,-5522,-17836,-18620,0
2885,元大金,6822,23900,34076,5,-4618,-24627,-38552,0
6265,方土昶,6567,3965,3764,2,0,0,0,0
6005,群益證,5720,70,2188,4,-10234,-18448,-20509,0
8112,至上,5648,12085,16881,4,-270,1820,4104,2
8070,長華*,5405,11343,10684,3,-5036,-15209,-15565,0
1710,東聯,5020,9437,10970,4,0,0,0,0
5351,鈺創,4841,9159,10176,3,0,0,0,0
3036,文曄,4654,18290,20166,5,-6854,-22387,-25303,0
6176,瑞儀,4641,13553,17858,5,-5388,-16820,-17851,0
4967,十銓,4421,3958,5193,3,0,0,0,0
2451,創見,4223,6751,9044,5,-3120,-7984,-7002,1
2637,慧洋-KY,3960,6481,7427,4,-2383,-6838,-7076,0
8150,南茂,3378,-4599,-22514,1,0,3,263,2
6139,亞翔,2934,3406,2281,3,375,-525,-779,1
3045,台灣大,2891,1669,-2998,3,-131,9579,16502,4
2377,微星,2717,-789,10710,3,68,1146,1216,5
3264,欣銓,2691,17820,9295,3,15,-12312,-18286,1
3260,威剛,2450,3073,4495,4,14,241,382,4
6147,頎邦,2146,2208,-12883,2,-304,-8036,-7537,1
6239,力成,2108,6330,4012,3,-4622,-16571,-17242,0
2404,漢唐,2104,3741,2262,3,-1145,-4549,-4451,1
2493,揚博,1927,2519,-176,2,25,25,437,3
6257,矽格,1858,12129,5150,3,-30,-6627,-7631,0
3211,順達,1534,101,-3276,1,-904,-2635,-2722,0
3711,日月光投控,1533,10374,2557,4,-4837,-13281,-21714,0
3413,京鼎,1057,2157,1313,3,0,-840,-1497,0
2395,研華,1050,668,80,2,159,586,1098,5
2492,華新科,1034,2878,4169,4,18,791,969,5
2301,光寶科,917,10800,13470,5,-1252,-3670,-4986,0
4931,新盛力,829,796,1437,3,0,0,0,0
8996,高力,780,973,987,3,95,70,-256,3
5536,聖暉*,738,1292,657,2,8,-37,186,2
3044,健鼎,688,3074,1858,4,-579,-2265,-2080,1
3406,玉晶光,674,1216,1386,4,-8,-14,0,2
1560,中砂,587,1003,408,2,19,-28,-33,2
6121,新普,558,2034,2605,5,-472,-1337,-1267,1
6442,光聖,539,1322,257,2,96,81,-31,3
3583,辛耘,536,775,-392,4,80,-5,641,2
4966,譜瑞-KY,532,209,-1242,2,-143,-348,1204,3
6446,藥華藥,527,-1561,-152,3,24,119,352,5
6409,旭隼,504,347,-53,1,0,424,735,3
3533,嘉澤,484,564,725,5,-317,-489,-425,1
2467,志聖,466,-294,-466,3,-29,-128,-106,2
2454,聯發科,317,363,1825,3,-351,-2005,-3487,0
2360,致茂,223,1626,901,3,-56,-872,-1374,0
5289,宜鼎,143,696,79,2,1,71,451,4
3443,創意,111,530,730,4,8,-240,-675,3
2383,台光電,52,261,831,4,16,-200,-763,2
5274,信驊,29,-59,13,2,10,-22,-105,2
