股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2313,華通,23164,22686,18519,2,534,1093,447,3
2367,燿華,14535,6727,-22243,1,-12,-12,-50,0
1815,富喬,13329,-5625,-18557,2,4487,4328,2683,1
2317,鴻海,9605,-22362,-64297,1,-378,-10,-1181,1
1605,華新,9381,17042,6507,3,0,-4947,-12223,1
2883,凱基金,9260,5334,-22973,2,-535,826,2717,3
1303,南亞,8393,16877,-13125,2,348,-9560,-10158,2
3702,大聯大,7577,30539,51776,5,393,446,405,4
2890,永豐金,6959,-10916,-22157,2,-908,1777,13583,3
2886,兆豐金,6899,15550,2802,2,379,691,-1473,3
2308,台達電,6439,6049,9481,4,199,787,241,3
2002,中鋼,6231,-36898,-87505,3,28,40,-4787,3
2884,玉山金,6182,-2548,-15687,3,-2478,-2260,-11823,1
9933,中鼎,5714,11843,16176,5,0,0,1,2
6147,頎邦,5582,5467,872,2,0,-7,-24,1
8028,昇陽半導體,5514,2702,2037,2,-3,-3,-124,0
2301,光寶科,5462,4173,880,3,-1724,-2861,-3871,0
2327,國巨,5206,-1870,-1913,2,-2,-1892,-4609,1
2892,第一金,5206,10699,9848,3,81,436,-1374,4
2347,聯強,4515,10377,15804,5,242,72,-2183,2
3005,神基,3778,-1230,-4257,1,-3806,-2151,-1235,3
2881,富邦金,3750,-14432,-42949,1,-752,9697,27919,4
2408,南亞科,3722,19486,-39156,3,-2406,-16443,-22783,0
6706,惠特,3503,4257,3573,2,0,0,0,0
3211,順達,3497,4540,5185,3,1794,1909,1806,4
4958,臻鼎-KY,3469,7504,9234,4,47,-833,-638,4
2303,聯電,3400,-8003,-34438,2,-479,3360,-2711,2
3450,聯鈞,3251,-730,3839,2,0,0,1,1
4979,華星光,3132,3701,4154,3,1440,1847,2685,5
4904,遠傳,3083,6680,11706,5,-1152,-1088,-3002,2
3045,台灣大,3035,9535,12493,5,-1277,-1196,-2017,2
6285,啟碁,2934,6479,5879,4,-23,639,759,2
2485,兆赫,2780,6439,1559,4,0,0,0,0
3711,日月光投控,2675,3548,-4982,2,959,913,-278,2
4938,和碩,2590,6963,8572,5,-227,-317,-547,0
6213,聯茂,2522,2413,1030,1,0,0,3,1
3036,文曄,2419,3509,6481,4,16,4668,4385,4
2548,華固,2399,3850,4162,4,130,130,254,2
2385,群光,2350,633,394,2,453,1489,3101,5
5871,中租-KY,2329,3322,4220,5,-34,-34,-204,1
3037,欣興,2309,4056,6044,3,-43,-1734,-2036,0
6274,台燿,2247,3704,5208,4,-49,126,-1024,2
2337,旺宏,2226,8437,9042,3,-1707,-4819,-5097,0
5536,聖暉*,1773,2328,3345,5,62,764,772,5
6257,矽格,1664,1833,1530,3,-60,18,11,3
8046,南電,1653,1132,-2239,2,509,1063,1462,5
2412,中華電,1633,5903,7473,5,-71,1374,620,2
3006,晶豪科,1496,2402,582,3,-4,-14,34,1
8069,元太,1487,-2082,-4675,1,0,29,1081,3
3264,欣銓,1320,3607,5837,4,647,800,-251,3
6196,帆宣,1317,2130,2678,4,-1,0,-6,1
8210,勤誠,1251,-12,757,3,-34,-39,-760,1
3017,奇鋐,1230,-31,3213,3,181,374,1029,5
3044,健鼎,1191,135,-658,3,-966,-882,-2264,2
3413,京鼎,1102,1400,986,3,0,32,29,1
6139,亞翔,996,3764,5660,5,-72,-17,-32,2
2330,台積電,978,-19504,-49063,1,267,2818,-1309,3
2049,上銀,946,1544,1256,3,0,0,-337,0
3189,景碩,939,2586,3123,4,0,-1604,2792,2
1519,華城,829,177,130,2,4,8,-8,4
6415,矽力*-KY,713,1865,2409,4,112,191,358,5
2382,廣達,705,2042,-463,3,-238,-389,-828,2
3680,家登,610,539,578,3,10,-16,-279,1
2383,台光電,601,83,-102,2,200,389,417,4
3406,玉晶光,497,876,953,4,482,948,1281,4
3563,牧德,440,829,1196,4,0,0,-264,1
3293,鈊象,440,1173,1820,5,-8,-14,-2,1
6446,藥華藥,359,647,-617,3,0,20,-7,1
4749,新應材,263,-15,-1066,1,20,208,-310,2
6442,光聖,222,-657,-555,3,57,868,992,5
6510,精測,210,708,1056,4,-226,-420,-912,0
6223,旺矽,184,-169,-446,1,214,367,400,4
3529,力旺,94,768,651,3,6,1,24,4
6515,穎崴,86,51,170,3,-23,-43,-49,1
5274,信驊,23,-24,-79,1,32,53,65,5
