股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,50122,66729,176676,5,-69007,-206651,-342262,0
3481,群創,34595,44008,57053,4,112,103,184,3
2609,陽明,23528,52912,105365,5,-29087,-87029,-144956,0
2892,第一金,19414,113599,105467,4,418,450,1477,5
2890,永豐金,13608,48847,66308,4,877,1064,2299,5
5347,世界,12035,23948,46506,5,-2359,-17574,-33655,0
3045,台灣大,11549,27982,31118,5,229,530,1265,5
2801,彰銀,11396,100884,95792,3,234,-463,154,2
6147,頎邦,10669,12690,19929,4,-3573,-11237,-12021,1
2313,華通,10646,23406,10570,2,90,-21,-584,2
2027,大成鋼,10323,35000,52330,5,-8894,-25573,-43484,0
3036,文曄,8857,17616,35233,5,-167,-13236,-27519,0
3702,大聯大,7970,18886,41009,5,-5544,-17124,-28260,0
6116,彩晶,7629,25711,28646,5,0,0,0,0
2337,旺宏,7219,3895,4374,3,-2474,-3504,-3810,0
2356,英業達,7082,4733,10558,3,117,-29,67,2
1216,統一,6666,13741,14243,5,295,113,298,3
2344,華邦電,6599,-13750,-17052,3,3895,5693,-13181,3
6244,茂迪,6243,8717,4306,3,0,0,0,0
2891,中信金,6185,8922,-10712,2,-8885,-26505,-33005,1
8150,南茂,5938,6467,8748,4,2262,7531,7519,3
2412,中華電,5853,12856,547,3,274,425,985,5
2618,長榮航,5687,13675,-795,3,-4211,-17093,-27792,0
6005,群益證,5618,5379,1913,3,-4214,-13738,-20335,0
2355,敬鵬,5601,4428,5855,4,0,-9,-9,0
8070,長華*,5207,11533,22400,5,-4989,-15065,-25155,0
3042,晶技,4929,2842,3245,3,391,821,959,5
6176,瑞儀,4870,8897,14943,5,-5378,-16298,-27118,0
2637,慧洋-KY,4656,11724,16136,4,-2469,-6638,-6344,2
6239,力成,3409,10645,17363,5,-4659,-13974,-23199,0
6278,台表科,2911,8638,11956,5,-2946,-7746,-8652,0
4991,環宇-KY,2823,3535,4060,4,-21,-414,-610,1
3081,聯亞,2700,1972,1931,2,-599,-676,-855,2
6412,群電,2417,6603,7975,5,-2249,-6809,-11366,0
2481,強茂,2067,1863,8859,3,-909,-3138,-6945,0
3037,欣興,1916,-1690,-1889,2,-1222,-632,-2440,2
2451,創見,1799,4916,3181,4,-2592,-7779,-13066,0
4958,臻鼎-KY,1748,2841,2991,3,1475,110,184,3
1597,直得,1733,2300,3283,5,0,-2,-2,0
6415,矽力*-KY,1713,2376,2478,3,-798,-819,-861,2
4967,十銓,1710,1383,-3422,2,0,0,0,0
2492,華新科,1668,3154,5406,5,6,129,759,4
8069,元太,1606,-207,2824,2,-1832,-3919,-3660,1
2464,盟立,1469,1243,774,3,4,-151,-151,1
3163,波若威,1461,311,387,2,-873,-1910,-1807,2
6451,訊芯-KY,1447,212,-401,1,2,1,1,1
2049,上銀,1217,1119,1359,3,-1,78,75,1
6789,采鈺,1211,1370,1859,4,3,-1,33,2
6531,愛普*,1208,1786,3301,4,-211,-205,-773,1
3026,禾伸堂,1034,1801,2458,5,33,167,177,3
6274,台燿,1033,-85,-381,2,-539,928,1556,4
3374,精材,1025,1367,630,2,0,-118,-118,0
4931,新盛力,975,-563,-1043,2,0,0,-361,0
3533,嘉澤,938,1113,1740,4,-333,-383,-545,1
2404,漢唐,858,1387,3873,5,-1149,-1307,-3116,0
2360,致茂,653,1561,1574,4,12,-907,-597,3
3363,上詮,643,-1650,-798,2,0,1,301,3
6121,新普,607,1661,3317,5,-479,-1433,-2436,0
3034,聯詠,553,1036,2104,4,81,-6,-113,1
4971,IET-KY,525,1314,1491,4,0,0,0,0
6683,雍智科技,445,603,839,4,-160,-151,-151,1
3583,辛耘,433,19,681,4,25,336,31,2
6488,環球晶,372,365,218,3,-6,-857,-1239,1
6669,緯穎,368,-49,-578,1,-59,-167,-83,2
2357,華碩,327,506,1600,3,-222,-1594,-3194,0
8996,高力,259,402,1354,3,193,1229,1924,5
8299,群聯,255,525,1688,4,42,-441,-2464,1
6510,精測,149,3,-41,3,-47,-230,-395,2
3017,奇鋐,111,-1332,-1476,2,318,86,-108,2
2383,台光電,102,123,148,4,-11,383,481,3
5274,信驊,74,26,-44,1,-26,-7,-38,2
6223,旺矽,65,-426,-532,1,113,355,484,5
