股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2884,玉山金,49440,47615,47483,3,228,-244,-1824,2
1802,台玻,35747,38159,16443,3,0,0,4850,1
2867,三商壽,31860,35098,50414,4,0,0,0,0
2303,聯電,28027,112494,154995,5,-5149,-9918,-14875,0
2883,凱基金,12585,30321,38736,5,-1588,-4627,-8505,0
2881,富邦金,8839,25500,37533,5,-90,-1133,-59,1
1605,華新,8735,5205,10476,2,-29,162,-689,3
2330,台積電,7526,18224,27661,5,544,826,1242,4
2801,彰銀,7100,12076,15988,3,1436,1049,1847,3
8039,台虹,7073,6686,4415,3,-15,-43,54,1
3264,欣銓,6165,7632,7733,4,-8,127,-1536,1
3450,聯鈞,6117,7571,5484,4,-1,-1,-19,0
2449,京元電子,5872,4670,5123,3,769,-467,62,4
2356,英業達,5801,26631,36002,4,21,132,1331,5
2344,華邦電,5746,59505,50016,4,65,2971,4747,5
2880,華南金,5316,12353,33091,5,-358,-529,-1244,0
6257,矽格,4425,3817,338,2,-17,-49,-696,0
1560,中砂,4219,7917,9130,5,-82,295,523,3
3013,晟銘電,4063,5402,5956,4,0,0,0,0
3037,欣興,4001,26371,30553,5,434,3519,4927,5
2382,廣達,3668,21726,34302,5,-39,-137,1067,2
6706,惠特,2234,4153,4795,3,0,0,0,0
3711,日月光投控,2217,11938,13555,5,1990,2738,4277,4
3105,穩懋,2191,2117,-1078,2,87,225,-490,4
2467,志聖,1917,2646,3417,5,155,155,155,1
2454,聯發科,1908,5262,8268,5,29,-26,602,3
3491,昇達科,1636,1772,1804,4,14,4,13,2
4979,華星光,1609,549,-218,2,710,958,981,4
3551,世禾,1459,3723,3822,4,85,310,310,3
6139,亞翔,1385,1453,4986,4,-5,177,-121,2
3163,波若威,685,2600,355,4,0,0,0,0
6691,洋基工程,632,813,581,4,-6,10,22,2
2308,台達電,310,23,-154,3,-8,-67,477,3
6805,富世達,258,158,62,3,0,371,519,3
3131,弘塑,243,-214,-379,2,-3,-29,-29,1
