股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2892,第一金,81600,148735,152987,4,-83289,-138435,-150811,0
6770,力積電,51490,35011,97196,3,149,1309,5953,4
2303,聯電,22856,139781,189213,5,-17646,-64826,-77060,0
2891,中信金,20270,84856,103278,5,-23008,-88365,-92957,0
2882,國泰金,19214,79154,96646,5,-18807,-71360,-71367,1
2371,大同,10565,225,-2435,2,-8844,-26714,-26598,1
2337,旺宏,8635,315,14510,4,4565,6771,10448,5
2324,仁寶,8525,24960,27411,5,-7348,-22377,-28594,0
2393,億光,6578,18552,18788,4,-7682,-21671,-22505,0
5522,遠雄,6176,12390,13804,5,0,198,564,3
2881,富邦金,5838,31568,36509,5,-6692,-27261,-26932,1
2329,華泰,5118,8251,16710,3,0,0,0,0
2347,聯強,4723,3183,3259,3,-5982,-13056,-14833,0
3037,欣興,3605,3724,5271,4,-92,-256,-385,2
6239,力成,3499,16892,18062,4,-4250,-14918,-17086,0
8039,台虹,2700,6937,6892,4,0,-2,-5,0
8021,尖點,1356,-947,-34,2,0,21,44,2
6788,華景電,1154,2884,3923,3,126,231,231,2
3044,健鼎,1142,4400,4550,4,-907,-2902,-3355,1
6196,帆宣,1077,3409,3671,5,-1028,-3056,-3515,1
6139,亞翔,993,1939,5321,5,-27,54,379,3
1477,聚陽,973,2930,2889,4,-1345,-3680,-4229,0
6442,光聖,337,-765,-755,2,-176,-49,-49,2
2404,漢唐,229,-444,-1892,1,-2,536,1393,4
6223,旺矽,121,19,92,3,-45,-186,93,3
6510,精測,118,-244,-401,1,40,84,342,4
5274,信驊,36,-154,-210,2,48,155,172,5
