排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,記憶體製造,1.74,100.0,4/4,11.3,-1.92,2.37,3.29
2,BBU_電池模組,5.05,85.71,6/7,-4.05,1.95,5.43,10.8
3,BBU_電源供應器與整合,1.08,80.0,4/5,-23.2,-100.65,4.39,5.2
4,電池或電源,0.52,55.0,11/20,-28.19,-121.76,10.53,17.23
5,被動元件,-0.07,52.63,10/19,-20.75,-108.56,1.92,-2.19
6,TPU_散熱,-0.16,50.0,2/4,-5.06,-6.59,6.73,4.82
7,銀,0.33,50.0,2/4,-6.25,-29.09,1.8,3.57
8,記憶體封裝與測試,0.09,50.0,2/4,9.59,36.55,-6.86,-23.76
9,記憶體模組,-0.41,42.86,3/7,-10.46,32.11,-7.7,-41.29
10,TPU_伺服器主板與印刷電路板,-0.91,40.0,2/5,7.25,-12.72,1.01,7.26
11,軟體設計,-0.13,33.33,5/15,-0.22,-1.32,0.0,-0.02
12,軍工_航太製造與維修,-0.37,33.33,2/6,-0.45,-3.54,-0.17,-0.15
13,紡織,-0.15,31.58,6/19,2.47,5.84,-4.05,-11.08
14,電器電纜,-0.49,30.0,3/10,-0.91,-40.91,-2.1,-6.34
15,銅,-0.43,30.0,3/10,-7.09,-48.61,4.42,17.85
16,造紙,-0.39,28.57,2/7,-0.18,-0.81,0.0,-0.01
17,航運,-1.15,26.67,4/15,-9.56,-7.29,-1.05,-0.59
18,金融,-0.2,26.32,5/19,-7.0,-14.23,-0.1,0.49
19,塑膠,-0.22,22.22,4/18,-7.0,-14.22,-0.1,0.49
20,PCB,-1.61,20.0,3/15,-11.5,-67.76,1.47,18.22
21,鋼鐵,-0.39,20.0,3/15,-12.1,-44.1,4.84,14.71
22,記憶體控制IC,-1.35,20.0,1/5,-1.62,-3.41,-0.12,0.06
23,化學,-0.13,20.0,4/20,-9.5,-24.61,0.71,2.57
24,IC設計,-0.97,15.38,2/13,-27.77,-43.76,4.06,-2.77
25,網通設備組件,-1.79,15.0,3/20,-25.47,-106.08,12.16,43.6
26,工業自動化與機器人,-1.34,14.29,1/7,-0.74,-3.74,0.0,-0.01
27,機器人,-1.46,14.29,2/14,-20.47,-85.27,1.08,-4.89
28,玻璃,-1.5,13.33,2/15,7.85,4.81,-0.63,2.23
29,軍工_無人機相關,-1.08,11.11,1/9,-21.97,-28.15,5.67,12.59
30,CPO_光通訊,-3.26,0.0,0/6,6.69,-14.78,-3.42,-8.64
31,半導體設備,-1.81,0.0,0/7,1.89,1.41,-3.01,-8.97
32,CPO_先進封裝測試,-2.18,0.0,0/5,-0.45,-0.18,-1.86,-9.88
33,廠務系統與水處理,-1.01,0.0,0/7,-0.43,4.43,0.07,2.9
34,光學元件或組裝,-2.35,0.0,0/15,-0.77,-29.43,-1.0,-1.29
35,無塵室與機電工程,-1.25,0.0,0/5,8.99,6.58,-0.7,5.49
36,TPU_光通訊與連接器,-2.68,0.0,0/4,2.61,-60.37,2.85,30.86
