股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,123939,106646,0,0,63,-11,0,0
1303,南亞,60938,48033,0,0,652,-318,0,0
2337,旺宏,57079,73270,0,0,-463,2847,0,0
3481,群創,50501,16329,0,0,-126,-124,0,0
2883,凱基金,43057,108047,0,0,425,-2982,0,0
2303,聯電,40320,47770,0,0,-3846,-6656,0,0
2002,中鋼,37196,57849,0,0,-43,-43,0,0
2317,鴻海,31320,56438,0,0,1784,1245,0,0
2887,台新金,28066,66788,0,0,-1068,-6132,0,0
2884,玉山金,20449,21593,0,0,-311,-4778,0,0
2344,華邦電,19974,-35332,0,0,-502,3551,0,0
2867,三商壽,19765,41759,0,0,0,0,0,0
2890,永豐金,19285,37318,0,0,-73,-755,0,0
2882,國泰金,17379,38202,0,0,-1080,-2644,0,0
1815,富喬,14845,3889,0,0,485,751,0,0
2408,南亞科,14271,2666,0,0,-1234,480,0,0
2886,兆豐金,12662,19663,0,0,-298,536,0,0
2618,長榮航,11421,39243,0,0,-1957,-1535,0,0
1301,台塑,9739,1919,0,0,-11,-11,0,0
5880,合庫金,9199,24593,0,0,561,506,0,0
2610,華航,8993,43938,0,0,-836,-149,0,0
2881,富邦金,8575,21823,0,0,-892,-1909,0,0
2880,華南金,8434,17528,0,0,367,770,0,0
1326,台化,8429,3112,0,0,0,438,0,0
2301,光寶科,8255,35092,0,0,180,1637,0,0
2892,第一金,8199,11601,0,0,580,-71,0,0
1402,遠東新,7318,9289,0,0,-2822,-5496,0,0
3189,景碩,6801,-2654,0,0,316,1298,0,0
6213,聯茂,6724,10175,0,0,0,0,0,0
2801,彰銀,6608,19600,0,0,-27,-626,0,0
1101,台泥,6544,2859,0,0,-11,-17,0,0
2356,英業達,6519,17825,0,0,-66,-272,0,0
2208,台船,6318,9251,0,0,0,-5,0,0
1314,中石化,6202,8024,0,0,0,0,0,0
2897,王道銀行,6198,8722,0,0,0,0,0,0
2891,中信金,5583,9813,0,0,-1565,-5507,0,0
2105,正新,5501,5689,0,0,-2811,-5514,0,0
2382,廣達,5350,17938,0,0,42,-103,0,0
2515,中工,5228,-1788,0,0,0,0,0,0
2889,國票金,5193,12458,0,0,0,-21,0,0
2313,華通,5144,8977,0,0,2116,3138,0,0
2449,京元電子,4808,8106,0,0,543,2202,0,0
3036,文曄,4538,7044,0,0,-141,379,0,0
2436,偉詮電,3912,3817,0,0,0,10,0,0
3711,日月光投控,3876,15549,0,0,352,1042,0,0
5871,中租-KY,3475,5016,0,0,-192,-382,0,0
2412,中華電,3013,1267,0,0,-351,-252,0,0
1216,統一,2896,2106,0,0,-789,-1571,0,0
3374,精材,2799,3030,0,0,0,0,0,0
2603,長榮,2404,3623,0,0,-1583,-3036,0,0
6290,良維,2261,7638,0,0,0,1,0,0
6919,康霈*,2251,164,0,0,-3,-2,0,0
8069,元太,1727,6808,0,0,0,657,0,0
3665,貿聯-KY,1481,2213,0,0,-169,-975,0,0
2308,台達電,1445,91,0,0,684,731,0,0
8358,金居,1195,1704,0,0,0,0,0,0
2451,創見,1175,-527,0,0,-126,-144,0,0
4991,環宇-KY,929,454,0,0,0,-759,0,0
3363,上詮,920,1439,0,0,0,0,0,0
2395,研華,823,775,0,0,30,26,0,0
6187,萬潤,823,2295,0,0,0,0,0,0
5439,高技,810,1979,0,0,-18,-25,0,0
6415,矽力*-KY,801,-316,0,0,28,-774,0,0
1519,華城,721,903,0,0,-596,-577,0,0
1560,中砂,692,1757,0,0,-7,-216,0,0
2345,智邦,665,3556,0,0,306,1650,0,0
3529,力旺,656,547,0,0,29,289,0,0
3163,波若威,552,2133,0,0,0,0,0,0
6584,南俊國際,493,2801,0,0,45,45,0,0
8299,群聯,488,1211,0,0,-556,-1523,0,0
3533,嘉澤,432,1122,0,0,17,-64,0,0
3661,世芯-KY,421,711,0,0,76,289,0,0
2454,聯發科,368,3874,0,0,6,871,0,0
2404,漢唐,332,-252,0,0,-49,-142,0,0
6669,緯穎,286,370,0,0,17,-149,0,0
2360,致茂,267,1101,0,0,-51,-195,0,0
3491,昇達科,171,294,0,0,0,-52,0,0
6223,旺矽,158,425,0,0,-24,-239,0,0
6510,精測,91,288,0,0,0,-115,0,0
5274,信驊,68,130,0,0,1,-34,0,0
