股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2883,凱基金,65417,129846,146310,5,505,253,-2158,1
2887,台新金,18786,44300,85224,4,6920,11755,9402,2
2884,玉山金,14248,24562,65014,4,-125,1143,1793,3
2402,毅嘉,10700,25313,26203,4,0,0,0,0
2303,聯電,9657,49523,132113,5,-56,-8149,-15521,0
5880,合庫金,9211,20083,22675,4,-53,-76,-92,1
2323,中環,8807,12859,14217,4,0,-1232,-2474,0
2867,三商壽,8532,15833,51718,4,0,0,0,0
1815,富喬,7942,550,2111,3,50,50,50,1
8110,華東,6368,9390,13176,4,0,-6,-6,0
2891,中信金,6231,21208,14904,4,-5693,-12950,-13145,1
2885,元大金,5821,11014,8475,3,-4496,-8424,-8473,0
2882,國泰金,5552,11211,11559,3,-142,-758,-963,0
5521,工信,5087,6248,7200,3,0,0,0,0
8150,南茂,4546,-2890,-5202,2,0,-9,-9,0
3090,日電貿,4460,8102,10147,5,3717,5119,5547,3
3105,穩懋,4132,10693,12635,4,0,153,290,3
8028,昇陽半導體,3839,3497,3641,3,421,790,814,4
2388,威盛,3539,8085,9981,4,0,0,0,0
2345,智邦,3524,9056,9085,4,776,1357,791,3
5309,系統電,3226,9607,11673,5,-268,-491,-479,3
6139,亞翔,3188,7418,9135,5,-14,27,215,3
1504,東元,3078,2942,2901,3,-1383,-3016,-3345,1
3715,定穎投控,2888,1266,-2387,2,761,1280,2774,4
3711,日月光投控,2727,6899,13668,4,1034,3084,5844,5
3189,景碩,2635,3463,7705,3,-2075,-5115,-7553,0
8021,尖點,2626,12237,13896,4,60,1532,1526,2
6290,良維,2312,1399,1062,2,-91,-91,-100,2
4979,華星光,2140,746,2102,3,-680,-196,463,3
6213,聯茂,1884,2297,4784,4,0,-72,-226,1
6239,力成,1785,2716,4611,3,-1121,-2911,-3652,0
8358,金居,1678,5953,6368,4,966,5336,5015,2
2467,志聖,1446,2123,4260,4,-1,115,270,3
3037,欣興,1434,17858,39256,5,-493,2452,5036,4
2603,長榮,1412,-3791,-9163,1,-142,373,370,2
3551,世禾,1394,3335,6440,5,0,290,400,4
8464,億豐,1175,1208,1270,3,-72,-90,-87,1
1560,中砂,1117,1543,7968,4,-1,-502,-479,1
2382,廣達,1112,6106,22440,5,-474,-308,-384,1
8046,南電,1095,5055,8013,3,9,677,362,4
3211,順達,992,3642,2271,3,999,1122,690,2
6187,萬潤,914,935,849,4,-1,-3,-3,0
4971,IET-KY,891,28,-616,1,15,15,15,1
6274,台燿,854,1006,2700,4,-505,428,567,3
6664,群翊,737,2424,2833,5,53,57,57,2
3163,波若威,606,1979,2761,5,0,0,0,0
3324,雙鴻,601,200,-130,2,63,17,-84,1
2360,致茂,541,386,834,3,-418,-723,-829,1
3443,創意,357,502,-203,3,61,55,63,3
8210,勤誠,265,94,334,3,132,-22,-145,2
3653,健策,257,275,278,3,-151,-502,-154,2
5274,信驊,45,59,-52,3,14,49,206,5
