股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2609,陽明,54758,100294,125746,5,-15,112,421,4
2002,中鋼,36279,36346,4610,2,0,-101,-153,0
2303,聯電,26734,31288,40305,3,-28075,-47894,-66891,1
2408,南亞科,26277,14878,16815,3,809,1931,2102,4
2344,華邦電,23136,19392,66697,3,-3069,-21119,-17046,2
1101,台泥,21766,18398,22215,3,0,-54,-83,0
1815,富喬,21749,27412,34422,5,811,1115,1108,3
2634,漢翔,21029,21372,44020,4,0,-23,-23,0
2886,兆豐金,18678,40943,66136,5,-2387,13250,36913,4
2615,萬海,17722,18394,51155,4,-11,802,770,1
1402,遠東新,17384,31431,36643,4,5788,6898,7566,5
2603,長榮,16311,39919,72412,5,728,657,787,4
1102,亞泥,16096,24198,39665,5,-7,242,746,3
1216,統一,13733,32578,37331,5,-43,-233,-3304,2
2892,第一金,12013,13715,12677,3,-1346,10747,40781,3
3045,台灣大,8575,30163,37893,4,1906,2157,1022,3
2313,華通,8051,4796,6348,2,1476,1595,865,2
6505,台塑化,7878,13825,14203,3,-5,-9594,-9594,0
2618,長榮航,7698,20766,28366,4,-303,-1232,-1124,2
9904,寶成,7213,4335,14936,3,-125,16,642,4
1326,台化,6553,-1571,-5504,3,-15,774,774,1
3481,群創,6180,-84642,-38920,3,-934,12633,12503,1
2105,正新,5082,10181,5136,3,-4,212,902,4
2426,鼎元,3749,-4438,2355,2,0,0,0,0
1504,東元,3573,6081,13255,4,612,3480,3480,3
6173,信昌電,3553,2241,1482,1,0,3,3,1
6456,GIS-KY,3087,3032,2920,2,0,0,0,0
6919,康霈*,2703,3556,3573,3,0,-8,-8,0
6278,台表科,1532,5146,8625,5,-813,-2438,-2858,1
6531,愛普*,1530,4646,4708,4,-1142,-4389,-4436,0
3211,順達,1483,1733,1487,3,-2475,-2975,-2953,1
3105,穩懋,1223,-2369,727,3,213,790,782,4
2912,統一超,1174,2787,1925,4,1,0,-939,3
3711,日月光投控,1070,3757,16429,5,-3004,-10205,-19665,0
3260,威剛,1047,-2795,-3466,1,88,-276,-210,3
5536,聖暉*,1000,1944,2116,4,-1568,-3179,-3574,0
3037,欣興,952,13267,37452,5,-73,-560,-595,2
3293,鈊象,821,1478,828,3,-532,-1050,-1424,1
6213,聯茂,813,2528,4974,5,83,689,686,3
2330,台積電,734,-9928,-8511,2,399,357,-2080,2
1476,儒鴻,722,-7,-1223,1,15,61,109,5
8016,矽創,716,2113,1941,4,-907,-2373,-2414,0
8021,尖點,660,-2161,-2370,2,123,-671,-671,1
4958,臻鼎-KY,656,-11309,-8429,2,-776,-2690,-1623,2
6472,保瑞,583,559,548,3,469,468,468,1
2383,台光電,575,1080,1816,5,56,-301,-130,3
4971,IET-KY,514,-452,-421,2,0,0,0,0
6451,訊芯-KY,480,-1354,-1203,3,0,0,0,0
5274,信驊,49,37,73,3,0,-64,-31,3
