股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,86604,66896,29883,3,60,-599,-631,2
3702,大聯大,13571,37664,44977,4,-2858,-996,-521,2
2605,新興,8062,24630,39875,4,1,1,91,2
2369,菱生,7239,20089,15284,3,0,0,0,0
3049,精金,5917,10203,10728,4,0,-16,-16,0
2603,長榮,5441,5458,26683,3,-392,1255,1278,3
1785,光洋科,4927,5907,6409,3,2,-112,-109,2
2327,國巨,4626,5025,6799,3,-3038,-2607,-2705,2
2329,華泰,4579,1718,922,2,-21,-21,-21,0
2347,聯強,4166,20991,25993,4,-2177,-2374,-3592,1
2337,旺宏,3116,41533,75632,3,-127,-2792,-800,1
3017,奇鋐,3046,2620,2097,2,216,378,521,3
6919,康霈*,2959,1686,359,2,2,5,5,3
2368,金像電,2930,3851,2159,2,64,-627,-112,4
2316,楠梓電,2739,3879,4205,4,-1,-58,-58,0
3264,欣銓,2607,3432,3283,4,-1031,-1713,-1731,2
6274,台燿,2374,1583,2302,3,48,406,-57,2
4904,遠傳,2296,5239,6058,4,-1609,-2942,-3129,1
3037,欣興,2109,7358,15439,4,-118,1519,1424,2
3036,文曄,1446,2690,5679,5,-1187,-98,804,3
3324,雙鴻,1421,592,-23,2,27,6,-312,2
5439,高技,1406,1545,2172,3,17,49,-173,2
3532,台勝科,1331,2564,2834,3,1,429,429,2
6290,良維,1327,-1023,-1678,2,-10,-28,-45,0
2308,台達電,1192,6638,6043,4,-126,-58,-736,2
3189,景碩,1161,4230,5603,3,3782,2522,7337,4
6488,環球晶,792,2210,3487,5,-285,-329,-754,1
2383,台光電,763,532,-645,2,-49,-50,-11,2
6805,富世達,641,705,560,3,81,-383,-846,1
3563,牧德,502,217,-206,2,-265,-271,-271,0
8210,勤誠,345,43,-52,3,-456,-1407,-1566,0
6187,萬潤,302,-262,917,3,0,0,0,0
3293,鈊象,269,1645,1902,4,18,-25,-56,1
8996,高力,261,-423,-1543,2,19,266,690,4
3653,健策,221,658,655,4,-103,229,324,3
2059,川湖,167,264,264,4,90,210,277,5
3533,嘉澤,113,542,458,3,447,538,833,4
6515,穎崴,39,72,177,5,-31,23,-32,1
