股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2834,臺企銀,22685,30407,70590,5,0,-4,-91,0
2481,強茂,16628,16781,5838,2,0,370,710,2
2303,聯電,13698,-579,-49814,2,4381,18535,28358,5
2412,中華電,11848,25700,36088,5,87,299,593,4
2892,第一金,11783,30881,51013,5,3923,19730,20092,4
2887,台新金,8494,3227,-26018,3,5486,18057,53549,5
2889,國票金,8192,12019,22771,4,0,0,0,0
5880,合庫金,7776,23738,34563,5,-154,-51,-343,1
6770,力積電,7338,-3725,-174,3,0,-32,-57,0
6147,頎邦,7284,-12965,-5552,2,1436,4915,4728,2
2897,王道銀行,5949,7244,9580,3,-243,-243,-243,0
2891,中信金,5212,5384,-5119,3,3131,5964,12521,5
2881,富邦金,4519,6774,5436,3,509,591,375,2
2449,京元電子,4106,2180,-3046,2,-77,-314,-509,0
2886,兆豐金,3940,14620,27229,4,3063,12606,11766,3
2327,國巨,3710,-3823,-8378,1,740,1089,177,2
6182,合晶,2956,2608,-2120,2,0,0,0,0
3105,穩懋,2655,-2687,-2075,2,24,1930,7410,5
5871,中租-KY,2055,1027,1873,3,105,366,822,5
3045,台灣大,1956,6318,12549,5,-112,-36,855,3
3042,晶技,1872,-2634,-2644,3,-175,-175,-183,0
3034,聯詠,1861,3416,4608,4,6,102,236,3
5347,世界,1696,6013,6899,3,29,2507,4720,4
2377,微星,1601,-1700,99,3,68,146,-524,4
3374,精材,1587,1879,2571,4,-67,1664,1674,2
6239,力成,1359,-3723,-2286,3,-945,-1004,-1045,0
2368,金像電,1316,2371,539,2,-692,-1909,-1247,2
8227,巨有科技,1170,2575,2931,5,0,0,0,0
2301,光寶科,1091,-321,-1600,2,69,-1716,-2448,2
2379,瑞昱,1062,2203,3043,4,4,8,-27,3
3037,欣興,950,550,6144,4,331,969,1646,4
6213,聯茂,929,459,400,2,13,23,31,4
6274,台燿,820,1863,3558,4,261,-975,-4721,1
8046,南電,782,547,4406,4,-91,-35,-1440,2
2454,聯發科,734,1709,1223,3,106,269,634,5
6196,帆宣,688,690,1175,3,7,34,39,5
2455,全新,684,1234,4189,5,-2,-45,-772,1
6446,藥華藥,519,53,-382,2,2,8,55,4
3406,玉晶光,484,-3056,-4238,1,6,3031,3896,4
6187,萬潤,396,590,135,3,-146,-343,12,3
6531,愛普*,353,-172,728,3,-6,1055,1516,3
3363,上詮,338,382,-563,2,0,300,235,1
3661,世芯-KY,331,-1640,-2214,2,0,-25,-138,0
2345,智邦,324,959,482,4,-202,-1247,-2895,0
2308,台達電,308,-11972,-11813,2,-78,-2276,-3224,0
2357,華碩,293,-1282,-3049,3,205,1227,2400,4
6805,富世達,270,729,758,5,-48,-255,58,2
6510,精測,202,578,474,3,-242,-131,474,3
2383,台光電,199,129,126,2,-182,-164,-339,1
3008,大立光,172,180,208,3,-84,217,-284,3
7734,印能科技,104,15,112,3,-115,-305,-405,0
3017,奇鋐,68,249,746,4,-183,-129,-701,3
6515,穎崴,57,-35,-203,2,-67,-41,187,4
6223,旺矽,38,17,-326,1,28,105,719,5
