股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,33873,64686,37806,3,-5912,-28992,-8734,1
2887,台新金,22219,48783,29339,4,-3676,-13883,-6430,1
1303,南亞,20287,93550,97087,4,-8725,-13269,-14575,2
1301,台塑,19969,89016,144751,4,1,1196,551,2
6116,彩晶,16771,37884,31463,4,0,0,0,0
2834,臺企銀,15603,26797,24596,3,-94,-186,-140,1
2883,凱基金,15171,-12721,-11620,2,-820,-3936,-5914,1
2353,宏碁,14589,18067,18382,4,-353,-849,-1787,0
6770,力積電,13994,-1217,-2005,3,-67,-89,-3338,0
2344,華邦電,13304,-16407,8497,3,-15689,-20447,-28806,0
2002,中鋼,13080,46006,71136,4,73,100,-1888,2
3105,穩懋,12304,8473,5592,2,1458,1552,1710,3
2481,強茂,11543,11624,12885,3,3137,1824,-115,2
2356,英業達,9363,22393,35904,5,-5102,-10274,-11455,0
2890,永豐金,8955,30791,41071,5,-4237,-8427,-12728,0
2408,南亞科,8634,-33711,-6761,3,-3800,-6160,-6603,1
1326,台化,8197,49514,101826,3,-10,-8902,-7093,3
2327,國巨,8172,23001,60414,5,1218,6468,8374,4
8150,南茂,7829,15588,18378,5,-4,25,38,4
2382,廣達,7636,1542,12333,3,-748,-2809,-1214,2
1815,富喬,7412,-898,-26755,2,8,-1310,-5054,2
2419,仲琦,7348,8068,6558,3,0,0,0,0
2885,元大金,7139,28522,30660,5,-8253,-20117,-24253,0
5498,凱崴,6765,8601,8697,4,0,0,0,0
2882,國泰金,6411,1611,-7768,2,-2383,-7919,-10579,1
3673,TPK-KY,6030,8987,7291,4,0,0,0,0
2301,光寶科,5799,23607,10231,4,-1053,-3916,-4703,1
2618,長榮航,5756,12772,12897,4,-718,-9264,-9904,1
2492,華新科,5684,14131,15442,4,7,18,123,5
2891,中信金,5458,-15467,-43458,1,-6348,-18433,-23998,1
4989,榮科,5327,12049,10112,3,0,0,0,0
1101,台泥,5155,-7715,-16288,1,-56,-151,-306,0
3045,台灣大,5084,13209,19635,5,-202,-829,-1166,1
6127,九豪,4920,5440,5676,3,0,0,0,0
6505,台塑化,4762,11526,18905,5,-12,-106,257,1
4938,和碩,4486,9860,2784,4,-635,-1491,-1997,0
5483,中美晶,4321,11087,15664,5,877,681,636,1
2412,中華電,4103,8238,8737,4,-656,-2729,-3566,1
2379,瑞昱,3981,6696,8012,5,-655,-1371,-1173,2
8046,南電,3896,2880,197,2,272,286,1712,4
2458,義隆,3893,6691,9251,5,-2260,-2766,-2270,1
3324,雙鴻,3875,5089,1961,3,3,-202,-468,1
6139,亞翔,3831,5458,5141,4,-62,-119,-1683,0
4916,事欣科,3797,4789,5138,3,-6,-8,-20,0
2337,旺宏,3294,-12478,-32378,2,-536,3154,3866,2
6163,華電網,3280,2564,1860,2,0,0,0,0
6415,矽力*-KY,3256,3971,2461,2,-52,-490,-820,0
1216,統一,3213,8605,5094,3,-2106,-5171,-8203,0
6173,信昌電,3155,7978,7346,4,0,0,0,0
3374,精材,2634,3571,4542,4,-37,-75,-547,1
3706,神達,2422,3982,12301,3,-11,-19,-11,1
5340,建榮,2413,3296,1426,2,0,0,0,0
2421,建準,2394,3431,2921,3,-1,-2,-7,0
8069,元太,2339,2583,2719,3,96,237,287,5
3037,欣興,2227,7118,-20179,4,-1198,-4808,27095,2
6488,環球晶,2199,6276,8245,5,450,1401,4797,5
3680,家登,2173,1192,-747,1,-264,-753,-987,0
3702,大聯大,2136,18640,27952,5,-4586,-14650,-19882,0
2308,台達電,2051,1496,1830,3,-22,-245,-530,1
2376,技嘉,2026,12873,14165,5,249,362,1193,5
5871,中租-KY,2018,11966,13025,4,-339,-1155,-1411,0
4979,華星光,2014,3278,3572,4,54,48,-588,1
3715,定穎投控,1990,-4727,-10785,1,0,-99,-274,0
3661,世芯-KY,1946,2704,3359,5,129,273,243,3
6290,良維,1675,5012,1693,4,1,51,59,3
2395,研華,1649,3532,4790,5,-90,-689,-2076,0
8039,台虹,1645,-753,-4034,2,0,4,-1,1
3006,晶豪科,1641,444,-63,2,-19,-33,-83,0
4977,眾達-KY,1593,1400,1653,3,0,0,0,0
3293,鈊象,1185,1195,1898,4,-248,-678,-861,0
2454,聯發科,1179,5791,4790,4,1383,1790,988,3
3036,文曄,1118,8361,12580,5,-377,-7469,-11180,0
8210,勤誠,1046,989,1309,4,91,941,889,3
6414,樺漢,998,2093,3008,5,-68,-177,-65,1
2404,漢唐,993,-160,-1557,3,-610,-1479,-1262,1
3023,信邦,957,2033,2709,5,-48,-557,-705,0
2455,全新,899,-4,1297,4,4,14,630,4
3587,閎康,865,821,1081,4,0,-12,-31,0
1560,中砂,656,1588,2405,4,-6,-160,-267,1
5475,德宏,619,800,1438,4,0,35,35,1
5439,高技,601,2491,5394,5,59,2591,3939,5
6446,藥華藥,569,967,1412,4,0,-143,-138,1
3034,聯詠,559,2396,1708,3,-54,-317,-421,0
3008,大立光,479,1025,1588,4,-70,-334,-358,0
5269,祥碩,389,244,270,2,-2,-2,-7,1
6531,愛普*,358,717,705,3,-3,196,180,1
6691,洋基工程,335,803,1124,4,-20,-41,-64,0
6274,台燿,257,1008,2597,5,958,1773,913,3
3665,貿聯-KY,143,-603,-846,1,160,655,745,4
2345,智邦,138,570,1327,4,154,788,1082,5
3529,力旺,121,-28,355,3,231,699,779,5
3443,創意,113,153,18,3,163,508,630,5
