股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,128044,320478,499483,5,588,677,278,3
2409,友達,89579,135405,139308,3,152,299,660,5
2382,廣達,27139,46096,50109,4,480,504,322,3
1802,台玻,24654,24004,39775,4,0,2824,6926,3
2344,華邦電,22447,32815,29455,3,951,11193,26691,5
2303,聯電,21775,37951,112395,4,-10180,-43058,-64875,0
2412,中華電,16453,20874,32032,5,343,408,557,4
6443,元晶,15866,26450,37412,4,0,0,0,0
2367,燿華,14006,16555,3330,3,-22,-201,-257,0
2317,鴻海,12905,61502,107924,4,1439,8081,9918,5
2603,長榮,12883,36408,52399,5,-202,-6657,-14376,0
6244,茂迪,11632,9217,18048,4,0,0,0,0
2337,旺宏,11542,-42848,-66952,2,17,1884,6278,5
2105,正新,8425,33131,43050,5,-25110,-64744,-78852,0
3231,緯創,8365,2605,-592,3,422,1299,-1094,3
2485,兆赫,8263,8141,4415,2,0,0,0,0
3006,晶豪科,8006,6942,6199,2,105,232,404,5
2377,微星,7532,10243,9971,4,-144,-126,621,3
4989,榮科,7421,6273,10754,4,0,0,0,0
1101,台泥,6934,7759,21102,4,-3,-25,-29,1
2408,南亞科,6605,-86,-6433,2,-1565,-4556,-2517,2
3045,台灣大,6229,9464,17805,5,69,-3068,-5297,1
2049,上銀,6040,4493,2561,2,36,-286,-273,2
1605,華新,5573,9492,3546,2,-1790,-1891,-1967,0
2313,華通,5219,-25393,-31910,2,326,-4284,-100,3
6116,彩晶,5046,2530,19590,4,0,0,0,0
2327,國巨,4917,5179,56899,4,-174,-3451,-1518,1
3706,神達,4888,3947,11317,4,24,74,134,5
1216,統一,4842,260,14686,4,-270,-4300,-9282,0
8039,台虹,3975,8717,9981,4,-198,-205,-208,0
2402,毅嘉,3792,-2757,-3162,2,-8,-12,-33,0
5347,世界,3755,-1574,12890,3,-3625,-5436,-9675,0
6217,中探針,3650,3417,9248,3,0,0,0,0
2455,全新,3602,3679,696,3,-1080,-1085,-1085,0
6274,台燿,3117,-902,1979,4,-2819,-4321,-4900,0
3036,文曄,3027,6224,6616,4,-1452,-1062,-28,4
2481,強茂,3013,3984,7102,4,-305,-1170,-1616,0
2385,群光,2411,5033,7104,5,-1678,-3603,-4468,0
8028,昇陽半導體,2344,7813,9299,5,-1034,-1036,-1049,0
3264,欣銓,2061,4023,9448,5,-4233,-5881,-5494,2
2467,志聖,1833,2341,3815,5,16,3,-6,1
5289,宜鼎,1661,-179,318,3,187,-282,-549,1
2451,創見,1384,-2778,-2393,2,-86,-389,-597,0
4967,十銓,1235,-3794,-4400,2,-65,-66,-73,0
6789,采鈺,1133,1997,2813,4,0,53,65,4
4979,華星光,962,-646,3741,4,1179,2071,4023,5
3563,牧德,835,2164,2767,5,0,0,0,0
2395,研華,818,1608,3152,5,68,388,492,5
2404,漢唐,730,2540,3405,5,66,295,-40,3
8046,南電,712,-1695,-2595,2,26,4941,6887,4
3665,貿聯-KY,677,3706,3527,4,503,-1236,-2472,1
8210,勤誠,627,1194,-3233,2,12,-489,-3572,1
3017,奇鋐,626,3698,3079,4,365,688,252,3
6526,達發,623,1057,1183,5,5,5,10,4
3293,鈊象,535,1229,1670,5,-357,-850,-883,1
2345,智邦,408,-141,-98,3,5,-173,-10,4
5536,聖暉*,290,791,1045,4,69,339,387,5
3529,力旺,285,759,1911,4,-7,169,319,2
8299,群聯,267,-2431,-2632,3,110,-621,160,4
1590,亞德客-KY,212,371,1227,5,0,-9,-46,0
2308,台達電,209,-1443,2215,4,162,1569,2647,5
2383,台光電,182,-33,-268,2,105,132,661,4
3491,昇達科,151,343,870,5,0,-63,-324,0
3661,世芯-KY,125,132,401,3,-22,121,17,3
6510,精測,112,320,399,4,-207,-462,-608,1
