股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,77685,152978,88238,4,3803,4213,4265,3
2344,華邦電,42774,51002,4640,2,-208,-82,-13759,1
2408,南亞科,32233,39049,23857,3,3977,5354,289,3
2303,聯電,28365,44285,34584,4,13630,45449,59319,5
2449,京元電子,21780,24519,26751,4,-146,-278,-416,0
6182,合晶,19677,29854,32968,5,-99,-99,-99,0
8150,南茂,13540,17513,15356,4,0,6,75,2
6257,矽格,13229,22599,22655,4,23,-628,-633,2
1815,富喬,11647,-7699,-21079,1,-827,-3606,-1516,1
2337,旺宏,9853,10450,3051,2,83,282,250,2
2885,元大金,9335,17921,6358,4,-5834,-13986,-12345,2
3105,穩懋,8879,8722,14547,4,235,1628,3518,5
2412,中華電,7428,23331,47016,5,-1132,-2024,-1970,1
3711,日月光投控,7214,12284,7179,3,-560,-1223,-2173,2
6147,頎邦,6827,-2646,24085,3,2565,7407,10840,5
2892,第一金,6709,12736,20368,4,-1115,11024,18317,4
5347,世界,6573,20225,20730,4,568,-3353,-4006,2
4763,材料-KY,6423,5707,987,2,984,3024,2839,4
2330,台積電,6039,2089,-13328,2,478,585,1103,3
2426,鼎元,5263,5275,1047,2,0,0,0,0
6239,力成,5113,7824,8713,4,-2618,-3428,-4382,0
2492,華新科,4413,-97,212,3,-61,-1643,-4953,0
2464,盟立,4138,2444,390,1,8,28,-6,3
3037,欣興,3073,2579,3142,3,811,-876,-197,3
3006,晶豪科,2924,3415,-1283,2,482,514,508,2
2313,華通,2897,-6899,-7292,1,-13,876,1563,3
2615,萬海,2887,10896,12905,5,-786,-863,-1021,0
2454,聯發科,2886,4183,3918,4,-119,-565,-478,2
2308,台達電,2830,1323,3478,3,-20,785,-257,2
3029,零壹,2738,2173,-48,3,-1,-2,-2,0
6213,聯茂,2704,-9451,-7788,3,889,1757,1889,5
3189,景碩,2660,-1064,-1197,2,308,772,1248,4
3661,世芯-KY,2543,1691,1889,2,-2126,-2525,-2680,0
2327,國巨,2423,-6026,-3002,2,637,1471,2408,5
3035,智原,1798,3379,4067,4,0,0,0,0
8299,群聯,1737,1767,1773,3,95,372,375,4
6173,信昌電,1565,1028,-1276,2,0,82,251,3
8358,金居,1462,-3857,-9347,2,-14,2,55,4
3265,台星科,1335,1732,1694,3,0,0,0,0
6531,愛普*,1042,916,604,3,-138,-137,-143,1
2379,瑞昱,976,3437,4440,4,-11,-120,22,2
6139,亞翔,912,560,1260,2,-178,-522,-632,0
6533,晶心科,875,1007,905,3,0,10,10,1
4979,華星光,824,1035,1449,4,622,504,-290,1
2404,漢唐,744,789,1229,4,97,-1,-65,1
6274,台燿,688,2192,1821,4,-448,-5121,-4684,2
3026,禾伸堂,662,263,-829,2,268,1276,1642,5
6451,訊芯-KY,610,1190,1333,3,0,2,22,2
3044,健鼎,518,-933,-1284,2,-23,435,390,2
5536,聖暉*,413,225,294,2,-1,-10,4,2
5289,宜鼎,350,59,36,2,0,-16,-17,2
2383,台光電,315,658,681,4,-580,-1470,-1752,0
3491,昇達科,235,1,-105,3,155,420,479,5
6442,光聖,205,-10,478,3,-147,-322,-555,1
