股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,55437,51089,107165,4,-1129,-2333,-2356,0
2845,遠東銀,29742,44217,40110,4,-65,4283,4283,1
2886,兆豐金,23261,57175,105808,5,-688,1273,-3582,1
2303,聯電,22021,-57035,19236,2,-8976,-397,9878,3
2889,國票金,20412,32480,36897,4,0,0,0,0
3481,群創,19021,16910,28599,3,-3,-146,37,1
5880,合庫金,17430,46350,57759,5,-3264,-5765,-5727,1
2885,元大金,17375,26312,36157,5,1505,-1315,-4302,1
2481,強茂,16999,6468,10467,2,2850,3096,3394,4
2892,第一金,12524,41131,112271,5,-1997,4020,2665,2
2610,華航,10292,12316,-8951,2,570,3744,4400,4
2609,陽明,9500,-7784,-10449,2,-21,159,85,1
2618,長榮航,9151,9657,3862,3,3324,9426,9923,5
2002,中鋼,9049,-4055,-20148,1,173,1445,1280,3
2884,玉山金,8980,6337,13091,3,671,10439,12025,5
3045,台灣大,8687,13356,17188,5,1205,2235,2424,4
2897,王道銀行,8049,18561,19522,4,1530,2782,2782,2
1301,台塑,7770,21911,52179,4,-474,-1546,-1546,0
2880,華南金,7509,29435,61285,5,-2636,-9052,-13266,0
2812,台中銀,7409,51300,51189,4,-3312,-6264,-6273,0
1815,富喬,7402,18302,44143,4,16,292,-330,4
6147,頎邦,6070,5514,466,2,0,-892,-54,2
2890,永豐金,5955,16645,42933,5,1771,8068,8149,3
1326,台化,5283,46796,67191,4,108,207,138,2
2883,凱基金,5273,17710,57142,4,78,1202,1416,4
2412,中華電,5233,12629,8149,3,-329,-512,-86,3
2354,鴻準,4999,15068,12059,4,-6,4,0,1
2891,中信金,4234,9335,10423,5,3353,16423,21595,5
2382,廣達,3774,5106,7097,3,177,2988,4747,5
2882,國泰金,3771,-6973,5306,3,3242,11518,15202,5
3711,日月光投控,3487,8438,-1067,2,225,-4678,-6264,2
5483,中美晶,3470,6599,702,2,-130,-242,-415,1
2615,萬海,3218,4448,1069,3,299,520,421,2
3231,緯創,2762,11118,-1779,3,14547,22271,23687,5
2455,全新,2690,4772,7620,4,713,2660,4122,4
2603,長榮,2444,5211,3636,2,1494,1252,1528,4
2637,慧洋-KY,2307,3527,2764,4,115,313,305,3
2308,台達電,2108,-5419,-3984,3,137,-698,-1590,2
6213,聯茂,2052,2576,3241,3,52,-975,-3106,2
4904,遠傳,1976,5450,6122,4,-238,-476,-1146,1
8039,台虹,1956,-3230,-5590,2,-46,213,-454,3
2881,富邦金,1922,-1194,-1810,3,937,1567,3895,4
2313,華通,1786,-3988,2651,3,65,5841,9103,5
2368,金像電,1453,-4244,-4691,2,-1298,1556,3664,4
3042,晶技,1295,6481,7924,3,-69,122,121,2
6426,統新,1264,693,1459,3,0,62,62,1
6196,帆宣,1220,1701,1288,2,-110,-335,-332,1
2454,聯發科,1172,-388,94,2,455,1303,856,2
2464,盟立,1055,10969,3555,3,0,332,332,1
3374,精材,929,3175,10639,5,-4,2064,11085,3
3363,上詮,890,965,529,3,0,0,0,0
3693,營邦,841,1679,2148,5,0,0,0,0
3026,禾伸堂,631,-1901,-1818,2,-113,440,1292,2
3081,聯亞,606,492,782,3,-65,-124,417,2
3406,玉晶光,493,909,3177,5,-23,2399,4358,3
8358,金居,446,-2617,-294,3,20,-138,-209,3
6442,光聖,432,746,1116,5,535,642,544,3
3680,家登,401,1583,1584,4,0,0,45,1
3017,奇鋐,375,495,956,3,104,37,503,3
4971,IET-KY,337,227,303,4,0,0,0,0
2360,致茂,210,-79,278,3,-24,-26,-92,1
6223,旺矽,203,-87,13,3,-385,-397,-1061,1
6805,富世達,163,445,1672,5,-425,-1070,-981,1
6446,藥華藥,156,-648,-2574,1,138,-888,-889,2
3443,創意,87,60,-30,2,62,-41,-39,3
3653,健策,85,362,271,2,4,-310,-109,3
