股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,40896,63134,10967,3,746,1010,1282,3
3576,聯合再生,21589,23138,24421,4,0,0,0,0
1605,華新,21163,22784,-15898,2,-9499,-9975,-45742,1
3481,群創,18122,-28129,-65165,2,162,526,692,3
2408,南亞科,18008,1168,-28997,1,128,440,-142,3
3711,日月光投控,15656,7040,8582,4,857,-888,615,4
2344,華邦電,14341,27851,-6414,3,-2803,-3577,-12397,1
2618,長榮航,10945,24273,40458,5,-10,-1215,-4477,1
2887,台新金,10481,32366,56526,5,819,3023,3019,4
2303,聯電,8403,33800,32101,4,2770,6511,5136,4
6285,啟碁,8052,-3006,-3366,2,-86,91,3985,4
2313,華通,7512,-8545,-9533,1,172,4286,6360,5
1717,長興,5858,2311,3729,2,0,45,322,4
8110,華東,5334,10315,19491,3,0,0,-278,0
2367,燿華,5255,-1725,9991,3,0,0,0,0
2382,廣達,5024,4693,5549,3,643,-155,-3079,2
3006,晶豪科,4745,8335,4503,4,77,210,220,3
4915,致伸,4298,3396,2588,1,30,203,-444,3
8271,宇瞻,3397,3333,2077,2,0,0,0,0
6415,矽力*-KY,2981,5170,4066,3,-1621,-4348,-4289,2
3167,大量,2836,3164,2610,2,113,-248,-341,2
4904,遠傳,2816,3604,6120,5,608,88,-1856,2
3264,欣銓,2321,3676,4197,4,-517,-1236,812,3
6919,康霈*,1807,1576,1403,3,0,-1,-5,0
3037,欣興,1378,-25481,-38923,1,1620,8369,18309,5
2731,雄獅,1208,1572,1624,4,248,393,393,2
3163,波若威,1025,2681,3731,5,0,0,180,1
2345,智邦,983,-318,-8,3,280,47,499,3
2467,志聖,849,324,3101,3,-88,-20,78,4
3211,順達,715,632,-492,2,21,-185,-219,2
1519,華城,683,-144,-372,2,12,101,-196,3
2357,華碩,458,433,-176,3,31,52,107,4
6446,藥華藥,301,297,897,4,-26,-19,200,4
3653,健策,284,696,1456,5,-65,-273,-118,2
3017,奇鋐,228,1621,8355,5,125,838,1851,5
6510,精測,157,-127,-296,1,-86,100,396,4
6669,緯穎,113,197,586,5,72,17,-331,2
