排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,TPU_散熱,0.82,50.0,2/4,-4.32,20.06,2.71,29.42
2,廠務系統與水處理,-0.39,42.86,3/7,-0.58,-1.38,0.0,-0.06
3,低軌衛星,-3.08,28.57,2/7,26.77,-18.6,3.08,6.76
4,記憶體模組,-3.48,28.57,2/7,-44.44,-27.76,1.08,-8.46
5,造紙,-0.27,28.57,2/7,-0.02,0.53,0.0,-0.0
6,TPU_光通訊與連接器,-0.1,25.0,1/4,11.02,-11.83,3.48,7.85
7,記憶體製造,-3.89,25.0,1/4,87.89,92.42,-1.53,1.51
8,IC設計,-1.91,23.08,3/13,-83.67,-111.2,4.04,24.76
9,機器人,-2.41,21.43,3/14,-5.06,-65.08,5.22,7.54
10,玻璃,-3.13,20.0,3/15,-6.16,-113.37,2.56,34.09
11,CPO_先進封裝測試,-2.89,20.0,1/5,2.11,0.48,0.64,3.57
12,網通設備組件,-1.92,20.0,4/20,-36.61,-25.31,9.16,47.95
13,BBU_電源供應器與整合,-2.49,20.0,1/5,-12.44,-69.55,5.99,7.04
14,軟體設計,-1.1,20.0,3/15,-1.61,-3.0,0.0,-0.14
15,CPO_光通訊,-2.03,16.67,1/6,8.67,29.76,0.22,7.78
16,紡織,-0.92,15.0,3/20,-2.51,0.61,0.04,-0.32
17,化學,-2.04,15.0,3/20,-5.34,-6.3,0.59,2.32
18,光學元件或組裝,-2.25,13.33,2/15,-5.26,11.06,0.25,6.53
19,鋼鐵,-1.99,13.33,2/15,-6.26,-8.74,-0.02,1.4
20,航運,-0.99,13.33,2/15,4.99,23.71,0.11,-0.14
21,軍工_無人機相關,-2.45,11.11,1/9,-64.95,-70.67,4.64,22.1
22,PCB,-4.04,6.67,1/15,-20.26,-47.52,21.22,65.58
23,被動元件,-2.59,5.26,1/19,-7.16,-81.09,1.04,-6.14
24,電池或電源,-2.62,5.0,1/20,-5.26,-76.82,5.24,2.32
25,記憶體控制IC,-4.04,0.0,0/5,4.23,11.92,0.12,0.35
26,記憶體封裝與測試,-3.38,0.0,0/4,-0.61,-3.55,1.18,0.77
27,無塵室與機電工程,-2.28,0.0,0/5,-0.41,-19.17,-2.71,1.8
28,工業自動化與機器人,-3.47,0.0,0/7,1.04,0.01,-0.0,1.79
29,軍工_航太製造與維修,-1.82,0.0,0/6,-0.2,-2.4,-0.0,1.56
30,塑膠,-2.08,0.0,0/18,-5.38,-8.31,0.84,2.72
31,半導體設備,-2.69,0.0,0/7,0.1,0.65,-0.06,-1.83
32,金融,-2.03,0.0,0/19,-5.38,-8.31,0.84,2.72
33,銀,-2.51,0.0,0/4,-0.68,-12.4,-4.63,-12.57
34,銅,-2.65,0.0,0/10,-10.77,10.18,9.4,18.92
35,TPU_伺服器主板與印刷電路板,-4.08,0.0,0/5,-27.16,-98.35,23.67,56.76
36,電器電纜,-2.93,0.0,0/10,14.15,-6.01,-3.16,-2.59
37,BBU_電池模組,-3.91,0.0,0/7,-1.87,2.35,-0.87,-5.31
