股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,62192,163174,110175,4,340,-27437,-28138,2
3481,群創,59106,72543,-109672,2,1409,7431,31378,4
2610,華航,29618,37708,73113,4,2110,-134,-499,2
2887,台新金,29300,61099,27133,2,-3766,-7203,-12969,0
1301,台塑,11483,34009,55508,5,2635,2552,2117,1
2891,中信金,10676,16112,9803,2,-8728,-13354,-17403,0
2867,三商壽,8585,23064,35839,5,0,0,0,0
2327,國巨,7895,-1059,18859,2,-912,-402,3209,2
6209,今國光,7468,8054,9271,4,4,116,346,4
2486,一詮,7328,25503,31016,5,1072,2057,2057,2
2371,大同,7175,20332,-19676,3,-4,-44,-65,0
2330,台積電,6703,-2220,-25600,1,-280,2684,-527,2
2884,玉山金,6511,14320,32895,4,-2287,-2898,-7969,1
2049,上銀,6083,8245,8220,4,0,361,392,3
1326,台化,5713,19863,33981,5,1000,1007,1006,2
2882,國泰金,5339,24159,26166,4,-8733,-14513,-19804,0
2382,廣達,5112,17175,23483,4,-263,-770,-1398,0
2801,彰銀,5052,5830,-13432,2,-1404,-2155,-2221,0
6213,聯茂,4619,-5252,423,3,0,0,0,0
3163,波若威,4401,2532,2517,3,427,659,659,2
3105,穩懋,4074,-3621,5395,3,135,992,1472,4
3036,文曄,3634,2660,2238,2,-1517,-1953,-1459,2
3023,信邦,3549,5201,5305,4,-76,-182,-277,0
1513,中興電,3490,6247,13011,4,-21,-320,-409,0
2881,富邦金,3417,6822,5875,4,-6787,-11808,-16719,0
6446,藥華藥,3387,5560,5265,4,606,506,200,2
5347,世界,3379,24554,27588,5,-807,-6065,-4252,1
8039,台虹,2488,7186,4611,2,-9,-136,-403,0
2368,金像電,2465,4952,12369,5,-31,47,-7041,1
6274,台燿,2222,7013,14887,5,168,919,-1283,4
8358,金居,2102,4968,7206,5,-607,-5080,-5081,0
1795,美時,1851,4075,3402,4,278,275,301,2
2317,鴻海,1814,-7462,-23116,3,-778,-1502,-3554,0
1560,中砂,1695,1222,1454,2,68,-170,-274,2
3017,奇鋐,1459,2128,2973,5,-17,-198,-462,0
2454,聯發科,1401,12118,13314,5,252,-157,-1101,2
2492,華新科,1390,-5480,-4665,3,7,355,357,4
8155,博智,1319,2902,3010,4,-12,-20,4,1
6919,康霈*,1268,1781,2725,3,-10,-10,-10,0
3034,聯詠,1207,2856,3017,4,-775,-1657,-2506,0
2379,瑞昱,1111,2277,2084,4,-189,-694,-955,0
2383,台光電,915,2782,4711,5,-15,-238,-798,1
3413,京鼎,755,817,676,4,94,123,103,2
8046,南電,642,4144,5747,5,12,13,4270,4
4971,IET-KY,566,372,-545,2,0,0,0,0
1519,華城,538,1117,1182,3,-56,-498,-386,2
2360,致茂,463,556,509,4,56,43,-1,3
6223,旺矽,452,801,272,3,-10,-80,256,1
5269,祥碩,376,856,644,2,-136,-44,-44,3
2345,智邦,330,753,993,4,-27,-860,-1682,0
8210,勤誠,326,1232,1932,5,-192,-269,-277,2
3529,力旺,188,643,1278,5,163,168,-205,2
6442,光聖,168,138,365,4,-5,244,377,4
