股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,23681,16414,61761,2,-116,26774,31414,4
2344,華邦電,18830,18018,7259,3,-1920,-3367,-3726,2
2408,南亞科,18152,-10725,-11115,3,-262,-811,-2279,1
6770,力積電,16206,-27369,-26355,4,-3017,-3420,-3526,0
2327,國巨,14708,45177,47416,4,-123,-443,-573,0
6443,元晶,11750,5367,12701,4,0,0,0,0
2382,廣達,11030,59530,55350,4,1344,1983,3442,5
1714,和桐,10298,10328,10424,3,0,0,0,0
3231,緯創,9922,47744,38444,3,-325,181,2846,3
3706,神達,9836,14052,12072,3,-4,-5,-3,2
3576,聯合再生,9039,7104,12335,3,0,0,0,0
2002,中鋼,8475,79421,102229,5,-199,-268,-269,1
2330,台積電,8159,27275,23770,4,-175,172,400,2
2402,毅嘉,7451,10594,7914,3,-5,-33,-37,0
2356,英業達,6779,14779,12421,3,-105,2173,3067,4
5498,凱崴,5274,6232,5961,4,0,0,0,0
3702,大聯大,4885,15007,25235,5,-1391,-1854,-767,2
5243,乙盛-KY,4161,5326,9210,4,0,0,0,0
2485,兆赫,3641,1942,-7058,1,6,17,256,4
3105,穩懋,3617,4063,9859,4,215,944,3565,4
5483,中美晶,3436,6315,5211,4,-14,-118,-1,2
3037,欣興,3245,9641,5168,2,509,1204,6090,4
3036,文曄,3095,3676,-8,3,-2879,-3236,753,2
6147,頎邦,2815,-3452,-12498,2,156,5945,18543,4
3583,辛耘,2622,3667,4306,4,20,487,666,4
2313,華通,2337,-4992,-9094,2,-19,-1439,410,3
4977,眾達-KY,2313,787,155,2,0,0,0,0
3045,台灣大,2275,7802,9755,5,265,2109,2964,5
2316,楠梓電,1881,9080,8346,3,0,-2475,-4125,0
2451,創見,1831,-4500,-5038,2,-597,-884,-1041,1
3455,由田,1826,3663,4075,3,0,0,0,0
6488,環球晶,1710,3070,3834,5,1510,2587,1676,3
6706,惠特,1634,3463,3430,4,0,0,0,0
2486,一詮,1377,9684,4698,3,484,1615,1631,4
2049,上銀,1349,4224,4873,4,0,0,-325,2
4576,大銀微系統,1308,3377,3357,4,0,0,0,0
3450,聯鈞,1106,11113,13271,3,0,-1,-1,0
2455,全新,1101,-2582,-2440,3,66,698,1478,5
3413,京鼎,1062,2483,2365,4,-610,-453,-433,3
8021,尖點,942,3905,6561,4,-3,-3,110,2
3044,健鼎,926,1304,657,4,-102,-181,-103,1
5284,jpp-KY,878,1154,1342,3,0,0,0,0
2376,技嘉,830,8348,6410,3,458,1255,1270,5
6291,沛亨,829,-67,-443,1,0,0,69,2
8996,高力,815,591,495,3,57,-162,-78,3
8299,群聯,796,-2025,-3665,1,-36,-389,-892,0
5434,崇越,735,985,2049,4,-2,10,129,2
2345,智邦,692,-535,-1565,1,226,628,998,4
6139,亞翔,637,2144,357,2,-5,-105,-301,0
3293,鈊象,587,-233,191,3,-89,137,253,4
2308,台達電,581,5544,6974,4,25,-105,-23,2
6442,光聖,543,216,470,2,-10,-160,-26,2
6274,台燿,494,2548,4152,5,-444,-240,785,3
2368,金像電,419,2267,1193,3,10,832,939,5
1560,中砂,400,1458,2501,4,-30,159,133,1
3661,世芯-KY,372,480,-7,2,-21,-118,-129,1
3131,弘塑,368,402,520,4,-228,-219,-141,3
6691,洋基工程,333,483,189,2,-6,69,119,2
3529,力旺,332,609,853,5,25,33,-176,2
3081,聯亞,260,298,80,3,-37,-255,478,2
6805,富世達,233,-651,-958,1,-184,-447,-299,2
3491,昇達科,188,1025,1325,5,44,198,394,4
3008,大立光,142,1033,1017,4,-2,-13,-9,2
3533,嘉澤,94,471,861,5,-2,182,134,3
