股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,235893,236953,251669,3,-27,3581,3585,2
3481,群創,33144,6536,21047,2,-4898,-7934,-7931,1
2883,凱基金,24488,29034,14727,3,579,-2324,8631,2
1314,中石化,15575,44050,44823,4,0,0,0,0
6116,彩晶,15096,11363,15741,2,0,0,0,0
8150,南茂,14263,29177,28679,4,0,0,75,2
2371,大同,8130,14882,16120,4,0,-363,-493,1
2881,富邦金,7344,7836,-1758,2,-1102,-4419,3388,2
2855,統一證,7302,9587,4712,3,5,872,3889,5
2882,國泰金,6268,6753,-4472,2,100,-10166,214,3
2891,中信金,5840,12299,28315,5,1043,3127,15380,4
6213,聯茂,5292,-4081,-3425,3,-112,1133,1764,4
3711,日月光投控,5123,14801,12310,4,541,355,-1654,2
2884,玉山金,5086,-8714,-11717,3,771,10662,23072,5
1802,台玻,4389,-2056,-3884,2,4,174,199,5
2609,陽明,4207,22003,37833,4,29,353,-443,3
6505,台塑化,4037,9695,-2339,2,326,5597,8192,4
2363,矽統,3954,5762,6799,4,0,0,0,0
6274,台燿,3272,5064,4273,4,-4420,-9223,-9365,1
6456,GIS-KY,3157,2932,2988,3,0,0,0,0
2454,聯發科,3156,6343,6340,4,312,229,-272,2
6257,矽格,3063,24837,25384,4,18,35,-624,2
2330,台積電,2689,13523,551,3,734,1153,1306,3
6706,惠特,2590,1891,23,2,0,0,0,0
3016,嘉晶,2418,692,-1931,2,0,0,7,1
3045,台灣大,2391,2819,7464,4,18,2218,2597,4
2308,台達電,2274,4441,5444,3,3392,3625,3213,3
1303,南亞,2173,-13732,-36920,1,3134,26894,29612,5
3231,緯創,2099,7423,-3955,2,-3973,1071,4038,4
2449,京元電子,2032,26082,24677,4,4558,4410,4218,1
2301,光寶科,1657,-1459,-5940,2,-162,-108,-76,4
2379,瑞昱,1612,4100,4990,4,-18,-110,0,1
6239,力成,1581,7971,8936,4,-1231,-3854,-4669,0
3037,欣興,1438,5319,3630,3,263,-443,-264,3
6672,騰輝電子-KY,1349,1334,2330,4,0,2,101,3
3211,順達,1257,925,451,1,434,362,760,4
2327,國巨,1155,1525,-5557,2,687,1480,2355,5
2603,長榮,1024,2317,626,4,128,2331,5508,4
3260,威剛,936,-259,-1797,1,-13,270,356,3
6285,啟碁,892,1310,-447,2,2,7,-487,4
8021,尖點,877,1692,627,2,-55,-79,-64,3
6526,達發,851,1610,1835,5,0,-1,-221,1
2395,研華,720,1981,3250,4,51,24,-134,1
3680,家登,711,1250,1137,4,0,0,0,1
2360,致茂,594,498,322,2,-264,-202,-189,2
2376,技嘉,570,-107,-1972,2,37,1681,2940,5
1560,中砂,497,713,465,2,509,859,896,4
8299,群聯,456,1903,2129,3,1,258,374,4
3044,健鼎,389,343,-1210,2,-20,-65,431,2
2383,台光電,369,960,851,4,-772,-2095,-2341,0
8996,高力,278,765,1116,4,-10,-46,-50,1
6669,緯穎,199,-60,-3602,2,-716,-1974,-1768,1
3443,創意,188,-737,-949,1,23,544,678,5
2345,智邦,182,407,-387,2,-785,-2666,-2788,1
5274,信驊,16,-30,-34,1,22,91,125,4
