股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2887,台新金,52710,157815,207556,5,-61911,-192664,-295686,0
2027,大成鋼,34683,30728,53636,4,-905,-6121,-7757,0
2303,聯電,24455,13673,26283,3,5316,33083,37741,5
2344,華邦電,24008,55659,57540,4,16323,32705,36010,5
2367,燿華,19868,14673,14354,3,0,1,1,1
2313,華通,17869,7148,-5472,3,360,1862,2890,4
6770,力積電,16960,4684,-78914,2,1906,1925,2537,4
3707,漢磊,16295,17177,16239,2,0,0,0,0
6116,彩晶,15068,6950,13041,3,0,0,0,0
2356,英業達,13922,67601,79100,4,-164,-298,-457,0
2891,中信金,13915,4614,72,3,-14127,-27234,-34737,1
3045,台灣大,13086,16872,19977,5,563,-588,-1559,1
2355,敬鵬,13045,10454,8573,2,-7,-35,-35,0
2492,華新科,8422,10763,17835,3,-2,4162,4164,4
8069,元太,8374,43134,43287,4,8098,9225,9209,4
3048,益登,8141,12836,17888,5,0,1,1,1
1409,新纖,7819,3329,8843,2,-7,-7,-7,0
2881,富邦金,7182,12894,46859,3,-5065,-13348,-22138,0
2485,兆赫,7180,7445,5860,3,0,-21,-21,0
2363,矽統,7090,6805,17042,3,0,46,81,3
3189,景碩,6706,6448,14404,4,215,-2053,-9532,1
2606,裕民,6669,13813,18390,5,-6207,-12680,-13592,0
3006,晶豪科,6474,9501,17438,5,-2,26,26,2
8028,昇陽半導體,6354,5802,5401,3,477,477,477,1
3005,神基,5693,4115,3707,2,-25,-157,-334,0
8110,華東,5297,3797,1091,2,0,0,0,0
8039,台虹,5283,4082,4105,2,-3,-3,-3,0
3033,威健,5245,8289,14627,3,-39,-85,-147,0
6265,方土昶,4812,3631,5328,3,0,0,0,0
8112,至上,4747,-21395,-28001,2,1657,1558,848,1
2301,光寶科,4717,18867,38447,4,-3979,-14014,-19331,0
8096,擎亞,4420,-108,742,2,0,0,0,0
8261,富鼎,4313,4546,1812,2,0,4,6,2
3042,晶技,4145,7898,11679,4,-4,-63,-182,0
2882,國泰金,3955,-4861,6321,2,-8296,-7267,-17867,1
5439,高技,3953,3654,2160,1,498,589,720,3
6209,今國光,3761,2131,-1836,1,0,0,0,0
2603,長榮,3352,3935,7511,4,-302,-679,-3806,0
3034,聯詠,3062,6780,11446,5,-77,-270,265,2
2481,強茂,3002,19205,27022,4,306,3568,3349,3
2345,智邦,2982,1303,2067,2,773,1381,1695,4
2412,中華電,2909,7010,3433,2,-73,1566,1552,1
2451,創見,2551,-92,8599,3,-273,-488,-995,0
8016,矽創,2226,2833,3060,3,-166,-48,-130,1
3019,亞光,2179,2440,3799,4,0,0,-1,0
6166,凌華,2084,3232,3459,4,0,0,0,0
2458,義隆,1993,2314,4870,4,-196,-671,-1727,0
5347,世界,1979,-9,-12470,2,1172,1366,4416,4
6139,亞翔,1810,2760,-342,3,32,-631,-582,4
2357,華碩,1517,2179,8307,4,-452,-112,-1022,2
3413,京鼎,1259,1695,1340,4,-4,-19,-19,0
5536,聖暉*,1222,1824,2024,3,329,419,320,2
3217,優群,1213,932,1014,3,-3,-3,-3,0
6451,訊芯-KY,1173,1411,1182,3,0,-6,-6,0
6415,矽力*-KY,1156,741,153,1,313,770,1203,5
8021,尖點,1155,970,832,3,-1,-715,-774,0
6271,同欣電,1138,1920,1576,4,0,0,0,0
2376,技嘉,1099,6823,12254,5,108,148,-29,2
2395,研華,1008,1119,4073,4,-12,-18,37,3
2368,金像電,951,475,957,3,877,1054,655,2
2379,瑞昱,932,1757,4420,5,-128,-163,-504,1
6488,環球晶,860,496,3896,3,-45,34,457,3
3665,貿聯-KY,838,1164,1947,4,-1097,-1212,-846,3
2455,全新,838,3570,6211,5,0,0,7,2
2404,漢唐,820,176,1593,3,-13,-588,-749,0
3406,玉晶光,786,829,503,3,-40,-122,-173,0
2308,台達電,768,-2923,-6936,3,-175,-37,101,3
6446,藥華藥,701,2355,3364,4,-3,-11,-10,1
6274,台燿,680,481,186,3,-894,-847,-978,3
6138,茂達,663,612,1038,3,-1,4,8,3
6414,樺漢,651,821,2902,4,-54,-201,-271,0
3008,大立光,632,1059,1002,4,319,490,472,3
2330,台積電,600,-20607,-39219,1,5855,20209,21424,4
3026,禾伸堂,593,1089,2446,5,-2,-14,3760,2
6472,保瑞,579,359,-435,2,0,2,3,2
6805,富世達,553,576,735,3,-750,-2059,-1923,1
6196,帆宣,517,916,1088,4,-2,-2,433,1
3533,嘉澤,441,1002,1006,3,-358,-1158,-972,3
2360,致茂,367,1030,1213,4,-354,56,235,3
8299,群聯,346,-1823,-867,3,-236,-120,176,2
6830,汎銓,291,569,1067,4,42,3,3,1
3443,創意,285,750,1064,3,-380,-90,329,4
1590,亞德客-KY,216,272,811,5,-126,-176,-176,1
6510,精測,212,210,306,3,67,87,115,3
2383,台光電,178,868,810,4,173,702,823,5
3661,世芯-KY,175,-259,244,4,62,1,119,4
6442,光聖,130,-72,-397,3,39,-927,-1559,1
6515,穎崴,28,149,198,5,85,8,9,2
5274,信驊,22,-10,-67,3,10,58,70,4
