股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,130911,124128,340308,4,0,-5,22,1
1815,富喬,42863,59684,54737,3,-1438,-1689,-3542,0
2002,中鋼,38144,76583,112575,5,-78,-70,-41,2
2367,燿華,33398,36503,26392,2,-69,-68,-88,1
2327,國巨,19081,34861,34775,4,-138,-404,-962,0
2886,兆豐金,18563,28520,43173,5,2866,7548,9117,5
3231,緯創,15340,31275,31552,3,-29,1962,4192,4
2382,廣達,14888,48968,49179,4,419,1059,3225,5
1717,長興,14758,20651,28136,4,236,236,512,2
1303,南亞,14458,30150,40163,4,-710,6583,12139,4
4989,榮科,13389,14737,13990,3,0,0,0,0
1326,台化,13271,25230,32244,4,13,-6291,-6229,3
2313,華通,13038,-9306,-19315,1,-257,-303,4929,3
3714,富采,12137,10793,12364,3,0,160,477,3
5880,合庫金,10560,16513,24355,4,-14,-8,23,2
3450,聯鈞,10259,12619,10433,2,0,0,-1,0
6116,彩晶,9797,16121,18254,3,0,0,0,0
2027,大成鋼,8153,11529,28098,3,2,202,202,2
2890,永豐金,8128,26957,34472,5,-1507,-1256,-1224,2
1711,永光,8058,-10971,-11645,2,0,535,535,2
2801,彰銀,7213,14213,18457,4,-25,-30,-57,0
8039,台虹,6691,2713,6923,3,-8,31,152,3
1802,台玻,6635,20005,21193,4,2,2,2,1
2892,第一金,6377,9904,23572,5,-22,-19,30,2
2867,三商壽,5984,9066,12501,5,0,0,0,0
2486,一詮,5109,3594,3474,3,1003,1147,1147,3
5388,中磊,4971,2785,1470,3,0,0,1412,1
4927,泰鼎-KY,4786,2839,3762,4,0,0,0,0
3045,台灣大,4513,6381,8311,5,1029,2228,2949,5
8046,南電,4210,3414,7288,4,777,3344,4913,5
5443,均豪,4024,6038,5930,4,0,0,0,0
3702,大聯大,3907,16425,15546,4,60,-648,6694,3
2301,光寶科,3782,11778,14855,4,-19,490,253,3
8021,尖點,3628,4953,3334,3,0,102,-106,2
2316,楠梓電,3565,6472,6277,2,0,-4125,-4125,0
8028,昇陽半導體,3277,7078,1517,3,-24,-24,-14,1
4904,遠傳,2919,3902,3248,3,513,1224,3229,5
3234,光環,2816,3834,3760,4,0,0,0,0
3711,日月光投控,2799,7490,13400,3,-234,-1004,2407,2
2476,鉅祥,2707,4117,4049,4,0,0,0,0
3090,日電貿,2360,2779,2262,3,-21,-23,-31,0
2376,技嘉,2205,5718,6543,3,793,802,822,5
4958,臻鼎-KY,2162,5989,3239,4,658,848,1778,5
6672,騰輝電子-KY,2151,2858,2359,3,0,0,0,0
3455,由田,1941,1827,2343,3,0,0,0,0
5347,世界,1878,7650,-2682,3,1151,2500,3601,5
4908,前鼎,1876,1934,1801,3,0,0,0,0
2603,長榮,1823,-3066,-2025,3,-574,-890,96,1
6139,亞翔,1771,284,-1382,1,-25,-293,-296,1
2458,義隆,1752,3210,2382,2,-145,771,804,3
5439,高技,1622,3185,2227,3,646,-677,576,3
6196,帆宣,1308,2170,2509,5,-12,-13,-20,1
6274,台燿,1271,2144,5608,5,-244,1070,2202,4
2368,金像電,1269,1461,954,3,297,909,2032,5
8996,高力,1261,109,-197,3,-40,-152,-20,3
2049,上銀,1138,3677,4651,4,0,0,-310,2
3583,辛耘,1070,1605,828,3,427,645,828,4
2308,台達電,1053,8564,6833,4,-97,-145,434,2
2395,研華,974,2408,2183,3,-46,-69,186,1
3034,聯詠,936,1565,1936,4,-88,-48,19,3
3105,穩懋,823,3242,8977,4,-202,1367,7202,4
6903,巨漢,803,1269,1067,3,0,0,-65,0
3413,京鼎,790,1292,1275,3,158,163,197,4
6488,環球晶,741,1649,1348,4,644,932,-671,2
2330,台積電,721,24995,21791,4,-102,769,1210,3
2360,致茂,697,264,366,3,379,459,715,3
2379,瑞昱,680,841,1012,4,166,624,740,5
3443,創意,469,422,416,3,16,-86,182,3
3008,大立光,361,1001,923,4,-6,-7,-5,3
3529,力旺,252,385,429,4,-39,-61,-266,1
3081,聯亞,226,-363,244,3,-68,-135,519,3
3533,嘉澤,178,464,1395,5,28,101,169,4
3491,昇達科,175,1040,804,4,0,287,278,3
3665,貿聯-KY,163,-344,-509,2,83,491,1526,5
3653,健策,100,-132,-703,2,-12,-27,113,3
2383,台光電,95,699,793,3,63,199,618,5
2059,川湖,66,-60,-95,3,4,-66,66,3
