股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2892,第一金,50982,159672,302246,5,-54946,-188142,-321661,0
1605,華新,50120,66748,80709,5,4306,5942,4961,2
2867,三商壽,29635,45049,61609,5,0,0,0,0
2891,中信金,26347,76716,142715,5,-33523,-91828,-147395,0
2303,聯電,21778,43901,109997,5,-18839,-47721,-69360,0
2882,國泰金,17777,62599,115608,5,-22106,-68035,-110958,0
2885,元大金,15130,48645,69576,5,-15094,-43171,-69873,0
3006,晶豪科,15028,24263,26053,5,0,0,0,0
1504,東元,14453,39330,79723,5,-16193,-48334,-83629,0
2609,陽明,12611,41337,84250,5,-23,-105,-34998,0
2009,第一銅,12045,10229,11315,3,0,0,0,0
2610,華航,9967,14207,24112,5,0,251,-755,2
1815,富喬,9757,30573,44870,4,1220,3711,5816,4
2371,大同,9716,24656,51820,5,-8833,-26627,-44402,0
3711,日月光投控,8800,22878,41759,5,-8757,-27920,-45403,0
5907,大洋-KY,8603,8595,8598,2,0,0,0,0
2324,仁寶,8572,16893,39315,4,-7144,-22502,-34503,0
2002,中鋼,8056,-1366,1690,2,0,-30,-8213,0
2329,華泰,7172,10276,3953,3,0,0,0,0
2301,光寶科,7109,10899,20616,4,-8944,-14853,-16982,1
6257,矽格,6520,9289,15801,4,-3173,-7667,-12010,0
5498,凱崴,6426,2533,7220,3,0,0,0,0
2347,聯強,6120,14402,22049,5,-9059,-19796,-30668,0
1608,華榮,5856,4088,5966,3,-2,-2,-5,0
2881,富邦金,5525,17435,43484,5,-8671,-25189,-42178,0
5871,中租-KY,5419,23125,65110,5,-5575,-18417,-54202,0
2618,長榮航,5340,13605,26687,5,-3062,-5951,-7386,0
1101,台泥,5242,12324,24481,5,0,-22,-4593,0
4958,臻鼎-KY,5208,17825,33434,5,-6429,-19333,-33663,0
3264,欣銓,5065,5096,2452,2,98,2191,2126,3
5347,世界,4997,10899,13375,5,-4707,-5252,-5995,0
3189,景碩,4960,3654,3340,2,18,99,168,4
3231,緯創,4740,17952,32681,5,-1008,-7748,-13983,0
2317,鴻海,4135,8476,23514,4,-8442,-21951,-36092,0
2393,億光,3928,13962,26108,5,-7087,-21326,-35565,0
1303,南亞,3782,-1473,-31889,2,-82,-11552,-8565,1
2603,長榮,3396,177,-1723,2,3974,11680,18962,5
4904,遠傳,3117,7011,9626,5,-2056,-5012,-7411,0
3167,大量,3107,2625,1088,2,93,-457,-457,1
3260,威剛,2860,7621,7197,3,-2247,-1306,264,4
2615,萬海,2622,1554,1758,3,-2,-39,157,1
2449,京元電子,2601,3775,8331,4,-662,-1983,-4947,0
6239,力成,2454,1673,10567,4,-2757,-10071,-17193,0
2439,美律,2406,5964,10170,5,-3048,-7171,-11261,0
2330,台積電,2076,4661,13821,4,406,532,-1908,3
3450,聯鈞,1785,-1588,-4445,1,-1,-1,-133,0
2451,創見,1778,1245,-547,2,-3431,-4461,-4833,1
2474,可成,1394,2318,3208,4,-1492,-1567,-2531,1
6196,帆宣,1000,3067,6546,5,-782,-2447,-4141,0
3017,奇鋐,847,1491,4018,4,-10,528,1197,4
3044,健鼎,831,3662,6484,5,-1440,-3174,-4769,0
1477,聚陽,793,2380,4894,5,-1035,-2782,-5444,0
6531,愛普*,781,3114,3705,5,-1,-7,21,2
2404,漢唐,655,1533,1383,3,-370,-969,-1517,0
6139,亞翔,508,1134,-18,3,-498,-1487,-3101,0
2360,致茂,310,232,-8658,2,55,61,8065,4
6781,AES-KY,261,47,-141,2,67,-345,-326,2
8299,群聯,241,2031,5020,4,-1558,-4333,-6583,0
2345,智邦,216,116,1064,4,-88,-21,192,4
6515,穎崴,158,123,48,2,284,320,360,3
