股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
5347,世界,150630,155812,153823,4,1179,5312,5506,4
2313,華通,13246,16666,5945,3,2297,2703,4205,4
2355,敬鵬,10321,16264,13673,2,-6,-15,-43,0
8096,擎亞,9328,10881,6352,2,0,0,0,0
2485,兆赫,8088,7788,8053,4,0,0,-21,0
2615,萬海,7066,4510,-4754,1,0,-20,-61,0
2027,大成鋼,6697,64407,60452,4,-697,-2717,-7933,0
2409,友達,6297,-8389,159028,4,7,-50,-33,2
2891,中信金,6136,33302,24001,4,-3561,-23487,-36594,1
3045,台灣大,5850,22522,26308,5,-180,75,-1076,1
2542,興富發,5337,10561,17480,4,29,618,655,5
8028,昇陽半導體,5167,11633,11081,4,-40,437,437,1
6127,九豪,4826,4553,5298,4,0,0,0,0
6285,啟碁,4763,6217,14619,4,-101,-302,-266,1
3042,晶技,3672,8564,12317,5,-14,-21,-80,0
5871,中租-KY,3610,252,-7480,1,-209,-639,-858,0
2367,燿華,3244,6574,1378,3,0,0,1,1
6147,頎邦,3180,3839,5039,4,5251,3828,4655,2
5425,台半,2983,-1001,-3112,2,0,0,0,0
2882,國泰金,2814,36050,27233,3,-9571,-38789,-37759,1
8112,至上,2607,-424,-26566,2,-19,1635,1536,1
2408,南亞科,2181,-21338,-1436,3,-8258,-4617,1250,3
6271,同欣電,2047,2279,3061,4,0,0,0,0
3034,聯詠,1924,5939,9657,5,2,210,18,3
2368,金像電,1914,1120,644,3,29,43,220,3
3376,新日興,1893,124,-960,1,0,-1,-18,0
2317,鴻海,1667,39304,92555,4,-12,-411,-15256,1
2379,瑞昱,1658,2763,3588,5,-66,-176,-211,2
6451,訊芯-KY,1521,2529,2767,3,0,0,-6,0
8069,元太,1476,11155,45915,5,-240,7753,8880,3
4958,臻鼎-KY,1375,-19712,-114,2,-2688,-4990,-2985,3
8358,金居,1318,1653,3767,3,0,-2013,-1865,2
6706,惠特,1177,509,612,2,172,172,172,1
2455,全新,1135,2870,5602,5,0,-4,-3,1
3008,大立光,862,2114,2541,5,0,316,487,3
3665,貿聯-KY,827,4200,4526,4,-525,-5003,-5119,1
2376,技嘉,694,495,6220,4,3054,3126,3166,3
3105,穩懋,668,2130,-4784,2,-934,-1164,-1881,1
2404,漢唐,575,93,-550,3,-44,-64,-639,0
3443,創意,406,1807,2272,4,-115,-1026,-736,2
4991,環宇-KY,349,704,1884,5,0,17,17,1
8996,高力,319,-100,-814,1,68,631,959,4
2383,台光電,279,351,1041,4,16,9,538,4
6187,萬潤,243,493,1159,4,16,-835,-400,3
3081,聯亞,190,-234,-71,2,23,240,174,3
3533,嘉澤,177,713,1275,4,157,-197,-998,3
6510,精測,144,175,173,3,-61,95,115,3
5274,信驊,125,136,103,3,-124,-110,-61,3
2308,台達電,121,-517,-4210,3,-120,-608,-471,1
2360,致茂,111,346,1009,4,-16,-163,247,2
