股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2344,華邦電,92597,145338,133494,4,3923,-4350,-6930,2
2409,友達,85222,227029,292762,4,-27,-23,-1218,1
2408,南亞科,34279,48402,14831,4,141,-1461,-3857,2
2834,臺企銀,26847,9550,-5906,3,-44,-458,-5044,0
2892,第一金,16065,28655,54497,4,-1250,6677,9752,3
2886,兆豐金,13421,32809,73807,5,-623,4041,6882,3
5876,上海商銀,11795,18588,29027,5,340,2126,4241,4
2610,華航,8979,10471,23507,5,171,1689,4653,5
2890,永豐金,8553,3105,10941,3,-1631,2134,10840,4
2027,大成鋼,8156,-9492,-9536,2,0,5682,9281,4
5880,合庫金,8125,19248,63906,5,-255,-383,-3877,0
2337,旺宏,7861,18303,2907,3,-38,-1052,-2300,0
1216,統一,6184,7096,11782,4,-9,-36,-896,1
2002,中鋼,5946,6648,8155,3,-654,-313,162,4
1605,華新,5933,998,1739,2,30,210,679,5
2412,中華電,5816,8360,18818,5,-604,-437,-647,3
6116,彩晶,5588,7365,-2962,2,0,0,0,0
2330,台積電,5496,23517,10569,3,1204,515,-270,2
2880,華南金,5178,12614,32700,5,-245,-270,-5026,0
2889,國票金,5003,10562,42066,4,0,0,0,0
2884,玉山金,4935,4775,20630,4,11345,25556,31900,5
2885,元大金,4780,16364,34411,5,-296,694,960,2
1301,台塑,4554,8697,15008,3,0,-10,-524,0
5871,中租-KY,4277,3120,-150,2,29,400,360,4
3167,大量,4047,4336,4187,3,500,499,336,1
3045,台灣大,2986,5545,17771,5,-13,353,1639,3
4904,遠傳,2393,2276,7320,4,-7,190,-14,3
6426,統新,2157,2445,3170,3,0,89,89,1
4967,十銓,2150,3449,2260,4,0,21,142,2
3711,日月光投控,2144,16919,18065,3,-673,-1171,-5295,2
2455,全新,1807,3203,8638,5,-777,-894,1240,2
3037,欣興,1802,5467,5710,5,-194,-4282,-7555,1
4961,天鈺,1441,1494,1206,2,2,1,-1,1
3260,威剛,1398,2331,-1398,3,67,133,126,3
8046,南電,1189,3472,-1446,4,-1387,-3134,-6104,0
4958,臻鼎-KY,1187,3628,-14193,2,-476,2037,2207,2
4979,華星光,973,18,774,4,1196,1210,-65,2
6446,藥華藥,906,678,55,3,51,38,124,3
3081,聯亞,818,1212,1921,4,-263,-884,-1027,0
8358,金居,714,1667,2597,5,11,17,-229,3
8021,尖點,621,4407,-441,3,-125,-710,-632,1
3693,營邦,537,1085,2363,5,0,0,0,0
3583,辛耘,466,-194,-418,2,-151,-228,-228,0
3374,精材,445,2505,4014,5,0,0,-6,0
3017,奇鋐,442,79,751,4,-578,91,-47,3
2360,致茂,441,718,761,3,564,565,466,2
2454,聯發科,270,3718,3669,4,187,1446,2753,5
8210,勤誠,265,-236,-429,2,-482,-820,-793,1
3653,健策,230,194,614,4,-221,-261,-483,1
6669,緯穎,159,-1378,-6273,1,-1638,-2061,-1730,2
8299,群聯,130,804,1353,5,-28,-89,-233,0
6515,穎崴,119,-203,-719,1,93,327,777,5
3008,大立光,84,-181,4,2,-534,-1133,-1191,1
5274,信驊,28,36,-96,2,-2,66,433,4
2059,川湖,17,80,32,2,-198,-267,-374,1
