股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,27917,147220,99765,3,43,99,-1326,2
1785,光洋科,21813,27731,29012,4,4,4,-33,1
2408,南亞科,17182,12797,42483,2,-434,-2739,-8549,1
8112,至上,13601,15449,18175,4,2146,1799,1431,1
1303,南亞,10464,-7939,-21385,2,200,4331,11941,5
1326,台化,8293,-13300,-20261,1,0,-2383,-3582,1
3645,達邁,6098,8151,7842,4,0,0,0,0
6213,聯茂,5867,7363,6081,4,0,0,0,0
8271,宇瞻,5219,7143,8745,5,-2,-7,-24,0
5871,中租-KY,5191,3338,-1800,1,-158,-232,-661,1
8039,台虹,4799,5938,-2331,2,0,11,11,2
6770,力積電,3466,18741,5513,4,-4,577,-1411,3
3006,晶豪科,3438,5684,4969,4,-4,-17,-61,0
6274,台燿,3216,6686,6748,3,-3416,-9807,-12733,0
2367,燿華,3180,3411,7704,3,-11,-45,-156,0
3715,定穎投控,3074,-2527,-5120,2,-3,-15,-15,0
2376,技嘉,2369,5501,7579,4,4,-108,-102,3
3037,欣興,2267,-3407,-5459,2,-14,-757,-947,1
5439,高技,2218,2239,3289,4,-1663,-2581,-4412,0
5289,宜鼎,1564,1020,-276,1,0,-19,-32,2
2049,上銀,1490,2322,2978,4,0,10,-129,2
8358,金居,1403,3167,-3181,3,-3559,-3559,-8776,0
2360,致茂,1054,662,-529,1,7,84,470,5
8021,尖點,975,798,-838,3,-17,-31,-271,0
3036,文曄,934,860,795,3,1896,5397,9816,4
4772,台特化,760,-485,-140,3,0,0,0,0
8299,群聯,749,1976,3801,3,-87,-1385,-2128,1
3034,聯詠,557,1386,958,3,-36,73,122,2
6488,環球晶,522,80,1493,3,-208,-44,1693,4
2383,台光電,312,-476,-1356,1,277,621,1344,5
6640,均華,262,335,514,3,2,10,18,5
6223,旺矽,102,-165,-30,4,201,470,577,5
3443,創意,93,135,547,3,-38,-162,-230,0
5274,信驊,74,-39,106,3,4,107,101,3
