股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2609,陽明,37158,123108,161188,5,7,-2,408,4
2883,凱基金,36636,16104,-33102,1,-259,12373,55433,4
2887,台新金,21016,-28255,-90035,1,-108,27130,74301,4
2892,第一金,20474,35753,37003,4,-45,-2960,26118,2
2881,富邦金,19630,18323,27547,3,-3,-357,-2756,1
2886,兆豐金,19236,49977,74014,5,-14,883,21344,3
2615,萬海,16238,35448,52575,4,829,811,1627,2
1402,遠東新,15090,38585,52747,5,11110,17799,18562,5
2344,華邦電,14921,33417,25727,3,9,-20641,-20807,2
1815,富喬,13888,38641,45067,5,550,4091,4185,4
2002,中鋼,12902,47620,36469,3,0,-101,-101,0
1314,中石化,12498,12743,21683,5,0,0,0,0
3260,威剛,11751,12340,8328,2,9,100,-197,4
2303,聯電,10887,45422,55702,4,505,-48542,-57791,2
2618,長榮航,10833,21424,55324,5,15,-235,-1560,2
1216,統一,10010,37018,46485,5,-15,-597,-3407,1
2882,國泰金,9521,6183,-2786,2,-3,12,-1425,1
2610,華航,9407,-3650,-14838,1,22,456,1987,4
2451,創見,9145,9518,7850,3,-9,-362,-547,0
1102,亞泥,7648,31338,31899,5,18,42,778,4
2603,長榮,7318,32171,71824,5,202,937,982,4
5871,中租-KY,7260,9373,4830,3,5,-12,-1229,2
2426,鼎元,6272,8794,10177,3,0,0,0,0
1326,台化,6120,2685,-459,3,0,774,774,1
2408,南亞科,6032,18563,32874,4,241,1363,1946,4
3045,台灣大,6002,33224,45844,5,32,1989,1311,4
2880,華南金,5991,2923,11585,4,-3,1518,16190,3
2542,興富發,5902,15528,29520,5,-136,77,3381,4
2330,台積電,5795,-888,307,3,183,-85,-1516,3
8358,金居,5634,2631,-5309,1,0,194,189,3
2801,彰銀,5432,7274,17964,5,0,-504,-700,0
5880,合庫金,5282,-5348,-9318,2,-3,14649,39414,4
2885,元大金,5116,-16830,-50962,1,-269,-585,-2217,2
2484,希華,4834,5211,5726,3,0,1,-3,1
2606,裕民,4499,5814,10310,5,0,512,573,3
1301,台塑,4236,-4963,-10958,2,0,-23,-439,0
2891,中信金,4156,-27172,-26874,2,-43,-675,-6684,0
2637,慧洋-KY,3996,5228,6457,4,-179,421,403,2
2356,英業達,3752,3889,-10874,2,-147,-292,-2086,0
2912,統一超,2924,5706,5766,5,0,2,-941,2
5351,鈺創,2562,-2482,-813,3,0,-15,-20,0
3711,日月光投控,2415,5809,15827,5,-144,-7428,-16995,0
3037,欣興,2398,4989,36371,5,-133,-844,-644,2
6213,聯茂,2039,3596,5225,5,131,334,819,4
4967,十銓,1252,1125,-1117,2,0,0,0,0
3006,晶豪科,1151,-8,-503,2,4,-13,-14,2
5289,宜鼎,792,812,1201,3,0,-20,-6,1
2368,金像電,758,-1345,-2510,2,63,-344,513,2
8299,群聯,659,814,227,3,1,-788,-854,1
2379,瑞昱,620,-736,-1329,2,-3,523,541,3
3034,聯詠,482,1914,1410,3,5,187,619,4
3450,聯鈞,401,-3702,-1769,3,914,2691,4583,3
2383,台光電,379,1031,1600,5,-409,-554,-720,2
2360,致茂,322,524,680,4,-327,-1135,-1203,1
6683,雍智科技,258,299,347,3,-272,-272,-272,0
2357,華碩,254,304,-1162,2,37,-104,804,3
6446,藥華藥,236,-568,-1196,2,0,-10,200,1
3443,創意,157,630,881,3,100,198,243,3
2059,川湖,37,-127,-232,1,25,57,392,4
