股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
1303,南亞,29734,32470,45506,3,795,-3827,4716,3
2618,長榮航,28991,89788,87922,4,-7170,-27815,-38232,0
1301,台塑,20537,18145,48615,4,0,-454,-552,0
2327,國巨,20181,6353,11776,2,3710,5924,15128,4
2610,華航,14803,60430,78611,5,-1300,-1423,-5648,1
2356,英業達,13822,19380,29879,5,-1767,-5841,-9514,0
2481,強茂,13785,24572,25622,4,-1995,-5815,-4736,1
1513,中興電,11584,15802,16589,3,-87,-93,-525,1
1504,東元,10890,1189,-17622,1,-721,-2260,-1299,1
2301,光寶科,9614,13347,9859,3,-28,-2102,-3810,0
2324,仁寶,9605,9865,18032,4,-3178,-12851,-22061,0
1326,台化,9269,12925,24879,4,0,-30,-38,0
1609,大亞,9145,12985,18367,4,0,-6,-15,0
6770,力積電,8948,-24337,-18939,3,75,139,-111,4
2317,鴻海,8767,-41508,-50653,2,-643,-9018,-18484,0
2884,玉山金,7458,20568,32017,4,-3008,-5488,-6070,1
8021,尖點,7293,7944,5577,2,27,1245,1284,5
2382,廣達,6990,3590,9753,2,-53,-828,-1220,1
8112,至上,6365,-10402,-6865,2,-217,-317,-1366,0
1314,中石化,6313,-2595,10426,2,0,0,0,0
3105,穩懋,5953,10621,8426,4,491,479,514,2
6548,長科*,5898,5272,8201,3,5,-159,-533,2
2867,三商壽,5518,13943,18259,4,0,0,0,0
1503,士電,5331,7222,9552,4,0,-4,-8,0
6005,群益證,5201,9072,19614,5,-1762,-4927,-6077,1
5371,中光電,5006,10259,10730,4,2589,3331,3464,4
6213,聯茂,4872,6315,7699,5,0,0,-154,0
6191,精成科,4776,7259,5758,3,-19,-15,-18,2
6274,台燿,4726,9293,5694,4,581,-2772,-2746,2
8150,南茂,4726,6037,1544,3,0,0,236,1
5469,瀚宇博,4509,9416,13382,5,0,-7,-138,0
2603,長榮,4455,14870,2384,3,-1560,-4749,-8182,0
6190,萬泰科,4346,5959,7517,4,0,0,0,0
1785,光洋科,4255,2644,2970,2,-7,-515,-533,0
2337,旺宏,3988,11692,13834,4,0,-11523,-11660,1
2609,陽明,3969,11899,9939,4,-112,-466,-5845,0
3711,日月光投控,3909,4518,5007,3,-1081,-1706,-1175,1
6173,信昌電,3782,2347,3201,3,0,0,0,0
8131,福懋科,3780,-520,1781,3,120,525,525,3
2374,佳能,3615,7409,8174,4,-156,-479,-686,0
4938,和碩,3605,-2796,3716,3,-1262,-4837,-10547,0
2308,台達電,3200,5899,10795,4,778,610,775,3
8069,元太,3178,296,-231,2,0,-856,-803,2
5425,台半,3000,4238,6227,5,0,-2,164,1
3211,順達,2900,950,1143,3,-176,-474,-2273,0
3044,健鼎,2603,4327,3945,3,41,-769,-1252,1
2368,金像電,2474,9784,9101,4,-1391,-9075,-11197,0
2486,一詮,2446,4988,7665,4,0,0,0,0
3026,禾伸堂,1976,1720,2783,4,-83,-252,-308,0
6285,啟碁,1771,19142,20770,4,-784,-496,-714,2
1514,亞力,1654,6432,11408,5,0,0,60,2
2383,台光電,1572,3176,3900,5,-53,-716,-1229,0
2449,京元電子,1368,1348,5135,3,-251,-1302,-1958,1
3374,精材,1262,1789,690,4,4,5,1107,4
2454,聯發科,1160,1523,2967,4,-81,-823,-1266,1
3533,嘉澤,1031,362,630,2,46,145,197,5
3260,威剛,1024,-449,-77,3,-358,-651,-754,0
8358,金居,984,3176,4507,5,0,-2,-6,0
6239,力成,825,10538,8544,3,1014,-1159,-1537,1
8046,南電,779,8402,20423,5,4,8044,15590,5
3034,聯詠,605,1341,3840,4,-216,-1877,-3948,0
8299,群聯,565,-1192,-1911,1,992,1878,1838,3
1560,中砂,513,220,-1199,1,-76,58,-130,2
2379,瑞昱,509,-49,725,3,-116,-325,-1571,0
2357,華碩,439,-2363,-4754,2,-168,-1250,-3175,0
8210,勤誠,405,438,-387,2,7,-136,-183,1
3017,奇鋐,382,1875,2119,4,-123,-1684,-3752,0
8996,高力,293,529,1330,5,-10,110,-238,1
3529,力旺,249,527,429,2,-334,-455,-426,2
3665,貿聯-KY,246,2197,4577,5,-280,-1838,-4681,0
3653,健策,141,360,571,3,-21,-331,-935,0
3661,世芯-KY,68,-291,-119,2,22,-193,-145,3
6669,緯穎,66,738,988,3,-175,-517,-954,0
