股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2002,中鋼,53792,65425,16116,2,-224,-224,-1480,0
2883,凱基金,47790,53383,62510,3,-207,-1996,-4368,1
2303,聯電,39102,101025,121643,4,-519,-30226,-35320,1
2887,台新金,36121,16984,-10515,1,-1296,-5656,-4067,1
2027,大成鋼,17639,17526,4846,2,100,200,200,2
1303,南亞,16563,62181,64917,4,1414,1990,-2632,2
1101,台泥,16354,-22174,-41086,1,0,-200,-245,0
1314,中石化,16262,24991,16082,3,0,0,0,0
1301,台塑,12246,43063,40671,4,-82,-83,-537,0
2382,廣達,11626,19053,15652,3,-80,-560,-1335,0
2610,華航,11574,22893,68521,4,-1611,-3545,-3668,1
2882,國泰金,11422,18610,23622,4,-5099,-7060,-14785,0
2884,玉山金,10732,15267,28378,4,2161,-3619,-6099,1
2891,中信金,10153,2250,-6339,1,-4014,-5567,-9902,0
1402,遠東新,9851,12310,15155,4,-1431,-3087,-6552,0
2867,三商壽,9315,19998,28423,5,0,0,0,0
5347,世界,8814,21836,40852,5,-3951,-5879,-3796,1
2885,元大金,8026,4804,3771,2,-2016,-3180,-13090,0
2486,一詮,7942,20621,23163,4,985,985,985,1
2374,佳能,6941,7047,10841,4,0,-302,-625,0
1326,台化,6772,23419,27075,4,7,7,-23,1
2014,中鴻,6145,6225,2789,2,0,0,0,0
2367,燿華,5477,16265,45409,4,0,483,1558,3
2371,大同,5349,6600,-4488,3,-19,-46,-71,0
5876,上海商銀,5104,6771,1015,3,-1234,-2484,-6602,0
2324,仁寶,5048,-5752,-5492,3,-4660,-11140,-20813,0
8112,至上,4927,11284,-5483,2,-100,-329,-430,0
3006,晶豪科,4761,-10697,-11428,1,-6,1001,1052,4
2009,第一銅,4537,2561,2633,3,-5,260,549,4
6505,台塑化,4324,8888,5195,3,60,50,-106,1
2881,富邦金,3395,2437,5354,4,-3906,-5949,-15095,0
2317,鴻海,2955,-508,-50785,2,-415,-1368,-9742,0
5483,中美晶,2374,4962,8353,5,782,496,-2825,1
8358,金居,2133,3849,6042,5,-3624,-4473,-4475,0
1513,中興電,2020,14340,18559,4,-299,-387,-392,0
2412,中華電,1972,1659,-29,2,-277,-356,-1513,0
2451,創見,1928,4427,1708,2,-1554,-1803,-1451,3
2449,京元電子,1585,6219,6199,4,361,-2382,-3433,1
2049,上銀,1463,2094,2596,4,355,394,392,3
5439,高技,1439,1785,2181,4,-10,-23,-53,1
6274,台燿,1411,9517,14084,5,283,1388,-1965,3
2454,聯發科,1199,11877,12240,5,682,-790,-1532,2
3023,信邦,1163,2175,1376,3,-72,-185,-247,0
2912,統一超,1067,-928,-1245,2,-350,-1069,-1316,0
3167,大量,1025,2189,1768,4,99,341,433,5
2474,可成,972,507,-2726,1,-858,-1439,-2443,0
2379,瑞昱,856,1675,1116,4,-13,-621,-830,0
6446,藥華藥,795,2466,2183,4,27,-252,-565,1
8046,南電,755,4281,11904,5,0,270,8310,4
1519,華城,748,295,1949,3,-257,-433,-266,3
1795,美時,676,1320,2043,4,-1,24,21,1
3034,聯詠,676,2253,2989,4,-501,-1098,-2758,0
2368,金像電,606,4961,12271,5,-43,-1312,-8996,1
3293,鈊象,564,940,470,3,-45,-12,-419,2
6669,緯穎,489,410,1082,3,-21,-409,-751,0
2383,台光電,412,3439,5043,5,-246,-316,-979,1
3017,奇鋐,385,1051,2544,5,-22,-305,-1866,0
3533,嘉澤,335,1464,795,3,219,317,416,5
3665,貿聯-KY,263,803,2755,5,63,-541,-2100,1
3529,力旺,239,704,981,4,25,-329,-450,1
6223,旺矽,138,89,-50,3,-36,-129,413,2
8299,群聯,112,255,-1502,2,99,1015,1901,4
3653,健策,80,-173,44,3,-32,252,-58,1
