股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2344,華邦電,68121,107162,25017,3,168,753,1120,5
2892,第一金,61697,188163,332865,5,-66650,-199812,-350004,0
6770,力積電,35261,27439,105282,4,0,680,3994,3
2891,中信金,30693,87533,136638,5,-34372,-87309,-136880,0
2609,陽明,26203,30977,68091,4,-38,-356,-36003,0
2882,國泰金,23877,73578,117045,5,-25306,-68264,-107659,0
2303,聯電,18663,56448,111075,5,-19284,-40491,-68166,0
1605,華新,16075,27956,23960,4,-14,1597,673,2
1504,東元,14529,44241,65770,5,-16028,-48837,-68473,0
2408,南亞科,13560,2668,-4356,1,5027,8911,9180,4
2885,元大金,12610,42906,49777,4,-14676,-42274,-58931,0
2867,三商壽,11635,17324,33450,5,0,0,0,0
1815,富喬,10814,36645,33914,3,1788,4596,4596,3
3231,緯創,10172,19053,22254,4,-4315,-8664,-12876,1
2324,仁寶,8656,24084,39268,4,-8574,-21554,-34707,0
3006,晶豪科,8506,11023,11326,5,0,0,0,0
2371,大同,8372,31423,52668,5,-8944,-26722,-44413,0
5871,中租-KY,7818,21153,60829,5,-6040,-18394,-48520,1
2504,國產,7160,17137,24093,5,-6206,-17507,-24411,0
3711,日月光投控,6379,22303,32393,4,-10975,-27079,-37502,0
2881,富邦金,6220,26588,43797,5,-8649,-25590,-40198,0
2337,旺宏,6189,31462,20532,3,0,0,3944,1
4958,臻鼎-KY,6116,20301,28707,5,-6454,-19896,-27966,0
3260,威剛,5913,7464,400,2,714,2170,4521,5
1101,台泥,5773,9058,17601,4,-22,-22,-4564,1
4991,環宇-KY,5387,8890,9622,4,0,458,1153,4
2393,億光,4947,14957,28757,5,-7145,-21319,-36159,0
2347,聯強,4544,11314,20652,5,-5565,-16276,-27592,0
2301,光寶科,4407,8308,12401,3,-3303,-5526,-6471,2
6239,力成,3262,6061,11612,4,-3962,-10337,-18686,0
6257,矽格,2803,7604,10460,4,-2254,-6672,-11656,0
3689,湧德,2679,4421,4505,4,0,0,0,0
5347,世界,2673,8184,9214,5,-342,-1220,-300,1
8299,群聯,2637,3538,4820,4,-1368,-4036,-6021,0
8021,尖點,2406,2402,1218,3,-72,-596,-1378,0
3030,德律,1531,4752,8729,5,-1156,-3341,-5940,0
2474,可成,1451,1412,2216,4,-399,-606,-1757,1
3044,健鼎,1387,4343,6795,5,-921,-2536,-4236,0
2368,金像電,1192,2181,2804,4,-43,1282,1925,3
6196,帆宣,1171,3896,6622,5,-817,-2537,-4387,0
3105,穩懋,1128,3934,5632,4,13,614,1347,4
3211,順達,971,-2294,-3135,1,-308,2370,6274,3
6531,愛普*,894,2813,2822,4,-6,20,110,3
1477,聚陽,893,2668,5074,5,-915,-3062,-5753,0
4979,華星光,829,8944,6273,4,1544,3275,3203,3
5289,宜鼎,743,579,236,2,21,-27,-29,2
3363,上詮,625,-512,-1519,1,0,0,0,0
3034,聯詠,590,1496,1917,5,-385,-1333,-2113,0
3665,貿聯-KY,244,-238,-4123,2,116,381,4450,5
6223,旺矽,115,-67,165,4,20,-128,-89,3
6669,緯穎,78,37,-136,2,-89,-240,-154,3
