股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,72998,142083,176013,5,-23633,-57061,-59471,0
2892,第一金,38809,79478,69302,3,-36629,-66254,-69388,0
2882,國泰金,36555,64462,82984,5,-19031,-53584,-52702,1
2891,中信金,35130,65359,89240,5,-24579,-68678,-75643,0
2883,凱基金,28443,55239,142312,5,283,1564,4253,5
2344,華邦電,22929,-101721,-14305,2,193,1128,1389,3
2887,台新金,19271,-5531,59099,4,159002,278311,290373,4
6770,力積電,17391,-22625,29183,2,1223,5739,5849,4
2890,永豐金,16504,30158,47696,5,-459,-3605,-5024,1
2881,富邦金,11792,25760,31430,5,-6302,-21554,-20395,1
2324,仁寶,8566,18737,20387,5,-8159,-20997,-21303,0
2337,旺宏,8294,-7042,-1387,3,900,2818,5983,5
6239,力成,7213,14973,16349,4,-4539,-12455,-13957,0
2393,億光,6474,12660,11506,3,-7754,-14796,-15214,0
2801,彰銀,6299,15,7512,4,-9,4282,4051,3
2542,興富發,6102,7777,8844,4,-1662,-3917,-4547,0
5347,世界,5985,5058,3463,1,-1639,-176,-339,2
5880,合庫金,5416,13222,34118,5,-14,-32,-87,0
5522,遠雄,4923,6934,7567,4,35,564,550,3
2486,一詮,4807,3074,4145,3,0,0,0,0
1303,南亞,4338,6709,8764,4,926,745,-4110,3
2329,華泰,4201,-874,11780,3,0,0,10,1
2313,華通,4122,-6627,-5956,3,4000,7533,8702,5
2637,慧洋-KY,3545,4927,3846,4,0,-2,-9,0
3211,順達,3240,3103,1611,3,2072,1624,2934,4
8299,群聯,3010,2436,2092,2,-1381,-3359,-3016,2
3030,德律,2961,4699,4119,3,-1479,-4039,-3869,1
1504,東元,2845,4227,4418,3,-1890,-5306,-8533,0
3044,健鼎,2790,3631,3204,3,-1397,-2661,-2878,1
3260,威剛,2769,1711,-286,2,2490,1929,3783,3
6176,瑞儀,2319,2891,2583,3,-2597,-4214,-4616,0
2439,美律,2244,2157,1896,2,-2322,-4424,-4616,0
2603,長榮,1938,3403,8916,5,-26,965,1713,2
4967,十銓,1744,2568,1957,3,0,0,-3,0
6488,環球晶,1141,721,290,3,-288,-762,-943,0
6196,帆宣,1125,2340,2936,5,-1052,-2587,-2343,2
1477,聚陽,973,1958,1890,3,-1271,-2785,-3076,0
8358,金居,881,-2245,-2335,3,-266,-243,1730,3
3034,聯詠,719,714,-678,2,-679,-938,-1112,1
5289,宜鼎,574,-150,572,2,0,-5,80,1
3661,世芯-KY,309,-177,-553,2,-125,-493,-695,0
