股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2344,華邦電,43234,38565,2144,2,-1390,-2632,-2781,0
2603,長榮,24847,23489,34439,4,-32,-5,-1861,1
2605,新興,20024,16153,21017,3,0,165,165,2
2618,長榮航,15101,2213,-7007,2,-785,497,-777,3
3231,緯創,13492,16526,25116,3,-250,-1562,-1464,3
2408,南亞科,11987,-21606,-19699,2,-1945,-4600,-4338,1
3702,大聯大,9365,7159,7526,2,-1705,1485,1839,3
2485,兆赫,9124,13659,6120,3,0,0,0,0
2883,凱基金,8882,-2616,-7115,1,-1966,-3260,-2807,2
1711,永光,8369,7507,13722,4,0,0,0,0
1605,華新,7678,8608,17672,4,55,101,-60,3
2313,華通,6898,1578,-4037,2,1017,1478,1703,5
2347,聯強,6039,7947,6524,3,-1257,-1862,-1865,2
5871,中租-KY,5526,4785,10087,4,-519,-556,-801,1
2303,聯電,5296,-34390,-14922,2,-1777,1251,5933,2
4938,和碩,5193,14573,13727,3,84,53,48,3
1301,台塑,4898,-8592,-12009,2,1001,879,-1810,2
3706,神達,4694,4926,17238,4,11,21,-37,2
2464,盟立,4354,5671,6639,5,0,-104,-104,0
2481,強茂,4230,16578,25387,4,0,-2381,-4701,0
8271,宇瞻,3568,6121,13612,4,0,-4,-4,1
3376,新日興,3506,4254,3359,3,17,31,31,2
4973,廣穎,3466,4422,4695,3,0,0,0,0
5483,中美晶,3338,-1486,-897,2,-39,-337,-449,0
3037,欣興,3226,12782,16856,5,-59,-149,158,1
3045,台灣大,2977,1609,-1451,1,-331,-1691,-1612,2
3006,晶豪科,2086,-799,2720,4,0,65,61,1
2412,中華電,1761,8546,12121,5,-406,-759,-745,1
2376,技嘉,1566,2212,7210,4,14,303,310,5
3036,文曄,1547,4479,4613,4,-36,1346,4862,4
2382,廣達,1149,-857,2784,2,-219,514,423,2
6139,亞翔,1042,881,724,2,953,898,910,2
1795,美時,1005,-3340,-3748,1,0,-1064,-1065,0
2451,創見,900,1780,2738,5,34,-55,129,3
8299,群聯,747,88,-59,2,14,-209,29,2
3693,營邦,693,717,200,2,0,24,30,2
2379,瑞昱,690,560,-681,2,-72,-161,-177,0
6531,愛普*,462,5658,6654,5,9,14,9,3
6187,萬潤,378,1421,1115,3,0,0,144,1
3653,健策,352,48,-937,2,151,125,815,4
4749,新應材,303,-87,327,3,0,-8,-132,2
3081,聯亞,162,271,-818,2,-11,-138,1196,1
3533,嘉澤,121,161,-326,2,63,502,978,5
6515,穎崴,97,4,-265,2,-34,29,184,3
6223,旺矽,93,227,430,4,13,231,549,5
