股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,49136,33720,12652,1,2261,-251,1809,3
2883,凱基金,22559,29471,7456,3,2019,3222,4946,4
2489,瑞軒,14720,12259,6802,3,0,-427,1572,2
1301,台塑,12787,21378,6771,3,3,692,3060,4
1314,中石化,12651,15066,22726,3,0,0,0,0
2812,台中銀,11837,21440,26932,5,0,-7,-6,2
2481,強茂,10992,19345,3222,2,-254,2448,3144,3
2890,永豐金,9053,16568,581,3,52,84,669,3
1326,台化,8856,15870,39991,3,-4586,-4524,-8651,3
2886,兆豐金,8230,22883,40456,5,1456,3026,3461,5
6505,台塑化,7748,14657,9612,4,-29,2234,3653,3
1802,台玻,7223,8410,4142,3,0,0,5,1
2801,彰銀,6685,10929,5325,3,-1,-28,-11,1
1815,富喬,6318,1372,-1789,1,-201,-2054,-5777,0
3702,大聯大,6302,5423,11350,4,-185,7157,13623,4
2330,台積電,5880,2676,-33721,2,306,747,2725,4
2002,中鋼,5637,41628,20288,4,0,28,160,3
1303,南亞,5038,15051,11623,3,3093,8649,15454,5
8046,南電,4681,8554,8743,4,2223,3792,4531,5
5347,世界,4490,-5842,-4522,3,112,1213,1455,5
2327,國巨,4392,4306,-2233,2,-85,-642,-11,2
2615,萬海,3936,9408,14415,4,-15,11,-15,2
2308,台達電,3600,1870,-4599,2,-115,464,815,4
8358,金居,3188,2876,10833,4,51,-459,-1622,1
2441,超豐,3111,2598,3893,2,-4125,-4165,-4019,2
2408,南亞科,3095,949,5385,4,-464,-3609,-14010,0
6285,啟碁,2941,1920,-3679,2,197,635,1525,4
8086,宏捷科,2823,4581,2613,3,0,0,0,0
3105,穩懋,2796,8531,-1701,3,638,6473,9312,5
2337,旺宏,2782,1949,8487,4,-1890,-1399,-7833,2
3450,聯鈞,2613,426,-2633,2,0,-1,0,1
4958,臻鼎-KY,2086,-663,-2825,3,146,1077,1727,5
8021,尖點,1990,371,-1258,2,103,-106,-184,3
3189,景碩,1946,5170,5128,4,-180,-3227,-5752,0
2449,京元電子,1750,-1087,1439,4,-577,-3571,-7413,0
3376,新日興,1468,-1822,-2687,2,0,0,2,2
2301,光寶科,1431,4508,2162,2,509,271,315,3
1560,中砂,1088,1438,737,2,-3,-29,18,1
2912,統一超,956,2794,2650,4,1,-200,-198,2
6415,矽力*-KY,713,13,733,4,-90,13,105,3
6781,AES-KY,696,575,894,4,-30,-68,-68,0
5434,崇越,659,1219,1267,5,-34,119,118,2
3583,辛耘,560,-216,1023,4,179,361,515,4
6442,光聖,343,409,-179,2,-18,136,217,4
8996,高力,333,26,469,4,67,198,477,5
3293,鈊象,289,184,66,3,55,364,492,4
3491,昇達科,203,-31,-442,2,107,98,115,3
3008,大立光,110,33,1,2,-1,0,-55,3
3529,力旺,108,152,631,4,-70,-275,-366,1
6223,旺矽,81,-111,-65,3,25,250,269,4
6515,穎崴,55,167,257,5,-48,-246,-378,0
