股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2002,中鋼,319913,301775,339125,4,-286095,-286449,-285935,3
1301,台塑,142290,153234,170751,5,-107362,-107370,-107406,0
2303,聯電,65777,49314,40487,3,-49325,-18421,14897,4
2409,友達,52384,109439,70521,2,-120,-152,-195,1
2337,旺宏,31388,20633,27188,4,-155,-848,-3892,1
1802,台玻,26659,41849,57908,5,645,2409,3051,3
6919,康霈*,25485,26435,27031,5,-24869,-24869,-24877,0
2890,永豐金,23485,47101,102563,5,22670,29033,28442,2
2610,華航,19462,37538,100827,4,7,2545,3606,4
2891,中信金,19244,22750,90349,4,-11319,-6523,-46994,2
2449,京元電子,17378,15713,11919,2,-1515,-1358,-1697,1
8150,南茂,15843,10149,-9110,1,3099,3050,5752,2
6770,力積電,14672,-90911,-147768,1,1746,2176,2258,3
3711,日月光投控,13363,16536,20275,4,-8525,-14365,-18476,0
2426,鼎元,12412,10051,9332,3,0,0,0,0
5880,合庫金,11374,51326,65030,5,-2645,-1708,-1827,1
2885,元大金,10591,23992,29129,5,-9755,-18369,-20107,0
2618,長榮航,10506,118538,186762,5,-3778,-14845,-26163,1
1314,中石化,8606,8865,15379,3,0,0,0,0
2888,新光金,8438,25314,30312,4,0,0,760,1
2323,中環,8395,6443,10208,3,0,17,-10,1
1708,東鹼,8110,9307,6641,3,0,0,0,0
2207,和泰車,7673,7010,6606,1,-7092,-6792,-6436,4
2330,台積電,7515,256,13831,3,-7268,-7768,-7832,1
2401,凌陽,7428,8255,23009,4,0,0,0,0
6005,群益證,7188,20331,22739,4,-5728,-16806,-17505,0
2388,威盛,7001,8387,9597,4,-17,-17,-23,0
2606,裕民,6886,17408,12685,4,-188,-581,-493,1
3105,穩懋,5873,5923,8048,3,693,-295,-218,3
2006,東和鋼鐵,5548,4465,3828,2,-5723,-5131,-3082,4
2881,富邦金,5402,7306,870,3,-8139,-3635,1723,3
2301,光寶科,4976,6568,-9043,4,-4229,-4732,-7688,0
1303,南亞,4408,35276,68469,5,331,-647,634,3
6213,聯茂,4330,7180,10606,4,449,448,446,1
3264,欣銓,4300,1990,5387,2,336,-2526,-2003,3
2441,超豐,4269,5235,3922,3,-2186,-5736,-6944,0
6176,瑞儀,4241,4665,-1107,2,-4459,-4555,-4671,0
6505,台塑化,3813,3558,7445,4,-1410,-1410,-1434,1
5347,世界,3773,-1683,13182,3,-14,3353,9021,3
5328,華容,3672,2222,4627,3,0,0,0,0
3357,臺慶科,3663,2176,3460,4,0,0,29,2
5351,鈺創,3652,10402,17492,3,0,0,0,0
3450,聯鈞,3573,1787,1994,2,322,322,321,1
3702,大聯大,3405,1670,6079,4,-60,-155,-5338,2
1815,富喬,3174,2521,4440,3,-4,-74,-74,0
6155,鈞寶,3121,-693,-570,2,0,0,0,0
4938,和碩,3035,4287,4885,3,-1892,-2953,-3130,2
6257,矽格,3013,-462,897,2,195,38,88,4
3317,尼克森,2875,2956,3697,4,0,0,0,0
1477,聚陽,2832,1958,1487,2,-2156,-2132,-3074,1
3006,晶豪科,2809,4104,4070,4,-294,-294,-299,0
6147,頎邦,2741,446,-2844,2,370,776,-962,2
1319,東陽,2722,1589,1113,2,-4790,-5460,-5677,0
8112,至上,2706,3813,9291,3,1,186,-553,2
3035,智原,2647,2704,8921,4,-6,-6,-6,0
2347,聯強,2552,4014,4754,4,-2446,-5375,-7624,0
2382,廣達,2276,2418,-4446,2,574,3377,11465,5
3715,定穎投控,2139,6294,7124,5,0,0,-3,0
2458,義隆,2020,3452,3450,4,-200,38,-472,2
6672,騰輝電子-KY,1958,824,3089,4,0,0,-1,0
6285,啟碁,1916,4510,-381,2,-940,-8803,-8850,1
2379,瑞昱,1805,3884,2699,4,-198,431,506,3
8086,宏捷科,1656,2073,3000,5,0,0,0,0
2454,聯發科,1655,2064,2877,3,-2387,-2688,-1903,3
3019,亞光,1401,1841,7888,3,0,0,0,0
3034,聯詠,1398,2930,3277,5,-1674,-1979,-1784,3
6719,力智,1259,835,1172,3,0,0,-1,0
8358,金居,1242,2580,3561,5,-3,-13,9,2
3293,鈊象,1241,1838,645,2,53,-55,-134,2
3260,威剛,1238,544,3743,3,-653,-1343,-1349,0
3227,原相,1156,1126,1093,2,-1,62,67,2
3265,台星科,1112,701,890,2,0,43,42,2
4551,智伸科,1097,1560,2332,5,0,0,0,0
3044,健鼎,1094,4514,7062,5,-445,-456,-387,2
2486,一詮,1057,1637,1295,4,0,0,0,0
6488,環球晶,1011,3361,4681,4,177,4345,4614,4
4764,雙鍵,997,174,-337,1,0,0,0,0
3374,精材,984,1348,2466,5,0,-600,-600,0
6446,藥華藥,886,2142,2794,5,11,7,-6,2
6414,樺漢,851,3312,2196,3,-307,-1031,-1415,0
3023,信邦,829,725,1079,3,-95,-124,-103,2
2383,台光電,717,1603,1492,4,39,-52,-243,1
8299,群聯,707,771,-497,2,72,-475,-645,2
6197,佳必琪,657,841,1001,3,0,0,20,1
6789,采鈺,653,422,872,3,-2,-23,-156,0
6274,台燿,619,1072,1086,3,290,1063,1937,5
3211,順達,581,594,-16,2,-3,666,2134,3
2360,致茂,467,2194,2408,5,-359,-2006,-2389,0
3680,家登,433,468,335,4,0,-33,-52,0
1519,華城,385,-510,-1131,1,56,59,29,2
6139,亞翔,330,-3979,1769,3,0,146,197,3
8210,勤誠,300,52,-815,2,-391,-1010,-384,2
3533,嘉澤,291,1628,1935,4,-461,-572,-798,0
5289,宜鼎,275,-569,454,4,-68,-61,-65,1
5536,聖暉*,269,379,1067,5,10,-4,26,4
3017,奇鋐,268,840,759,3,-452,-2481,-2728,0
3026,禾伸堂,239,-3387,-3989,2,55,2841,3194,5
3583,辛耘,230,489,825,5,-3,-3,-10,0
2308,台達電,210,91,-797,3,-854,-2322,-3550,0
6223,旺矽,50,53,-356,2,-26,-21,400,2
5274,信驊,42,117,218,5,0,-11,7,3
