排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,軍工_航太製造與維修,3.07,100.0,6/6,5.27,7.07,0.03,0.0
2,記憶體製造,3.23,100.0,4/4,74.48,17.8,7.32,46.64
3,TPU_光通訊與連接器,1.41,75.0,3/4,28.05,28.22,-7.7,-14.03
4,記憶體模組,3.93,71.43,5/7,24.94,34.49,1.22,-1.94
5,玻璃,-0.04,60.0,9/15,0.54,-23.62,-1.2,-17.63
6,紡織,0.79,55.0,11/20,4.49,11.39,-0.25,-1.54
7,軟體設計,-0.12,53.33,8/15,0.03,0.71,-0.01,-0.01
8,CPO_光通訊,0.85,50.0,3/6,-3.84,-29.05,1.03,-0.43
9,軍工_無人機相關,1.25,44.44,4/9,-16.68,-62.28,0.41,15.91
10,低軌衛星,-0.28,42.86,3/7,15.58,41.57,0.78,6.77
11,造紙,0.29,42.86,3/7,0.14,0.2,-0.01,-0.05
12,半導體設備,2.03,42.86,3/7,0.3,-0.08,-0.31,7.6
13,廠務系統與水處理,-0.21,42.86,3/7,1.04,3.64,-0.01,-1.46
14,無塵室與機電工程,-0.82,40.0,2/5,5.75,-9.64,0.43,10.01
15,記憶體控制IC,0.7,40.0,2/5,3.41,8.65,0.04,-0.16
16,航運,-0.01,40.0,6/15,-3.4,58.81,-3.77,-17.9
17,TPU_伺服器主板與印刷電路板,0.69,40.0,2/5,23.8,-10.09,-13.79,-49.41
18,塑膠,0.08,38.89,7/18,43.16,112.11,0.01,-1.53
19,金融,0.04,36.84,7/19,43.16,112.11,0.01,-1.53
20,網通設備組件,-0.42,35.0,7/20,11.77,-66.11,-5.34,-34.39
21,工業自動化與機器人,-1.19,28.57,2/7,-0.99,-0.36,-0.0,-0.01
22,光學元件或組裝,-0.76,26.67,4/15,-10.01,-34.19,0.7,13.42
23,PCB,-1.56,26.67,4/15,2.65,-43.96,-12.09,-44.73
24,化學,-1.59,25.0,5/20,36.69,105.97,-0.25,0.24
25,記憶體封裝與測試,-1.01,25.0,1/4,9.94,16.23,-0.18,6.94
26,機器人,-1.28,21.43,3/14,15.55,50.53,-0.52,4.38
27,銅,-1.48,20.0,2/10,37.63,102.98,-8.4,-44.23
28,CPO_先進封裝測試,-0.76,20.0,1/5,0.34,-6.66,-5.16,0.4
29,IC設計,-1.88,15.38,2/13,-17.46,-64.61,-0.35,29.57
30,電池或電源,-1.45,15.0,3/20,5.92,34.0,-6.96,-34.84
31,BBU_電池模組,-2.15,14.29,1/7,-0.18,-4.59,-5.09,-9.83
32,鋼鐵,-1.87,13.33,2/15,-13.59,-14.43,-0.12,-0.69
33,電器電纜,-1.91,10.0,1/10,-7.49,15.55,-0.79,-3.84
34,被動元件,-3.71,0.0,0/19,-2.13,120.3,-1.19,10.52
35,BBU_電源供應器與整合,-1.21,0.0,0/5,17.81,49.65,-0.55,-15.73
36,銀,-4.86,0.0,0/4,-20.2,63.28,0.95,9.58
37,TPU_散熱,-2.5,0.0,0/4,10.25,-10.94,-13.84,-61.9
