股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,59002,136210,155940,5,13413,-6157,-19774,1
1303,南亞,49342,127045,100202,4,43,-2628,-14474,2
2344,華邦電,43428,1078,40078,2,-1230,13242,30129,4
5347,世界,22511,45616,52875,5,762,-17422,-30230,1
3481,群創,20009,-9803,565,2,503,337,132,1
1301,台塑,19606,44740,35428,3,-24,-49,-373,0
6770,力積電,17557,263,70123,2,589,4197,4575,5
2883,凱基金,15809,29176,47443,5,-941,-8182,-15898,0
6005,群益證,15015,33867,34646,4,302,-4820,-10530,1
3715,定穎投控,14608,11568,3199,2,576,-1889,-3009,2
1605,華新,10261,66585,130423,5,936,7000,10442,5
6116,彩晶,9286,7156,19288,3,0,0,0,0
2408,南亞科,8678,6460,10220,3,1600,5849,8929,5
2634,漢翔,8496,9763,12755,4,-3,-11,-11,0
4967,十銓,8081,6646,1943,2,-1,-52,-57,0
2885,元大金,7745,31692,97540,5,-574,-17956,-90276,0
3105,穩懋,7164,9424,13083,5,906,912,912,2
1326,台化,7011,24533,16722,4,0,0,-18,0
3576,聯合再生,6654,7279,9248,3,0,0,0,0
2882,國泰金,6468,10664,6707,4,-1008,-7797,4882,2
6443,元晶,6426,12385,5740,3,0,0,0,0
2890,永豐金,5599,1256,430,2,-430,-1336,-1978,0
2855,統一證,5036,10210,10776,4,-19,-127,-182,0
3702,大聯大,4359,6136,4346,2,419,-1907,-2404,2
2891,中信金,4226,3056,-3250,2,-3428,-17216,-11998,1
2449,京元電子,3916,2605,-9862,2,-1737,-1590,-1266,2
8088,品安,3896,6071,6815,5,0,0,0,0
6239,力成,3800,4124,1981,3,-87,3390,7433,4
2606,裕民,3619,10126,10387,4,-1955,-6411,-9030,0
3706,神達,3607,9654,40298,5,11,57,506,5
2637,慧洋-KY,3095,7361,8220,5,-710,-2240,-2859,0
5871,中租-KY,3013,8073,19580,5,-661,-2986,-16877,0
2881,富邦金,2975,8351,18306,5,-780,-7343,-16532,0
2439,美律,2713,3646,2442,3,-11,-218,-411,0
8033,雷虎,2600,3176,2683,3,0,0,0,0
6485,點序,2212,2989,3234,4,0,0,0,0
6257,矽格,2084,2625,478,2,8,-1417,-2231,1
8021,尖點,1948,2333,-740,2,344,299,1165,3
2308,台達電,1843,5389,13164,4,-49,140,818,4
3037,欣興,1556,-6518,-9103,2,-436,-540,-824,2
2345,智邦,1518,1837,2526,3,19,173,-1240,2
2451,創見,1350,3213,3936,4,32,-2477,-7092,1
6446,藥華藥,1349,1122,1531,3,-3,70,35,1
2379,瑞昱,1156,2342,4291,5,20,-15,-946,2
1795,美時,1125,1054,1045,3,-1,-449,-975,0
3376,新日興,1090,-558,-1238,1,100,100,100,1
3711,日月光投控,895,2385,249,4,-555,1089,2242,4
1476,儒鴻,859,1774,1890,4,-1,-8,-307,0
8996,高力,838,-4,72,2,1,116,137,3
2467,志聖,797,851,1377,3,-82,-30,-8,2
2404,漢唐,734,934,836,3,30,-146,-392,1
6531,愛普*,620,938,1716,4,-6,-69,569,2
3406,玉晶光,524,786,1049,4,-24,-146,-259,0
2383,台光電,511,298,91,3,-604,-2254,-2507,2
3293,鈊象,485,688,877,3,-164,-173,-104,3
2360,致茂,476,1959,3189,5,40,-72,-28,3
6669,緯穎,435,628,540,4,2,37,224,4
3443,創意,379,309,53,3,2,-81,197,4
6805,富世達,364,-4,-383,3,-575,-1036,-1613,0
3653,健策,292,278,22,3,-102,-493,-912,0
6442,光聖,278,394,440,3,11,-113,-107,3
3665,貿聯-KY,245,-538,-787,2,-626,-1994,-1966,2
3533,嘉澤,233,451,509,4,215,138,134,2
3017,奇鋐,227,-101,-264,3,-441,-3040,-4478,0
2059,川湖,171,123,-54,3,-294,-613,-1242,1
3131,弘塑,127,744,1125,5,-49,-70,96,2
