股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2887,台新金,85214,55145,106254,3,10101,35353,49895,5
2610,華航,41602,26715,917,2,1248,-2201,-3170,1
2891,中信金,40901,43931,43620,3,-29617,-45965,-55866,1
2618,長榮航,37749,46425,49077,4,-5395,-15058,-30118,0
2344,華邦電,33574,67918,50242,4,3179,7858,-488,4
3576,聯合再生,30962,36061,29951,3,0,0,0,0
2890,永豐金,30857,43622,88059,4,-15,905,1885,4
2834,臺企銀,29746,24514,50665,3,-67,-175,-202,0
2892,第一金,28858,78390,143550,5,-29,409,1395,4
2002,中鋼,28337,17534,-32758,2,94,503,890,5
1605,華新,27618,20990,23933,2,145,413,595,5
2408,南亞科,25213,21556,7784,2,943,1709,3732,5
2884,玉山金,23618,26229,68602,4,-254,1578,2689,3
2801,彰銀,23524,62628,119384,4,-100,-530,114,2
1303,南亞,20882,13738,11827,2,401,2830,5402,5
8112,至上,17466,14993,15831,3,-459,-935,-1845,0
2406,國碩,16057,22252,21582,4,0,0,0,0
2303,聯電,15230,79952,111975,5,17459,-123377,-249227,1
2880,華南金,15171,6312,9665,2,-10329,-156,3295,4
6443,元晶,13937,12567,13795,4,0,0,0,0
2845,遠東銀,13015,21239,44621,4,-269,-269,-277,0
2882,國泰金,10927,5692,3022,2,-9667,-13162,-12785,1
2867,三商壽,10280,12065,41293,5,0,0,0,0
5880,合庫金,9098,9992,28491,3,-59,58,331,3
2609,陽明,9076,42843,73886,5,-29,-58075,-116014,0
8039,台虹,7535,8037,5888,2,0,5,5,1
5351,鈺創,7451,11413,12012,3,0,10,30,2
5483,中美晶,7383,6166,6149,2,674,689,-1990,2
8105,凌巨,7187,36,-2739,1,0,0,0,0
2355,敬鵬,6868,12492,12626,4,-4,-8,-13,0
6153,嘉聯益,6823,6871,11144,4,0,0,0,0
1314,中石化,6787,12587,6157,4,0,0,0,0
1326,台化,6566,-4411,-23429,1,-25,-31,-32,1
1216,統一,6307,15548,20265,5,-70,196,186,2
1101,台泥,6211,1100,-34975,1,61,474,759,5
1301,台塑,5946,-20445,-44157,1,-35,-29,-31,2
2027,大成鋼,5945,28092,47873,5,-14,-17435,-34534,0
1714,和桐,5811,9390,7662,3,0,0,0,0
2014,中鴻,5576,4625,-2208,1,0,0,0,0
2615,萬海,5518,4277,5498,2,-44,-57,-70,0
5347,世界,4409,23150,43921,5,5292,-5249,-19697,1
5425,台半,4281,6374,8004,3,1197,1197,1027,1
1802,台玻,4127,4336,-13449,2,-10,-10,-3611,0
2330,台積電,3927,-16519,-51992,1,-149,459,3849,3
3105,穩懋,3833,2896,4575,4,73,1109,763,3
2637,慧洋-KY,3818,14783,14349,4,-2255,-6871,-8750,1
2301,光寶科,3763,2143,106,2,-53,-50,-41,2
3264,欣銓,3493,2308,1386,1,518,748,739,4
2449,京元電子,3345,-9680,-21626,1,-80,235,-846,1
4904,遠傳,3320,5616,8100,5,-76,118,-1751,3
3624,光頡,3235,8351,7758,3,0,-20,-510,0
1815,富喬,3185,4655,5109,3,0,-67,-193,0
2402,毅嘉,3171,2696,2152,2,0,0,0,0
3702,大聯大,3119,17107,35784,5,-5263,-16698,-27983,0
6257,矽格,3081,2435,-2755,2,33,32,7,2
6139,亞翔,2884,2829,-825,2,55,183,366,4
8096,擎亞,2871,3318,4754,3,0,0,0,0
3037,欣興,2865,2531,1809,3,-8,-967,-968,2
2481,強茂,2802,7312,3282,3,657,-318,-2481,1
2337,旺宏,2733,6084,8345,4,-3061,-5915,-6782,0
3045,台灣大,2675,20362,32576,5,-58,241,921,4
8932,智通*,2346,1557,1230,3,0,0,2,1
2317,鴻海,1952,-22283,-38201,1,114,699,1467,4
6278,台表科,1887,8543,12594,5,479,-4384,-7648,1
6173,信昌電,1884,-637,-464,4,652,1381,1381,2
2404,漢唐,1760,2839,4006,5,292,-933,-2000,1
1513,中興電,1666,1469,1440,3,-15,-12,-28,1
3711,日月光投控,1664,-5589,-15229,1,-51,233,366,3
6691,洋基工程,1542,1681,1685,4,-2,-2,-2,0
6213,聯茂,1469,2656,3432,4,-2,-5,-8,0
3152,璟德,1460,3144,3419,5,0,0,0,0
2455,全新,1334,-688,-118,4,-135,-679,-789,1
2376,技嘉,1313,1316,495,3,7,-120,778,4
6672,騰輝電子-KY,973,693,2370,4,-1,-1,-2,0
3413,京鼎,897,406,6,2,15,82,111,4
2308,台達電,714,-6640,-7124,2,-839,-1012,26,3
3044,健鼎,672,209,859,2,-3,159,-428,3
8046,南電,665,-787,864,4,-325,-134,1072,3
5536,聖暉*,562,833,843,4,3,33,115,5
5434,崇越,549,1076,1278,5,-183,-177,-150,4
6789,采鈺,460,1894,2101,4,-2,-2,35,2
6196,帆宣,375,-121,148,3,623,675,735,5
3324,雙鴻,290,-1517,-1509,2,0,1,5,3
6409,旭隼,276,244,1831,3,-2,0,9,3
2360,致茂,205,1256,1720,4,-155,-600,-912,2
3653,健策,99,-614,-952,2,-81,210,903,4
5274,信驊,80,130,76,2,19,-2,-8,3
2059,川湖,62,93,78,4,-44,2,213,4
6515,穎崴,39,19,-125,1,99,166,195,5
