股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2887,台新金,47477,19786,35098,2,-3892,21881,47033,3
2303,聯電,35293,88628,134206,4,-12952,-75430,-175636,0
1314,中石化,34370,70717,98879,5,0,0,0,0
2883,凱基金,24649,53289,82748,5,-2613,-14175,-17209,0
2834,臺企銀,19913,15626,15753,3,8,34,-88,2
2884,玉山金,14073,18630,-18414,2,-3321,8868,35299,3
1717,長興,13846,14995,18666,3,248,706,1173,5
2105,正新,13642,30490,31981,4,198,1359,2267,4
2002,中鋼,13479,-25323,-63762,2,21,-57,-107,1
2324,仁寶,12931,17259,28971,3,-8718,-26096,-42095,0
2609,陽明,12552,1477,9712,3,37,125,78,4
2812,台中銀,12212,17523,23169,4,10,43,-56,3
1718,中纖,11173,2711,3155,3,0,0,0,0
2615,萬海,10357,9645,9376,2,159,542,503,3
2882,國泰金,10200,63202,100106,4,-1761,-55113,-61096,0
2634,漢翔,9399,4315,19880,3,0,485,480,3
1402,遠東新,9228,1819,-14243,1,1054,5290,20576,4
1216,統一,8739,7719,4204,2,43,1722,4923,5
9904,寶成,8216,11639,-1825,2,25,-35695,-45856,2
1313,聯成,7969,16605,16871,4,0,0,0,0
1101,台泥,7738,-27014,-65709,1,12,-55,-138,1
2353,宏碁,6948,15486,36689,5,-9399,-26173,-40638,0
2885,元大金,6786,867,-1367,2,2333,3633,-6652,2
2603,長榮,6656,9270,12699,5,116,-1370,-1873,1
4989,榮科,6372,8653,8768,4,0,0,0,0
2881,富邦金,6328,72985,68056,3,-1945,-51884,-51497,1
5371,中光電,6013,2283,7482,3,0,9,9,1
1312,國喬,5816,16994,18914,4,0,0,0,0
1909,榮成,5814,6830,6876,4,0,0,0,0
2323,中環,5790,5695,9693,3,0,0,39,1
5314,世紀,5495,2824,3587,3,0,15,15,1
2845,遠東銀,5368,1777,-11531,2,533,5670,18933,5
4743,合一,5250,4995,6971,4,0,0,0,0
5483,中美晶,5108,15225,17271,4,339,1207,4722,4
1326,台化,4448,7855,3011,3,0,0,-7,0
6176,瑞儀,3944,7111,7539,4,-996,-4197,-6599,0
6182,合晶,3798,22754,15877,2,4,-185,2543,2
4938,和碩,3600,10577,21291,5,-3319,-9465,-11707,0
6239,力成,3140,6378,14535,5,-2520,-7816,-12752,0
3005,神基,3032,9238,13122,4,-632,-4747,-7932,0
1785,光洋科,2635,6961,8005,4,87,294,295,5
3055,蔚華科,2479,4888,4760,3,0,0,0,0
2385,群光,2241,1351,2975,3,-1835,-6087,-8629,0
8033,雷虎,2118,12768,18840,5,0,0,0,0
2301,光寶科,1787,8636,17374,5,-869,-2604,-5806,0
5871,中租-KY,1765,-436,1132,4,-822,-3298,-3422,0
3264,欣銓,1731,7518,9362,4,-47,-1492,-2898,1
6491,晶碩,1589,1659,2246,4,11,11,71,3
6213,聯茂,1532,83,-3633,1,18,697,992,5
2357,華碩,1312,3854,1547,3,-729,-75,-370,2
6257,矽格,1290,8423,10678,4,207,403,-31,2
2382,廣達,1229,1981,1126,2,1974,7034,11738,5
3189,景碩,1217,-6560,-14957,2,-595,297,4226,4
2428,興勤,957,1261,1642,5,0,0,0,0
6531,愛普*,834,909,617,3,-704,-1411,-1346,2
8028,昇陽半導體,735,914,4185,4,215,461,712,4
8299,群聯,706,-7,328,3,-278,-483,-443,2
6187,萬潤,656,630,202,2,0,-933,-1574,1
6672,騰輝電子-KY,639,1118,567,3,0,-1,-1,0
1476,儒鴻,637,675,211,3,8,-48,10,3
6173,信昌電,591,571,701,3,1655,1469,1469,2
2395,研華,463,1687,3361,5,34,51,128,3
2308,台達電,437,-656,-1867,3,-456,-299,-339,3
2383,台光電,334,359,320,3,114,-45,-285,2
3167,大量,296,-162,16,4,0,-48,-118,0
3017,奇鋐,295,1281,3287,5,398,1938,2411,5
6488,環球晶,257,1555,2082,5,-626,-1981,-3577,0
8996,高力,156,34,435,4,-488,-726,-824,0
5536,聖暉*,143,877,1153,5,-70,-229,-615,0
3665,貿聯-KY,131,538,664,4,-342,-532,-589,1
3533,嘉澤,116,454,909,5,-292,-714,-1080,1
2360,致茂,99,-66,20,3,-96,-172,-45,1
3081,聯亞,98,837,1217,4,-129,-925,-1305,0
6223,旺矽,39,336,269,4,54,248,180,2
