股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,43925,93357,119172,5,-23546,-35780,-39314,0
2891,中信金,29456,47878,58671,5,-40778,-45370,-53624,0
2892,第一金,28324,32577,27371,2,-18517,-30893,-37464,0
2882,國泰金,23384,40877,46066,4,-33522,-33529,-33971,1
2881,富邦金,13937,18879,20904,5,-14267,-13938,-14361,1
2867,三商壽,13643,38763,44932,4,0,0,0,0
2883,凱基金,10374,48450,153632,5,940,3464,3776,4
2324,仁寶,7868,10320,14939,5,-6870,-13087,-13801,0
5521,工信,6748,12861,17200,4,0,0,0,0
6239,力成,6180,7350,9088,3,-6129,-8297,-10177,0
2393,億光,5500,5736,5890,3,-6234,-7068,-7611,0
2520,冠德,5452,5802,5715,4,-5420,-5438,-5449,0
3037,欣興,4897,6444,10331,5,-621,-750,-456,2
1504,東元,4661,-1505,3536,3,-1801,-5260,-8094,0
3711,日月光投控,4646,4253,12073,4,-517,13,1475,4
1303,南亞,4162,4184,-3943,3,-304,-119,-4898,3
8039,台虹,3465,3420,3525,3,0,-3,-28,0
4979,華星光,2360,290,2969,3,-2438,-3602,-3826,1
5871,中租-KY,1973,2402,1568,2,990,-616,-1483,1
6788,華景電,1878,2917,3433,4,105,105,105,1
2360,致茂,1440,386,854,3,-1468,-1860,-2494,1
6196,帆宣,1206,1468,1601,4,-976,-1435,-1350,2
1477,聚陽,984,943,783,2,-1064,-1613,-1905,0
3592,瑞鼎,941,565,602,2,-1022,-1023,-1050,0
3665,貿聯-KY,917,327,375,2,-87,-115,250,3
4768,晶呈科技,714,1671,1383,4,0,0,-42,0
6139,亞翔,636,4018,9533,5,81,406,396,4
2368,金像電,476,143,-2234,2,342,770,1324,5
3443,創意,229,164,599,4,1,122,194,5
