排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,無塵室與機電工程,-0.2,40.0,2/5,2.95,8.85,3.2,17.31
2,BBU_電池模組,-1.39,28.57,2/7,-4.75,-14.8,-0.36,1.14
3,半導體設備,-0.6,28.57,2/7,-0.2,-1.41,-2.5,-3.66
4,航運,-0.54,26.67,4/15,-3.5,-0.59,0.54,5.13
5,紡織,-0.5,25.0,5/20,1.16,0.37,-2.92,-4.73
6,鋼鐵,-1.12,20.0,3/15,-12.87,-14.65,5.06,5.18
7,BBU_電源供應器與整合,0.53,20.0,1/5,-34.57,-46.1,1.78,-3.29
8,IC設計,-3.31,15.38,2/13,-18.51,-16.98,-6.16,-20.2
9,廠務系統與水處理,-0.09,14.29,1/7,0.52,3.9,0.78,1.15
10,玻璃,-1.66,13.33,2/15,-1.1,0.71,-1.77,-3.11
11,軟體設計,-0.97,13.33,2/15,-0.92,-1.41,-0.01,-0.06
12,金融,-1.42,10.53,2/19,-3.86,-8.17,-0.19,-0.09
13,機器人,-1.87,7.14,1/14,-24.41,-41.98,-2.15,-8.24
14,塑膠,-1.57,5.56,1/18,-3.86,-8.17,-0.19,-0.09
15,被動元件,-2.75,5.26,1/19,-39.56,-84.21,-1.54,-2.85
16,網通設備組件,-1.57,5.0,1/20,-41.27,-98.47,15.75,20.63
17,電池或電源,-1.94,5.0,1/20,-50.85,-61.6,3.02,2.78
18,造紙,-1.28,0.0,0/7,-0.38,0.02,-0.01,-0.01
19,記憶體製造,-2.22,0.0,0/4,-38.73,-9.14,-0.01,4.05
20,銀,-2.87,0.0,0/4,-13.96,-31.21,0.48,2.75
21,銅,-4.55,0.0,0/10,-43.28,-43.4,1.85,8.81
22,電器電纜,-2.17,0.0,0/10,-25.11,-6.78,-1.29,3.04
23,軍工_航太製造與維修,-2.33,0.0,0/6,-1.53,-2.65,0.03,0.06
24,軍工_無人機相關,-2.05,0.0,0/9,-0.36,15.04,0.03,-0.48
25,PCB,-4.5,0.0,0/15,-47.18,-75.09,5.26,12.68
26,記憶體模組,-3.44,0.0,0/7,-2.99,-4.61,-23.32,-18.47
27,記憶體控制IC,-2.87,0.0,0/5,-1.02,-0.56,0.09,-0.04
28,記憶體封裝與測試,-3.4,0.0,0/4,10.42,12.72,-9.53,-12.99
29,TPU_伺服器主板與印刷電路板,-3.64,0.0,0/5,-7.55,-27.08,1.84,7.42
30,CPO_光通訊,-4.51,0.0,0/6,0.29,-11.67,-7.57,-10.92
31,工業自動化與機器人,-2.28,0.0,0/7,-1.73,5.02,0.01,0.1
32,化學,-1.68,0.0,0/20,-8.58,-18.73,0.6,0.53
33,光學元件或組裝,-2.57,0.0,0/15,0.12,-11.18,-5.12,-9.84
34,TPU_散熱,-2.24,0.0,0/4,0.58,-52.33,0.42,-3.46
35,TPU_光通訊與連接器,-3.94,0.0,0/4,-40.92,-66.32,18.8,33.29
36,CPO_先進封裝測試,-3.08,0.0,0/5,-1.64,-8.29,-2.48,-2.85
