股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2887,台新金,28616,93248,118761,4,-16722,-4659,175,3
2303,聯電,25159,59089,98954,5,-9881,-12290,-20383,0
2883,凱基金,16420,103493,167922,5,341,3030,2778,3
2892,第一金,12343,2168,-8555,1,-11108,-14242,-21218,0
2867,三商壽,12316,33652,40953,4,0,0,0,0
2610,華航,12231,16726,-4776,3,-1197,-914,-2491,1
1101,台泥,10524,7846,4764,3,311,569,705,5
2890,永豐金,10428,27966,31823,4,-2400,-3818,-6144,1
2618,長榮航,5274,4776,3689,3,-771,-2599,-2731,1
5880,合庫金,5200,26095,36967,5,-12,-66,-89,1
2882,國泰金,4522,23045,28704,4,-1031,-149,-765,1
1815,富喬,3603,5451,-1940,3,0,50,50,1
2408,南亞科,1831,7308,11457,5,5,-88,-100,2
6239,力成,1580,2956,3886,3,-1787,-3289,-5079,0
2454,聯發科,1316,-2230,948,2,106,-155,-146,2
6788,華景電,1056,1463,1615,4,0,0,0,0
1560,中砂,1038,3367,3794,4,1,-3,-504,1
6139,亞翔,1012,6569,10800,5,91,311,352,4
2382,廣達,756,3043,8037,5,16,-503,-337,2
3533,嘉澤,182,262,300,3,-186,-383,-383,1
6669,緯穎,58,-347,-735,2,-10,48,-23,1
