股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2603,長榮,15066,47559,45765,4,-77,52,2092,4
2634,漢翔,14816,37465,48162,4,-15,-15,-27,0
2609,陽明,14344,39795,35581,3,121,430,574,5
2867,三商壽,13409,17309,23823,4,0,0,0,0
2881,富邦金,10802,10640,10285,3,-1105,-2399,-571,3
8105,凌巨,10694,10858,11344,5,-400,-400,-405,0
3037,欣興,10676,34861,39900,5,122,86,-718,2
6505,台塑化,10209,10587,6279,2,-9538,-9538,-9532,1
2886,兆豐金,10202,35395,49477,4,12352,36015,41376,5
2618,長榮航,10175,17775,3041,2,-982,-874,330,3
2542,興富發,9866,12330,19216,4,883,3755,5481,5
2301,光寶科,9583,7051,19285,3,3150,2768,4376,3
2801,彰銀,8235,12369,13074,4,0,-208,-669,1
2337,旺宏,8135,-668,13555,4,-17860,-27127,-27199,0
2812,台中銀,8051,9043,3612,2,0,-219,-210,1
1402,遠東新,7937,13148,20632,3,209,877,2305,5
1314,中石化,7907,9070,-1084,4,0,0,0,0
2834,臺企銀,7698,-15370,-38054,1,0,-443,-429,1
2324,仁寶,5994,64607,128244,5,-78,-149,-131,1
1216,統一,5570,10323,21379,5,349,-2722,-2755,2
3605,宏致,4716,7584,11108,5,0,0,0,0
8070,長華*,4589,4911,5347,4,2063,2238,2235,2
4904,遠傳,3389,7008,4231,3,-568,-2326,208,2
8039,台虹,3273,4907,3740,3,0,0,7,1
3045,台灣大,2941,10671,4719,3,200,-934,-1508,2
1815,富喬,2659,9670,12246,5,98,91,91,1
3374,精材,2645,-1385,-4813,1,1,1,-1,2
2408,南亞科,2348,4285,32305,3,742,913,2741,4
6531,愛普*,1845,1908,1939,4,-107,-154,-118,2
3450,聯鈞,1572,2089,3223,5,1892,1892,2240,2
6278,台表科,1541,5020,3528,3,-812,-1232,-1685,1
6213,聯茂,971,3417,6895,5,486,483,480,2
3653,健策,922,804,908,2,306,313,341,3
3017,奇鋐,828,2327,4326,5,-589,-323,343,2
6672,騰輝電子-KY,785,1850,1777,4,202,202,201,1
6274,台燿,602,-339,-1054,2,70,-204,-282,1
5536,聖暉*,444,616,244,2,-779,-1174,-1622,0
2383,台光電,428,1164,1418,4,-167,4,46,3
6187,萬潤,413,770,2869,5,-148,1448,1815,3
3711,日月光投控,363,13035,16391,4,-3895,-13355,-18354,0
6488,環球晶,303,-525,1260,4,1220,1644,998,3
3443,創意,264,457,416,2,-20,76,478,4
3665,貿聯-KY,246,197,555,3,-257,-694,-1909,1
3324,雙鴻,241,528,85,2,0,-1,-1,0
6409,旭隼,222,370,269,2,43,68,104,3
6223,旺矽,178,61,160,3,-719,-903,-927,2
6669,緯穎,175,-88,50,4,-355,182,-192,2
6446,藥華藥,144,-179,-544,2,310,222,459,4
7734,印能科技,70,116,169,4,-115,-237,-319,0
