股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,2.69,1.78,1229
4931,新盛力,BBU_電池模組,1.07,-4.05,2663
6558,興能高,BBU_電池模組,-0.29,-4.04,549
3211,順達,BBU_電池模組,-1.03,-7.7,4743
3625,西勝,BBU_電池模組,-1.05,-3.82,400
3323,加百裕,BBU_電池模組,-1.43,-7.8,4182
6121,新普,BBU_電池模組,-2.06,-4.73,866
3305,昇貿,BBU_電源供應器與整合,8.29,-3.48,5316
2301,光寶科,BBU_電源供應器與整合,5.47,0.0,26286
2308,台達電,BBU_電源供應器與整合,1.72,-2.48,9124
5309,系統電,BBU_電源供應器與整合,0.92,-0.46,19886
3625,西勝,BBU_電源供應器與整合,-1.05,-3.82,400
6257,矽格,CPO_先進封裝測試,4.98,-1.56,7311
6515,穎崴,CPO_先進封裝測試,4.66,3.62,750
3265,台星科,CPO_先進封裝測試,3.02,-2.15,1549
3363,上詮,CPO_先進封裝測試,2.69,-0.45,3840
6451,訊芯-KY,CPO_先進封裝測試,-3.08,-16.83,4531
3163,波若威,CPO_光通訊,9.82,9.59,2595
3081,聯亞,CPO_光通訊,9.5,-3.52,800
6442,光聖,CPO_光通訊,9.14,-0.54,1047
4979,華星光,CPO_光通訊,6.28,3.2,36878
2455,全新,CPO_光通訊,5.17,-4.68,11934
4977,眾達-KY,CPO_光通訊,3.54,-3.31,4310
2454,聯發科,IC設計,7.02,1.67,12809
3661,世芯-KY,IC設計,5.46,-2.95,1846
3661,世芯-KY,IC設計,5.46,-2.95,1846
3443,創意,IC設計,2.95,-3.36,2500
3443,創意,IC設計,2.95,-3.36,2500
6533,晶心科,IC設計,2.05,-3.44,181
3529,力旺,IC設計,1.35,9.33,1774
8054,安國,IC設計,1.2,-3.08,7732
2388,威盛,IC設計,0.79,-3.78,1560
6531,愛普*,IC設計,-0.37,-4.92,1418
3035,智原,IC設計,-1.88,-3.98,3062
3035,智原,IC設計,-1.88,-3.98,3062
6643,M31,IC設計,-2.54,-7.71,2164
8046,南電,PCB,9.89,1.59,3652
2383,台光電,PCB,8.05,1.96,5697
2368,金像電,PCB,6.98,0.0,7356
3189,景碩,PCB,5.15,-5.73,44875
8358,金居,PCB,5.04,-3.85,1588
2316,楠梓電,PCB,2.62,-0.91,3386
6213,聯茂,PCB,2.61,0.0,9705
3037,欣興,PCB,2.21,-10.44,80608
5469,瀚宇博,PCB,1.92,-8.27,4413
6274,台燿,PCB,1.73,-1.68,8914
1815,富喬,PCB,1.6,-8.25,45041
3715,定穎投控,PCB,1.06,-8.89,19975
2313,華通,PCB,0.29,-10.16,73482
4958,臻鼎-KY,PCB,0.0,-8.54,31886
2367,燿華,PCB,0.0,-10.08,156061
2383,台光電,TPU_伺服器主板與印刷電路板,8.05,1.96,5697
2368,金像電,TPU_伺服器主板與印刷電路板,6.98,0.0,7356
3037,欣興,TPU_伺服器主板與印刷電路板,2.21,-10.44,80608
5469,瀚宇博,TPU_伺服器主板與印刷電路板,1.92,-8.27,4413
3715,定穎投控,TPU_伺服器主板與印刷電路板,1.06,-8.89,19975
2345,智邦,TPU_光通訊與連接器,9.66,10.13,8165
3081,聯亞,TPU_光通訊與連接器,9.5,-3.52,800
6442,光聖,TPU_光通訊與連接器,9.14,-0.54,1047
6805,富世達,TPU_光通訊與連接器,0.32,1.64,2196
3324,雙鴻,TPU_散熱,7.28,8.87,7610
6805,富世達,TPU_散熱,0.32,1.64,2196
3017,奇鋐,TPU_散熱,0.31,-4.48,5674
6831,未知,TPU_散熱,0.0,7.84,1267
2345,智邦,低軌衛星,9.66,10.13,8165
3491,昇達科,低軌衛星,3.19,-6.16,621
2313,華通,低軌衛星,0.29,-10.16,73482
6443,元晶,低軌衛星,0.25,-10.66,83454
2367,燿華,低軌衛星,0.0,-10.08,156061
6190,萬泰科,低軌衛星,-1.13,-3.51,3848
2485,兆赫,低軌衛星,-5.67,-13.59,67064
3081,聯亞,光學元件或組裝,9.5,-3.52,800
6442,光聖,光學元件或組裝,9.14,-0.54,1047
4979,華星光,光學元件或組裝,6.28,3.2,36878
3504,揚明光,光學元件或組裝,3.56,1.1,828
4977,眾達-KY,光學元件或組裝,3.54,-3.31,4310
4976,佳凌,光學元件或組裝,3.33,-1.27,845
3450,聯鈞,光學元件或組裝,1.24,-7.03,5854
6668,中揚光,光學元件或組裝,0.81,-1.32,224
3019,亞光,光學元件或組裝,0.69,-5.81,9559
2374,佳能,光學元件或組裝,-0.13,-2.74,6922
3362,先進光,光學元件或組裝,-1.0,-5.24,416
6209,今國光,光學元件或組裝,-1.5,-1.17,9089
3008,大立光,光學元件或組裝,-1.72,-3.17,517
6451,訊芯-KY,光學元件或組裝,-3.08,-16.83,4531
3406,玉晶光,光學元件或組裝,-4.4,-6.86,1470
1326,台化,化學,9.99,5.92,44433
1303,南亞,化學,6.12,0.52,107011
1773,勝一,化學,5.04,2.46,1131
1304,台聚,化學,3.57,0.0,5459
6505,台塑化,化學,2.88,0.4,6679
1725,元禎,化學,2.27,-2.17,22
1301,台塑,化學,1.97,-0.43,27638
4770,上品,化學,1.88,0.41,256
4749,新應材,化學,1.48,-3.4,881
1402,遠東新,化學,1.25,0.53,5682
4720,德淵,化學,1.25,-2.11,487
1710,東聯,化學,1.2,-2.68,1562
1717,長興,化學,1.11,-8.53,16229
4755,三福化,化學,0.79,1.19,256
1723,中碳,化學,0.69,-0.54,289
1409,新纖,化學,0.67,-1.31,2800
1440,南紡,化學,-0.37,-2.2,1416
1722,台肥,化學,-0.44,-0.87,1532
1727,中華化,化學,-0.49,-6.77,1289
4763,材料-KY,化學,-4.42,-5.69,11542
2460,建通,半導體設備,9.9,6.06,291
6187,萬潤,半導體設備,5.42,0.0,2777
3680,家登,半導體設備,3.69,-1.45,1148
3583,辛耘,半導體設備,3.06,-1.23,400
6640,均華,半導體設備,2.95,-2.16,346
6196,帆宣,半導體設備,1.74,-5.06,699
3138,耀登,半導體設備,0.57,-11.11,4298
1326,台化,塑膠,9.99,5.92,44433
1303,南亞,塑膠,6.12,0.52,107011
1313,聯成,塑膠,4.93,1.91,4035
1305,華夏,塑膠,4.78,2.12,2411
1312,國喬,塑膠,4.02,0.78,5163
1309,台達化,塑膠,3.81,-0.81,1417
1308,亞聚,塑膠,3.8,1.49,2060
1304,台聚,塑膠,3.57,0.0,5459
6505,台塑化,塑膠,2.88,0.4,6679
1301,台塑,塑膠,1.97,-0.43,27638
1314,中石化,塑膠,1.66,-0.75,11541
1323,永裕,塑膠,0.54,0.54,20
1315,達新,塑膠,0.16,0.0,7
4306,炎洲,塑膠,0.0,-0.37,590
1325,恆大,塑膠,-0.83,-1.82,496
1307,三芳,塑膠,-1.29,-2.85,1141
1337,再生-KY,塑膠,-1.3,-3.45,387
1321,大洋,塑膠,-1.36,-1.95,217
2049,上銀,工業自動化與機器人,7.29,-1.88,5147
4576,大銀微系統,工業自動化與機器人,6.57,-2.58,980
6215,和椿,工業自動化與機器人,5.66,-0.88,1360
1597,直得,工業自動化與機器人,4.56,1.01,522
1590,亞德客-KY,工業自動化與機器人,1.67,0.41,693
5443,均豪,工業自動化與機器人,1.4,-3.23,1224
1583,程泰,工業自動化與機器人,1.06,-2.65,14
6944,未知,廠務系統與水處理,2.95,0.58,501
6894,衛司特,廠務系統與水處理,1.93,0.21,195
6624,萬年清,廠務系統與水處理,0.94,3.53,49
8473,山林水,廠務系統與水處理,0.82,-1.33,431
8936,國統,廠務系統與水處理,0.4,-0.98,814
6803,崑鼎,廠務系統與水處理,-0.33,-0.17,58
1535,中宇,廠務系統與水處理,-3.12,-5.58,432
4540,全球傳動,機器人,9.16,0.21,3516
2049,上銀,機器人,7.29,-1.88,5147
4576,大銀微系統,機器人,6.57,-2.58,980
6215,和椿,機器人,5.66,-0.88,1360
1597,直得,機器人,4.56,1.01,522
2464,盟立,機器人,4.34,3.61,40121
2359,所羅門,機器人,3.69,-1.17,1221
4583,台灣精銳,機器人,2.86,-5.0,143
2308,台達電,機器人,1.72,-2.48,9124
1590,亞德客-KY,機器人,1.67,0.41,693
5443,均豪,機器人,1.4,-3.23,1224
6188,廣明,機器人,1.33,-5.88,1266
6125,廣運,機器人,0.16,-4.75,1214
1504,東元,機器人,0.12,-3.14,12019
8222,寶一,無塵室與機電工程,2.06,-2.34,271
5536,聖暉*,無塵室與機電工程,-0.32,-2.98,1274
6139,亞翔,無塵室與機電工程,-0.95,-5.76,2056
