股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2883,凱基金,62397,94223,150640,5,-3082,-950,2273,4
2887,台新金,35558,58396,80759,5,-4434,-3202,-2360,3
2337,旺宏,32833,24331,43524,3,1887,3010,8991,5
1303,南亞,24776,16321,21268,4,-862,1442,7227,4
2890,永豐金,14233,22877,36825,5,-877,822,774,3
2882,國泰金,12910,13396,24811,4,-828,-513,-297,3
2301,光寶科,11138,668,11355,3,-4,100,736,3
2610,華航,9476,24962,44145,5,1498,1451,3321,2
2002,中鋼,9366,13869,42235,3,0,-48,-85,0
2867,三商壽,9103,22823,35675,5,0,0,0,0
2891,中信金,7326,7818,8704,3,-1659,-578,-136,3
2881,富邦金,7316,6049,16866,4,-482,553,1664,4
3711,日月光投控,7174,12339,15171,4,626,-369,5,4
2356,英業達,7104,-860,-1356,2,-113,-253,-557,1
1326,台化,6806,-8786,-7567,2,438,593,576,2
2618,長榮航,6630,28123,40365,5,1487,-410,-1576,2
2317,鴻海,6430,-3331,3907,3,-91,-399,-336,2
2382,廣達,5886,9939,14098,4,-71,345,-3379,1
1314,中石化,5249,3767,7400,3,0,0,0,0
2344,華邦電,5238,24029,21177,4,2480,-3352,-2388,2
6290,良維,4729,4618,5866,3,0,3,-18,4
8112,至上,4458,5290,-4638,3,-170,-211,-586,0
2454,聯發科,4159,1097,1649,3,265,1285,2364,5
3105,穩懋,3488,-4320,-5527,2,50,574,1122,5
2330,台積電,2919,-13323,-25892,1,259,2457,4380,5
2441,超豐,2790,1402,1015,2,0,539,-147,2
8271,宇瞻,2737,6398,6068,3,0,0,0,0
6213,聯茂,1992,5113,10097,4,0,0,0,0
2345,智邦,1820,1710,1543,3,442,542,725,3
6274,台燿,1627,1667,3146,3,-464,-660,-450,2
2368,金像電,1567,294,2033,3,188,626,885,5
6187,萬潤,1557,405,1902,2,0,0,-12,1
3167,大量,1529,4318,4229,3,0,-26,-383,1
6584,南俊國際,1522,2741,2968,5,0,50,38,2
4979,華星光,1490,2314,2348,3,163,1965,2985,5
2049,上銀,1470,277,-59,2,0,-2,448,1
3260,威剛,1388,-4564,-5354,2,-59,345,-640,3
6239,力成,1274,-1780,-1748,2,-121,177,572,3
8069,元太,1264,2377,230,4,659,481,481,3
5289,宜鼎,1206,-262,19,3,42,26,216,2
3324,雙鴻,1204,901,3818,4,608,789,909,3
3034,聯詠,1076,60,-1596,2,-34,91,154,3
3163,波若威,1051,2277,4338,5,0,0,180,1
5439,高技,938,-106,2714,3,0,349,202,3
3413,京鼎,755,-5,-74,1,-63,-59,-64,1
2449,京元電子,751,-3528,-4839,2,484,110,2286,4
1560,中砂,669,1414,1661,4,-1,-260,-1095,0
2360,致茂,541,-17,-43,2,-132,-225,0,2
3653,健策,449,794,1528,5,-126,-265,-399,1
3533,嘉澤,385,-236,582,3,-132,481,839,4
2383,台光電,366,-1511,-320,3,152,1102,1376,5
3665,貿聯-KY,344,218,-162,3,-893,-1655,-1858,2
3661,世芯-KY,307,-632,-352,3,123,75,204,4
6781,AES-KY,238,144,380,4,-90,-160,-421,0
6442,光聖,196,220,-122,3,2,-81,68,3
2059,川湖,167,74,401,4,-37,-126,-282,1
6223,旺矽,118,92,297,3,-26,-94,-283,1
6510,精測,64,90,-150,2,29,4,298,4
5274,信驊,50,-120,-140,2,4,18,59,5
