股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2892,第一金,30117,95277,117483,4,20,1006,2007,5
2344,華邦電,27744,10069,-33204,2,783,-7563,-15972,3
2801,彰銀,27707,84463,106862,3,-664,-19,-131,1
3481,群創,14704,9511,14688,3,-4,63,268,3
2303,聯電,14600,46623,275701,5,-71828,-197678,-429535,0
6116,彩晶,12224,19832,21964,5,0,0,0,0
2027,大成鋼,11823,31603,55486,5,-8527,-25626,-43527,0
2367,燿華,11096,14387,9011,3,0,0,0,0
2609,陽明,10238,41281,102102,5,-28958,-86897,-144845,0
2409,友達,9835,-67963,-110956,2,-4,53,234,3
5351,鈺創,9496,10095,2743,3,0,20,20,1
2845,遠東銀,9106,32489,41002,4,0,-8,-23,0
2356,英業達,8768,-6202,1009,2,-70,47,32,2
3624,光頡,8690,8097,6695,3,-20,-510,-3404,0
5328,華容,7039,5933,10070,3,0,0,0,0
6282,康舒,6988,5755,-13073,3,56,115,236,4
5347,世界,6705,27477,41750,5,-8182,-22630,-39045,0
6443,元晶,6635,7864,1516,3,0,0,0,0
2637,慧洋-KY,6308,5874,15440,4,-2147,-4025,-6259,2
3045,台灣大,6137,18351,22460,5,71,751,904,4
3702,大聯大,6017,24694,40009,5,-5891,-17176,-28238,0
8070,長華*,5694,12077,22598,5,-5036,-15118,-25203,0
2413,環科,5676,6231,6531,4,0,0,0,0
8043,蜜望實,5294,3909,6948,3,0,0,0,0
2002,中鋼,5174,-45118,-35601,3,370,757,1538,5
2412,中華電,5096,-156,-6323,2,129,512,2341,5
2478,大毅,4185,-968,-808,3,0,0,0,0
3036,文曄,4129,21623,31031,5,-6590,-20477,-34205,0
6239,力成,3819,11265,16062,5,-4690,-13900,-23162,0
6278,台表科,3744,7794,9653,5,-1918,-5182,-6148,0
6176,瑞儀,3645,5672,14713,5,-5429,-16334,-27128,0
6127,九豪,3520,3663,3504,3,0,0,0,0
3042,晶技,3317,-2420,-2947,2,249,544,586,5
8021,尖點,3241,3213,3272,3,242,407,411,4
6175,立敦,3186,-1118,-267,2,0,0,0,0
6213,聯茂,2607,3382,3638,4,-3,-6,-39,0
2493,揚博,2477,1581,4267,3,-2,13,63,4
2481,強茂,2442,-1588,5098,2,-66,-2229,-2794,1
6284,佳邦,2176,9,-552,1,0,0,-2,0
6147,頎邦,2125,6896,11406,4,-3401,-7627,-8752,1
1215,卜蜂,2082,3846,4972,5,-1810,-5330,-8790,0
4739,康普,1898,1025,31,1,0,0,0,0
3189,景碩,1859,5064,6789,4,-346,-2249,-3656,0
2451,創見,1577,6445,5605,4,-2600,-9322,-13594,0
2351,順德,1290,3606,3565,4,234,380,389,4
6830,汎銓,1226,1730,1583,4,-40,-40,-40,1
2376,技嘉,1213,392,3227,3,17,916,1338,4
4542,科嶠,1123,1471,1925,4,0,0,0,0
3034,聯詠,1093,1202,1209,3,-56,-120,-276,0
4991,環宇-KY,1056,843,879,3,-661,-429,-591,1
8028,昇陽半導體,994,1611,779,2,22,-1470,-1431,4
6446,藥華藥,973,2069,2565,3,-9,303,327,2
3008,大立光,922,1049,1065,3,152,234,111,3
6139,亞翔,892,-2762,-119,2,162,345,1085,5
3105,穩懋,874,2553,-2692,3,777,431,-223,1
3406,玉晶光,838,-454,-365,3,95,144,539,3
3675,德微,831,-367,-381,3,0,0,0,0
6531,愛普*,781,597,2102,4,53,-49,-538,2
6415,矽力*-KY,705,651,999,3,-41,-7,-276,2
6197,佳必琪,680,115,-470,3,0,0,0,0
6472,保瑞,619,781,777,4,0,0,0,0
4971,IET-KY,586,1023,951,3,0,0,0,0
8299,群聯,551,1139,1505,4,-209,-1053,-2957,0
8358,金居,549,1585,685,4,12,27,39,4
3211,順達,546,1941,2954,4,204,-290,-1286,1
6121,新普,528,1815,3268,5,-503,-1462,-2430,0
3026,禾伸堂,484,1129,1736,5,136,134,152,3
2360,致茂,396,861,1144,4,-457,-769,-594,3
6488,環球晶,372,1,-172,2,-771,-840,-1299,1
4966,譜瑞-KY,361,542,2123,4,-183,-485,-1347,0
2383,台光電,302,28,98,4,97,388,492,3
2357,華碩,282,1673,1027,2,-719,-2437,-2046,1
3533,嘉澤,268,225,1286,4,-5,-38,-528,1
3443,創意,238,-212,101,3,7,108,59,4
2404,漢唐,221,1387,5119,5,-76,-1143,-3112,0
6683,雍智科技,186,322,417,4,-1,9,9,1
