股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,70221,249226,0,0,-9,-408,0,0
2317,鴻海,68721,115143,0,0,565,2402,0,0
2002,中鋼,68161,87372,0,0,-25,-57,0,0
1301,台塑,35897,48470,0,0,0,-14,0,0
1303,南亞,34962,83924,0,0,2321,6870,0,0
2883,凱基金,31937,159863,0,0,5795,7026,0,0
6770,力積電,26222,125768,0,0,313,542,0,0
1802,台玻,25441,41213,0,0,2824,6926,0,0
2382,廣達,21520,25533,0,0,-9,-191,0,0
1326,台化,17732,28594,0,0,-17,-1915,0,0
2492,華新科,14789,22992,0,0,-9,-8,0,0
2884,玉山金,13645,35455,0,0,-650,360,0,0
2867,三商壽,12420,45829,0,0,0,0,0,0
1815,富喬,12164,65867,0,0,-4748,4419,0,0
2105,正新,10921,20839,0,0,-18697,-32805,0,0
6244,茂迪,10840,19671,0,0,0,0,0,0
2605,新興,10740,21058,0,0,0,450,0,0
2891,中信金,10515,29005,0,0,-11504,-24886,0,0
4927,泰鼎-KY,10179,21101,0,0,0,0,0,0
2603,長榮,10164,26155,0,0,-2478,-10198,0,0
2356,英業達,9966,12113,0,0,-85,-629,0,0
2609,陽明,9222,38298,0,0,-136,-1531,0,0
2353,宏碁,8609,12230,0,0,-881,-1787,0,0
1101,台泥,7759,21103,0,0,-19,-23,0,0
2618,長榮航,7706,13452,0,0,-5132,-11139,0,0
2890,永豐金,7351,34552,0,0,4549,5039,0,0
3231,緯創,7108,3910,0,0,549,-1845,0,0
2834,臺企銀,6639,37032,0,0,-98,-207,0,0
2324,仁寶,5887,-41686,0,0,-3804,-5715,0,0
1216,統一,5822,20248,0,0,-3112,-8094,0,0
6505,台塑化,5532,12980,0,0,-34,-66,0,0
4938,和碩,5469,16398,0,0,-1918,-5417,0,0
2323,中環,5394,19250,0,0,0,0,0,0
1312,國喬,5163,7011,0,0,0,0,0,0
6213,聯茂,4984,14231,0,0,0,0,0,0
4904,遠傳,4428,14241,0,0,-1496,-2614,0,0
3105,穩懋,4178,13067,0,0,871,-1967,0,0
2606,裕民,3908,6777,0,0,-614,-1498,0,0
2347,聯強,3546,7447,0,0,-504,-1512,0,0
3711,日月光投控,3411,4509,0,0,822,2428,0,0
8069,元太,3225,5226,0,0,0,-3,0,0
8021,尖點,3200,8149,0,0,487,1980,0,0
2454,聯發科,3166,270,0,0,-144,-170,0,0
2615,萬海,3071,5616,0,0,-314,-773,0,0
2412,中華電,2974,14132,0,0,-171,-22,0,0
3045,台灣大,2945,11286,0,0,-1738,-3967,0,0
6271,同欣電,2882,1949,0,0,287,357,0,0
3090,日電貿,2714,6649,0,0,-12,-37,0,0
4722,國精化,2152,5438,0,0,7,29,0,0
3665,貿聯-KY,2147,1968,0,0,-1656,-2892,0,0
3374,精材,2141,7690,0,0,-3,-1678,0,0
3450,聯鈞,2070,16180,0,0,160,1769,0,0
6187,萬潤,2059,9262,0,0,0,0,0,0
3535,晶彩科,1896,1940,0,0,0,0,0,0
3026,禾伸堂,1851,5891,0,0,-1,0,0,0
4764,雙鍵,1772,2098,0,0,-1,-3,0,0
2301,光寶科,1748,15076,0,0,141,121,0,0
2472,立隆電,1738,5714,0,0,0,-366,0,0
6285,啟碁,1732,-6179,0,0,252,1180,0,0
8028,昇陽半導體,1624,3111,0,0,-2,-15,0,0
2912,統一超,1370,1765,0,0,-1127,-2755,0,0
1519,華城,1236,1166,0,0,297,-219,0,0
3036,文曄,1235,1628,0,0,363,1397,0,0
3363,上詮,1167,1581,0,0,0,0,0,0
2376,技嘉,1079,779,0,0,-325,-819,0,0
8464,億豐,941,1335,0,0,77,152,0,0
2368,金像電,872,2409,0,0,-77,-259,0,0
3037,欣興,857,-11036,0,0,2853,9484,0,0
3017,奇鋐,854,234,0,0,293,-141,0,0
2357,華碩,747,-1067,0,0,-526,-496,0,0
2404,漢唐,737,1601,0,0,201,-134,0,0
8210,勤誠,737,-3690,0,0,-378,-3461,0,0
5234,達興材料,723,1887,0,0,-1,-8,0,0
2308,台達電,708,4367,0,0,420,1499,0,0
6223,旺矽,663,378,0,0,-692,-1111,0,0
3324,雙鴻,572,111,0,0,-2,-437,0,0
5536,聖暉*,515,769,0,0,14,62,0,0
5904,寶雅,514,1117,0,0,-1,5,0,0
3653,健策,493,498,0,0,-14,-434,0,0
3563,牧德,465,1068,0,0,0,0,0,0
3008,大立光,404,670,0,0,13,11,0,0
6274,台燿,403,3285,0,0,-32,-611,0,0
3293,鈊象,371,812,0,0,-294,-327,0,0
3163,波若威,348,982,0,0,0,60,0,0
6669,緯穎,342,566,0,0,92,77,0,0
3529,力旺,342,1494,0,0,138,287,0,0
3443,創意,314,876,0,0,7,-402,0,0
6805,富世達,290,628,0,0,16,-299,0,0
2059,川湖,185,153,0,0,137,203,0,0
6515,穎崴,119,37,0,0,-6,-112,0,0
6510,精測,72,151,0,0,94,-51,0,0
