股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,64785,0,0,0,-16111,0,0,0
3481,群創,58880,0,0,0,-515,0,0,0
2409,友達,55931,0,0,0,176,0,0,0
2883,凱基金,43674,0,0,0,162,0,0,0
6770,力積電,38043,0,0,0,-54,0,0,0
1815,富喬,37980,0,0,0,6097,0,0,0
2317,鴻海,37263,0,0,0,652,0,0,0
2327,國巨,33619,0,0,0,1947,0,0,0
1303,南亞,30291,0,0,0,-1447,0,0,0
2002,中鋼,24835,0,0,0,8,0,0,0
2515,中工,23442,0,0,0,0,0,0,0
1314,中石化,21923,0,0,0,0,0,0,0
1301,台塑,11566,0,0,0,0,0,0,0
6116,彩晶,11146,0,0,0,0,0,0,0
5347,世界,10970,0,0,0,-89,0,0,0
2337,旺宏,9785,0,0,0,1990,0,0,0
2353,宏碁,9384,0,0,0,-486,0,0,0
2323,中環,9052,0,0,0,0,0,0,0
1101,台泥,8870,0,0,0,6,0,0,0
6213,聯茂,8667,0,0,0,0,0,0,0
2301,光寶科,8655,0,0,0,-84,0,0,0
2890,永豐金,8271,0,0,0,382,0,0,0
2867,三商壽,7648,0,0,0,0,0,0,0
3450,聯鈞,7630,0,0,0,1559,0,0,0
2801,彰銀,7567,0,0,0,-77,0,0,0
2492,華新科,7115,0,0,0,0,0,0,0
2605,新興,7042,0,0,0,450,0,0,0
2330,台積電,6887,0,0,0,1492,0,0,0
6443,元晶,6884,0,0,0,0,0,0,0
2208,台船,6643,0,0,0,14,0,0,0
2609,陽明,6491,0,0,0,-131,0,0,0
4927,泰鼎-KY,6394,0,0,0,0,0,0,0
3702,大聯大,6262,0,0,0,-640,0,0,0
3576,聯合再生,6221,0,0,0,0,0,0,0
2892,第一金,6183,0,0,0,610,0,0,0
3711,日月光投控,6174,0,0,0,941,0,0,0
3714,富采,6065,0,0,0,0,0,0,0
1326,台化,6051,0,0,0,-1880,0,0,0
2618,長榮航,5936,0,0,0,-2633,0,0,0
4938,和碩,5747,0,0,0,-1874,0,0,0
8358,金居,5207,0,0,0,1252,0,0,0
2105,正新,5200,0,0,0,-9051,0,0,0
1802,台玻,4988,0,0,0,1117,0,0,0
2603,長榮,4793,0,0,0,-1661,0,0,0
1216,統一,3936,0,0,0,-3034,0,0,0
3045,台灣大,3842,0,0,0,-1248,0,0,0
4904,遠傳,3799,0,0,0,-428,0,0,0
4989,榮科,3492,0,0,0,0,0,0,0
6187,萬潤,3470,0,0,0,0,0,0,0
8110,華東,3441,0,0,0,-25,0,0,0
3105,穩懋,3360,0,0,0,-164,0,0,0
3715,定穎投控,3273,0,0,0,-22,0,0,0
3264,欣銓,3033,0,0,0,72,0,0,0
2472,立隆電,2955,0,0,0,0,0,0,0
2412,中華電,2942,0,0,0,118,0,0,0
4977,眾達-KY,2902,0,0,0,0,0,0,0
6706,惠特,2717,0,0,0,0,0,0,0
5483,中美晶,2696,0,0,0,-29,0,0,0
3231,緯創,2622,0,0,0,-468,0,0,0
3090,日電貿,2598,0,0,0,-18,0,0,0
6239,力成,2592,0,0,0,-1031,0,0,0
5469,瀚宇博,2417,0,0,0,-131,0,0,0
6488,環球晶,2195,0,0,0,-758,0,0,0
6274,台燿,2160,0,0,0,-40,0,0,0
4722,國精化,2079,0,0,0,23,0,0,0
2308,台達電,1948,0,0,0,313,0,0,0
2382,廣達,1832,0,0,0,65,0,0,0
6290,良維,1802,0,0,0,0,0,0,0
3260,威剛,1720,0,0,0,-486,0,0,0
2454,聯發科,1607,0,0,0,-121,0,0,0
2449,京元電子,1355,0,0,0,1262,0,0,0
8021,尖點,1307,0,0,0,1414,0,0,0
6789,采鈺,1278,0,0,0,5,0,0,0
3529,力旺,1218,0,0,0,50,0,0,0
2368,金像電,1212,0,0,0,3,0,0,0
2451,創見,1156,0,0,0,-60,0,0,0
3036,文曄,1133,0,0,0,786,0,0,0
3034,聯詠,1123,0,0,0,17,0,0,0
4979,華星光,1008,0,0,0,205,0,0,0
2395,研華,740,0,0,0,39,0,0,0
2467,志聖,731,0,0,0,-8,0,0,0
5234,達興材料,616,0,0,0,2,0,0,0
3044,健鼎,576,0,0,0,-193,0,0,0
3017,奇鋐,563,0,0,0,-237,0,0,0
3163,波若威,542,0,0,0,60,0,0,0
3661,世芯-KY,494,0,0,0,27,0,0,0
6805,富世達,459,0,0,0,-320,0,0,0
6691,洋基工程,402,0,0,0,-73,0,0,0
4749,新應材,288,0,0,0,2,0,0,0
5269,祥碩,287,0,0,0,0,0,0,0
5289,宜鼎,281,0,0,0,-193,0,0,0
3533,嘉澤,280,0,0,0,3,0,0,0
3324,雙鴻,274,0,0,0,-217,0,0,0
8299,群聯,270,0,0,0,443,0,0,0
2404,漢唐,210,0,0,0,-226,0,0,0
1590,亞德客-KY,204,0,0,0,-13,0,0,0
3443,創意,203,0,0,0,-61,0,0,0
2345,智邦,197,0,0,0,53,0,0,0
3008,大立光,173,0,0,0,1,0,0,0
6510,精測,97,0,0,0,-85,0,0,0
5274,信驊,63,0,0,0,-59,0,0,0
