股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,96176,197425,90053,3,-299,856,-714,1
2303,聯電,43564,-19749,596,2,-19062,-2706,109,2
1303,南亞,37368,101756,91258,4,-5550,-2560,-6560,2
1802,台玻,27963,106785,94719,4,0,22,24,2
2409,友達,21037,121113,169482,3,-40,6,5,1
2885,元大金,13033,22140,26470,5,-7749,-15171,-12737,1
6285,啟碁,12518,3794,1821,1,877,698,5357,3
2301,光寶科,12234,4243,8215,4,-2012,-3706,-3668,1
1528,恩德,11143,13516,13664,4,-3,-17,-33,0
2376,技嘉,10583,11308,14343,5,105,485,1738,5
6116,彩晶,10574,23716,24489,4,0,0,0,0
2887,台新金,10430,5704,11393,4,-5443,-657,-3957,1
3576,聯合再生,10114,17436,23038,4,0,0,0,0
2884,玉山金,9899,22792,21385,4,-1501,-5742,-6258,0
2801,彰銀,9087,15035,23209,5,-526,-1667,-1751,1
3702,大聯大,8536,20930,29723,5,-5311,-13905,-15236,1
2890,永豐金,8159,28431,40244,5,-1719,-6553,-9850,0
8358,金居,8041,13803,14374,5,582,3094,2984,2
2867,三商壽,7520,22734,28212,4,0,0,0,0
2880,華南金,7027,18321,23552,5,-1288,-4198,-5790,0
1301,台塑,6379,127043,128106,4,1197,551,550,1
5347,世界,6242,13871,15385,4,-4076,-12816,-13725,1
2356,英業達,6229,19761,28141,5,-2625,-6247,-5037,1
5871,中租-KY,6210,12112,10595,3,-357,-953,-1202,0
2834,臺企銀,5999,10152,4083,2,-59,15,-61,1
8150,南茂,5892,9395,10664,5,14,31,54,5
2313,華通,5826,-24365,-8989,3,-953,-8465,-8396,1
1785,光洋科,5674,5172,4869,2,108,108,108,1
4960,誠美材,5079,2294,-2716,2,0,0,0,0
2330,台積電,4825,22505,31387,4,-52,-4260,-4539,1
2454,聯發科,4690,5251,3082,3,264,-118,-572,2
2327,國巨,4641,37533,71323,5,1511,7249,6986,3
2615,萬海,4501,4064,4366,3,-24,-125,-143,1
2388,威盛,4383,8666,8818,4,0,-3,-11,0
6173,信昌電,4280,3959,4235,4,0,0,0,0
2347,聯強,4197,6619,5133,3,-2723,-2822,-3507,0
6456,GIS-KY,4110,3185,1818,1,0,0,0,0
3189,景碩,3957,7961,2525,3,-761,-3292,-4416,1
6278,台表科,3899,9233,8713,2,-3903,-6659,-6697,0
3042,晶技,3732,1525,1385,2,-1091,-1262,-1263,0
3036,文曄,3650,8365,11495,5,-3520,-7924,-11086,0
3045,台灣大,3623,12276,19064,5,-477,-1229,65,2
4989,榮科,3618,6622,18175,3,0,0,0,0
3037,欣興,3579,-25651,-22622,3,-1385,27785,28231,2
2606,裕民,3434,3016,3793,3,-83,-337,-758,0
6488,環球晶,3387,4335,6787,5,911,2836,4990,5
4764,雙鍵,3294,3902,4425,4,0,-3,-7,0
3264,欣銓,3271,-2815,-8090,1,-266,37,-658,2
1216,統一,3234,3976,862,2,-1267,-4168,-6166,0
1597,直得,3052,3156,3036,2,0,0,0,0
2317,鴻海,2932,28070,18157,3,-573,-5062,-6002,0
2603,長榮,2916,3258,5656,4,-1238,-2147,-2894,0
5483,中美晶,2879,7907,12277,5,-133,-226,-322,0
5536,聖暉*,2711,3265,3128,3,-328,-289,-379,2
3450,聯鈞,2611,6059,17425,5,0,793,792,1
6530,創威,2483,1567,2274,3,0,0,0,0
6706,惠特,2371,3132,5138,4,0,0,0,0
2881,富邦金,2306,778,-16922,2,-2884,-8804,-7356,2
2379,瑞昱,2215,4030,4711,5,-425,-629,-354,3
2412,中華電,2131,4125,4241,3,-727,-3088,-2227,2
3044,健鼎,2093,2487,3648,4,-701,-945,-1093,0
6257,矽格,1902,5,52,2,-732,-860,-822,1
5439,高技,1873,4660,6415,5,426,3496,4526,5
4979,華星光,1843,1459,1580,4,0,-212,-642,0
2308,台達電,1623,-802,832,3,-63,-533,-605,1
6290,良維,1424,13,814,4,0,58,107,3
1560,中砂,1386,1348,2018,4,-155,-231,-288,1
3711,日月光投控,1348,-1748,-755,2,298,385,-437,2
3034,聯詠,1246,1627,2085,3,-125,-291,-455,0
5284,jpp-KY,1166,801,1604,3,0,0,0,0
3532,台勝科,1066,3291,3851,4,845,1676,2293,4
2912,統一超,1041,766,961,3,-66,-190,-193,1
2395,研華,1040,2731,4115,5,-245,-1380,-2033,0
6415,矽力*-KY,1006,-263,-2640,1,-217,-537,-987,0
3023,信邦,811,1355,1822,5,-364,-574,-590,1
3363,上詮,705,-464,-868,2,0,22,22,1
8155,博智,672,939,-994,2,0,-10,-20,0
2345,智邦,574,496,748,3,438,702,993,5
5434,崇越,531,1492,2679,5,-6,14,7,2
6446,藥華藥,491,540,366,3,-4,-136,-136,2
2368,金像電,391,1238,2927,5,388,368,676,4
6510,精測,387,457,483,3,-33,-311,-407,1
3661,世芯-KY,362,1041,1165,4,58,135,112,2
6805,富世達,334,574,624,4,-240,-1067,-1605,0
6274,台燿,321,1846,3611,5,559,399,-288,2
3081,聯亞,210,-519,-32,3,-345,-739,-845,1
6442,光聖,199,-1178,-821,2,-317,-640,-849,0
3163,波若威,187,356,488,5,-80,-166,1711,1
6515,穎崴,112,69,47,1,28,172,156,4
3131,弘塑,101,56,473,4,-8,35,-225,1
2383,台光電,97,256,156,3,-56,-254,-85,2
5274,信驊,15,-102,-201,1,12,57,63,4
