股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2610,華航,52215,147326,145003,4,8,357,673,4
1301,台塑,39475,54590,71242,4,0,7,291,2
5880,合庫金,23417,37099,31630,4,94,387,593,4
2834,臺企銀,18512,51168,56803,4,0,-36,-39,1
2801,彰銀,14683,33651,37438,4,-35,-100,-105,1
2618,長榮航,13423,45522,44509,4,-283,-1954,-3714,1
1101,台泥,12700,-2894,-23931,1,-9,-13,84,1
2885,元大金,12080,5230,5964,3,-13091,-40626,-53099,0
2303,聯電,11768,46680,26367,3,-27212,-68267,-68857,0
1802,台玻,11113,-35677,19992,3,0,271,460,2
2887,台新金,10396,19517,32427,3,-7149,-18483,-24046,0
3481,群創,10243,-39402,-162156,1,185,8981,24995,5
1314,中石化,9485,7321,24872,4,0,0,40,1
1718,中纖,7855,6665,8350,4,0,0,0,0
2449,京元電子,7789,43177,64148,5,-3809,-11743,-16148,0
2812,台中銀,7521,20382,15722,4,0,-11,1003,3
2006,東和鋼鐵,6427,21333,27675,4,-5335,-16631,-22206,0
8110,華東,6396,4428,8014,3,0,0,0,0
3037,欣興,6227,-1340,793,3,2754,2181,4356,2
2105,正新,6219,-2171,246,2,-74,-1284,-2377,0
2883,凱基金,6187,5183,26101,4,7576,13004,12846,3
2892,第一金,6023,-16481,-28971,2,19339,52035,70133,4
1326,台化,5900,14912,25811,4,0,6,880,2
4938,和碩,5618,11890,9327,3,-1519,-4482,-6375,1
1717,長興,5209,6961,8792,3,-2,-66,-62,1
6176,瑞儀,4553,12485,13678,4,-3851,-11019,-14439,1
6182,合晶,4475,-1114,-18219,1,3545,3554,6808,4
8046,南電,4302,19013,16403,4,485,1808,-1433,3
6213,聯茂,3956,7635,21264,4,1357,1411,1411,2
6505,台塑化,3925,5988,6456,3,-240,-410,-296,3
3045,台灣大,3773,9478,7386,3,337,802,1457,4
1815,富喬,3741,9276,22792,4,-60,30,26,1
2458,義隆,3265,2908,1289,2,-565,-1024,-1262,0
1319,東陽,3127,13772,15112,4,-4695,-12804,-17684,0
2472,立隆電,2936,2601,1624,3,97,248,1849,5
6672,騰輝電子-KY,2843,3496,5498,5,-1,-5,-5,0
6139,亞翔,2789,2495,2104,3,211,148,135,1
1477,聚陽,2757,8717,9105,5,-1519,-4582,-6250,1
2347,聯強,2178,5443,7269,5,-1947,-6245,-8089,1
2451,創見,1911,-2709,-5085,1,24,34,84,3
5871,中租-KY,1805,-2556,1425,2,-155,-227,-455,1
6271,同欣電,1755,-135,2001,3,482,782,2826,3
2368,金像電,1598,367,954,3,-701,-3904,-5052,0
3042,晶技,1532,2544,1541,2,-238,-3500,-9159,0
3227,原相,1490,1348,3387,3,10,34,54,4
2454,聯發科,1362,96,3909,4,-1758,-4358,-6400,0
2912,統一超,1254,773,-430,3,721,2281,2773,4
2492,華新科,1122,-6146,-2363,4,31,2366,7335,5
6584,南俊國際,1017,687,620,2,92,38,-112,1
8016,矽創,958,1244,2246,3,13,-10,11,2
6415,矽力*-KY,957,1183,-82,3,40,846,1467,3
6285,啟碁,880,919,-3502,2,-833,-2827,-3240,0
2316,楠梓電,861,2279,1441,2,0,173,173,1
4979,華星光,837,1650,1266,3,-413,-1682,-2032,0
6409,旭隼,818,700,791,2,-1,-4,-4,1
6414,樺漢,796,1879,2145,5,-348,-991,-1273,0
2404,漢唐,776,803,1314,3,1125,1049,913,1
3363,上詮,676,376,356,3,-193,-292,-292,0
3406,玉晶光,654,-208,-716,2,-197,-577,-781,0
3081,聯亞,474,928,552,3,-220,-900,-397,1
5434,崇越,473,572,971,4,-148,-276,-298,1
6691,洋基工程,375,534,724,5,1,-4,16,3
2383,台光電,354,658,49,3,14,-39,5,3
2360,致茂,260,848,1615,4,-241,-1060,-1611,1
3653,健策,253,315,359,4,-106,-580,-759,0
3529,力旺,209,159,68,3,14,107,118,5
2059,川湖,126,170,250,3,-50,35,64,3
3533,嘉澤,126,104,220,4,6,49,313,4
