股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2301,光寶科,28743,32384,28471,2,3,-1,581,3
2408,南亞科,24800,35205,30111,2,1648,1546,836,2
3231,緯創,18453,50726,54729,4,5573,18054,19728,5
1216,統一,17235,35110,61083,5,-1637,-2907,-1374,2
2324,仁寶,13719,44823,41472,4,417,1700,1900,5
2887,台新金,13478,63005,68890,4,-2005,-672,1247,2
2883,凱基金,12142,58698,58601,3,-2036,9735,15123,3
2332,友訊,11921,16504,-279,2,0,0,0,0
2618,長榮航,11232,64858,108405,5,-1941,-4959,-7865,1
2409,友達,10987,8011,-7137,3,733,2322,2462,5
6770,力積電,10945,-25710,-25149,2,0,-209,94,1
2890,永豐金,10937,36553,42478,5,-961,1399,4833,3
2891,中信金,9427,37823,41706,4,1255,2370,12998,3
8112,至上,9262,12509,10106,3,0,-4,-4,0
2356,英業達,8852,23556,27598,4,707,665,1598,4
3706,神達,7228,11426,11098,4,-21,35,71,2
2377,微星,7199,10265,9604,3,-304,-666,-541,2
5351,鈺創,6920,8975,5979,3,0,0,10,1
5371,中光電,6694,10314,12039,4,-1000,-3494,-3491,1
3006,晶豪科,6182,8143,5921,2,0,0,10,2
1605,華新,5956,25792,15268,3,0,50,103,4
1402,遠東新,5881,21356,26964,5,-1890,-3966,-3931,3
2610,華航,5860,53758,68855,5,403,-1217,-695,4
2376,技嘉,5591,9148,8466,2,-97,47,589,3
4938,和碩,5585,10974,7337,3,67,703,887,5
2885,元大金,5258,23269,19368,3,5408,11630,15222,5
2344,華邦電,4638,24000,44991,3,1326,953,-8120,2
2393,億光,4273,1820,-222,1,-23,239,236,3
6147,頎邦,4207,-661,9411,3,-982,-2755,-4921,1
2308,台達電,3588,-5858,-7403,1,-1547,185,888,3
2388,威盛,3021,5891,5061,3,0,200,210,2
2006,東和鋼鐵,2440,8518,10089,5,-225,-451,-334,3
2317,鴻海,2130,62124,27201,3,-516,3202,4604,4
2360,致茂,2044,-794,-3463,1,-2552,-1096,991,3
8069,元太,2002,1186,2472,3,-3,3,1612,3
3034,聯詠,1870,2856,4838,5,-284,-62,-21,2
3105,穩懋,1851,2166,3678,3,119,171,-1195,2
2912,統一超,1684,3458,7378,4,-391,-863,-324,2
8271,宇瞻,1468,2506,3826,3,88,229,231,4
3042,晶技,1315,3907,7972,4,130,3,-110,2
2486,一詮,1310,1643,5577,4,650,650,955,3
1513,中興電,1303,2981,2144,4,-77,-159,-168,2
6285,啟碁,1275,1937,4917,4,97,88,-532,3
4958,臻鼎-KY,1194,-9937,-8938,2,33,4604,3491,3
2451,創見,1171,-254,567,4,-138,53,34,2
6213,聯茂,1075,-881,350,2,108,23,-386,1
2357,華碩,936,5131,5479,4,284,344,951,4
6415,矽力*-KY,729,753,3149,4,-312,-784,-2855,0
3026,禾伸堂,702,2649,3398,5,-386,-3060,-4382,1
3413,京鼎,685,1446,350,3,0,30,30,1
2345,智邦,672,-107,-225,2,38,257,518,5
4979,華星光,566,993,677,3,0,-28,-26,3
3260,威剛,519,-748,2958,4,-101,55,299,3
3017,奇鋐,506,1073,785,2,527,1576,1775,4
6187,萬潤,498,1153,1115,4,22,28,-259,3
5434,崇越,455,753,1150,4,-437,-472,-493,2
3293,鈊象,401,2702,4724,5,-164,-190,-182,3
3665,貿聯-KY,386,-917,-1518,2,404,1309,1922,5
2379,瑞昱,356,-2101,-2355,3,106,950,1256,5
8046,南電,291,-148,-1549,1,-149,-95,-845,3
3443,創意,279,468,277,3,10,82,145,4
2404,漢唐,253,-322,-570,2,-437,-857,-578,3
3131,弘塑,109,10,-78,2,-88,-183,-197,0
