股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,57184,175147,154504,3,87,83,77,1
2408,南亞科,42740,43192,75849,4,1778,2140,2168,4
2027,大成鋼,39932,40367,45921,4,-8628,-8657,-3337,2
2886,兆豐金,28691,-3090,-22919,1,586,7646,13463,5
4938,和碩,24643,30105,32132,4,-104,3512,4322,4
1605,華新,18332,74690,105857,4,-13,-32,-32,0
2324,仁寶,12612,63482,57480,2,-42,-4,-27,1
2634,漢翔,12572,9887,6803,1,0,-19,-27,0
2344,華邦電,12451,19622,-4664,3,-29051,-40431,-40623,0
2887,台新金,12336,15257,36166,4,9137,24297,28382,5
2883,凱基金,12142,15066,9673,3,6046,15576,26740,5
8150,南茂,11741,-16058,-13974,2,-8298,-8303,-8303,0
2301,光寶科,11527,11927,16628,4,204,1589,1583,3
2892,第一金,10864,48132,17542,3,1420,1136,4146,3
1504,東元,10657,10193,11392,3,-10,-57,-53,1
3231,緯創,10325,18776,45616,4,7484,4696,-6654,2
1513,中興電,9070,13337,13546,4,-1,-3,-4,0
2880,華南金,8399,-16470,-37695,1,-549,12005,25663,4
2377,微星,8275,16707,19723,4,337,221,233,2
2353,宏碁,7059,18690,26301,4,224,164,387,4
3576,聯合再生,7048,9031,8558,4,0,-6,-6,0
2356,英業達,6938,32071,40744,4,314,1175,404,2
2376,技嘉,6831,12106,14611,5,90,281,-1116,2
2542,興富發,6156,7119,6591,4,1432,2239,3200,5
1216,統一,6000,17655,42988,5,-6,-23,-205,1
6282,康舒,5918,-4680,-3982,2,-4,-5,-55,1
5347,世界,5841,3453,8625,3,267,1889,-2548,3
8112,至上,5837,31558,43960,4,0,212,162,1
2332,友訊,5459,-8906,-4776,2,0,0,0,0
2867,三商壽,5104,5757,13130,4,0,-35,-35,0
3711,日月光投控,4761,3232,-105,1,-3376,-4962,78,3
2327,國巨,4761,-13405,-19131,2,1483,3837,3279,4
1717,長興,4624,24353,29378,5,22,613,1264,5
2330,台積電,3972,10097,10858,5,736,1705,1919,5
1301,台塑,3781,8277,8200,3,-4,-19,-19,0
2454,聯發科,3760,4746,6208,5,10,-279,-470,1
8039,台虹,3590,-1841,-2387,1,0,7,69,3
2885,元大金,3458,2933,12260,4,2322,2539,-1074,3
6147,頎邦,3166,-2189,-2687,1,0,529,588,4
2337,旺宏,3165,22427,20969,4,-64,-161,7816,1
2359,所羅門,2819,2807,4912,3,0,0,0,0
3037,欣興,2741,5942,8654,4,-755,-873,-768,2
2049,上銀,2730,3331,6690,3,-685,-757,-2296,2
2615,萬海,2728,6583,17613,4,-8,-27,-32,0
2313,華通,2563,115,-12492,2,332,-1245,277,4
2385,群光,2493,4850,4554,4,-1851,-1820,-1895,3
2451,創見,2348,5181,6656,3,-1,-23,-43,0
6213,聯茂,2125,5865,16166,5,2,-6,1276,3
3044,健鼎,2031,354,-549,1,592,1043,1493,4
2303,聯電,1914,17191,20962,4,-8828,-21464,-27642,1
5351,鈺創,1901,6961,27720,5,0,-20,295,1
3017,奇鋐,1859,1993,1458,2,335,284,931,3
1303,南亞,1748,-3066,-33109,2,-4446,4353,6463,4
3234,光環,1469,3116,3628,5,0,0,0,0
2492,華新科,1457,-16737,-20561,1,-2,1107,2285,3
2308,台達電,1400,-4395,-4721,2,76,1254,1914,5
2603,長榮,1349,5515,16999,4,48,2085,3889,5
6206,飛捷,1280,-97,1829,2,-1,-3,-3,0
6415,矽力*-KY,1245,1794,2022,4,-158,-1570,-1618,0
3260,威剛,1057,4394,1807,3,0,-16,-33,0
3515,華擎,1024,1412,1080,2,0,0,0,1
6187,萬潤,873,1582,1789,4,614,428,423,3
3450,聯鈞,845,1117,3868,4,0,550,2658,3
6196,帆宣,834,639,1444,3,-1,-184,-642,0
6488,環球晶,807,2374,206,3,-13,-1973,-2187,1
3661,世芯-KY,627,1677,1577,3,-281,-615,-619,1
3189,景碩,606,1586,-235,3,-1024,-1024,-1166,2
1590,亞德客-KY,346,435,534,4,-290,-518,-1008,0
8210,勤誠,327,-272,-1633,1,-547,-1214,-1741,0
3583,辛耘,287,874,594,4,-355,-685,-654,1
2360,致茂,270,309,280,3,220,468,605,4
5289,宜鼎,213,456,-1102,2,-4,-4,0,2
6515,穎崴,76,99,52,3,-49,-55,-71,1
6223,旺矽,31,73,74,3,-39,0,-114,2
