股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,53222,67938,-121932,2,-21,-17,-49,1
6770,力積電,32652,3214,-28511,3,-13,462,451,2
2834,臺企銀,26930,24086,47773,4,15,-4419,-4419,1
1314,中石化,25034,25807,28551,4,0,0,0,0
2609,陽明,21855,37685,56429,4,415,-382,-228,4
2371,大同,13811,15048,16305,5,22,-108,205,3
2883,凱基金,12687,-1619,16049,4,-2270,8686,11135,3
1101,台泥,11739,-1306,-30967,1,66,1348,2000,4
1718,中纖,11689,12753,12863,3,0,0,0,0
5347,世界,10108,12461,13548,3,-2880,-4604,-4335,2
2412,中華電,10044,27738,49524,5,-563,-924,-724,2
1301,台塑,9109,-1654,-12194,1,0,-5,-5,0
2303,聯電,8951,-7479,2233,3,27909,41308,47325,5
2317,鴻海,8880,4798,1227,2,109,1299,2509,4
3231,緯創,8826,-2553,-12324,2,2001,4968,5146,4
6257,矽格,8544,9092,6916,3,-6,-665,-608,2
6505,台塑化,8158,-3876,-21031,1,5451,8046,13245,4
2885,元大金,7850,-4880,-3365,3,-8334,-8348,-4997,3
1326,台化,7698,-1757,-6832,2,0,27,-1007,1
5880,合庫金,7180,3729,24653,4,76,2821,2650,2
2353,宏碁,7032,10910,14897,3,814,2057,2638,5
2605,新興,6569,7544,9187,3,0,-156,-156,0
1312,國喬,6040,8547,-1562,2,0,0,0,0
2610,華航,5877,-8675,-4688,2,1218,1995,2480,4
2515,中工,5824,2769,4794,3,-9,-289,-289,0
2489,瑞軒,5734,9573,10253,4,0,-52,-35,2
1409,新纖,5640,1770,-1478,2,0,-188,-188,0
1402,遠東新,5452,1693,5261,2,-1860,-7231,-11980,0
2880,華南金,5363,11201,21249,5,-2023,-4197,-4223,1
2615,萬海,4971,8930,12323,5,0,-125,-241,0
3702,大聯大,4960,5664,7961,4,781,203,-8,2
2330,台積電,4794,-8176,-27619,1,-59,93,444,2
2382,廣達,4789,5154,6120,4,3040,7247,8461,5
3264,欣銓,4472,3483,915,1,2065,2024,1958,1
2399,映泰,4227,3844,3855,3,0,0,0,0
5483,中美晶,4195,9345,8539,4,3,-20,247,2
2891,中信金,3567,19583,25960,5,3698,15951,19417,5
1727,中華化,3435,5539,5225,2,0,0,0,0
3706,神達,2807,3752,-4195,2,-9,-1017,-987,1
2006,東和鋼鐵,2783,3234,3749,3,-527,-1256,-1348,1
3711,日月光投控,2463,-27,-8087,2,375,-1635,-933,3
2881,富邦金,2286,-7308,-2951,2,-1395,6412,6921,3
2449,京元電子,2268,863,1469,3,-2,-193,-277,0
2441,超豐,2203,3240,3028,3,-2,81,90,3
3005,神基,1929,1154,2435,3,206,582,623,5
2377,微星,1766,3007,7014,5,-174,714,857,3
8021,尖點,1638,573,888,2,-25,-10,-10,2
2379,瑞昱,1511,2400,4076,4,-80,30,100,3
2395,研華,1288,2557,3521,5,-2,-161,-91,2
6239,力成,1275,2241,-2291,3,-4,-819,-1781,0
3035,智原,1244,1517,811,3,0,0,0,0
6274,台燿,1103,312,1969,4,-4355,-4497,-5125,2
3293,鈊象,1058,1038,173,3,239,546,567,4
6285,啟碁,944,-812,-1201,1,3,-491,-469,3
6715,嘉基,863,1270,1169,4,-671,-645,-645,1
3037,欣興,806,-882,474,3,-1519,-1340,-552,3
2049,上銀,753,2203,-3055,3,-1,20,20,1
1560,中砂,530,282,969,2,52,89,586,4
2345,智邦,480,-314,582,3,-1210,-1332,-2186,1
3680,家登,473,360,-222,2,0,0,8,1
6291,沛亨,449,737,821,3,-27,-27,-347,0
2454,聯發科,300,297,290,3,37,-465,-250,3
2383,台光電,275,166,343,3,-743,-989,-1061,1
5269,祥碩,264,801,783,3,0,54,58,3
2357,華碩,218,-703,-2663,2,-298,800,1886,4
3665,貿聯-KY,155,-293,-680,2,71,106,-15,4
3653,健策,39,165,79,2,51,16,273,4
