股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,28000,31551,127950,3,-21,-46,7381,1
2409,友達,18535,168890,310697,4,-40,-75,-71,1
2883,凱基金,13778,-5317,1048,3,601,6887,14651,4
2892,第一金,10641,30773,43363,4,5934,6296,14223,4
1312,國喬,10033,16185,6918,3,0,0,0,0
2812,台中銀,8707,1168,-5042,2,-261,-305,-288,1
1303,南亞,7355,2571,-4358,1,2065,6546,12000,4
1101,台泥,6800,22677,8730,2,226,372,641,5
2886,兆豐金,6735,19343,38731,4,150,-689,3975,3
2834,臺企銀,6721,46903,29606,4,-4,-91,-505,0
5314,世紀,5964,8674,13729,5,-3,-45,-45,0
6257,矽格,5844,4330,2401,3,-4,245,254,2
2481,強茂,5094,-5849,-27413,1,370,710,3899,4
5347,世界,4926,5812,9702,4,2239,4452,6088,4
3711,日月光投控,4770,15722,30496,4,-20,-304,-802,2
3016,嘉晶,4507,3455,3521,2,0,0,0,0
2412,中華電,3915,14302,16846,5,99,393,560,4
3702,大聯大,3852,6465,6967,4,-49,-776,-184,3
2354,鴻準,3382,1425,2589,3,-4,-9,-21,0
2313,華通,2464,2707,-11012,3,-76,-11677,-14680,1
2881,富邦金,2417,1079,2623,3,83,-132,-227,1
3189,景碩,1849,2699,541,3,344,-87,-25,3
2454,聯發科,1717,1230,4677,4,55,420,1679,5
3264,欣銓,1681,2016,1106,2,1165,992,759,3
2449,京元電子,1574,-3651,-1649,2,-230,-425,1036,1
3034,聯詠,907,2100,3320,4,-7,126,214,3
6239,力成,809,2246,2759,3,-42,-83,-211,0
3006,晶豪科,764,1801,6158,3,25,-24,-7,2
2357,華碩,677,-1089,-1137,3,141,1313,2863,4
3363,上詮,539,-405,-1609,2,300,235,170,1
2379,瑞昱,527,1367,959,2,-62,-98,174,3
3374,精材,434,1126,3186,5,0,10,10,1
3017,奇鋐,279,776,413,4,9,-563,106,4
6274,台燿,206,1901,3883,4,-347,-4093,-6768,0
6683,雍智科技,181,91,-549,2,0,26,67,2
6805,富世達,160,189,347,5,-109,204,214,3
3443,創意,142,36,178,4,36,200,87,4
5274,信驊,39,150,158,4,-11,-75,-6,2
