股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2002,中鋼,31780,41746,28469,4,0,39,-4787,3
2313,華通,22510,44291,43783,3,4082,5318,5349,4
1326,台化,17950,21276,744,3,0,0,-1043,1
1301,台塑,16272,18019,-10374,2,0,13,-156,2
4958,臻鼎-KY,9933,13968,19274,5,132,249,-611,4
4938,和碩,9766,16511,17378,5,-148,-445,-624,0
3715,定穎投控,9042,5571,3320,3,1208,1201,1204,3
2886,兆豐金,8973,25268,19525,3,-81,392,-1458,3
1314,中石化,8972,5081,-25365,2,0,0,65,1
2884,玉山金,7643,18764,11318,4,-15,-2617,-11388,1
2618,長榮航,7298,17574,45729,5,-554,109,6446,4
2353,宏碁,7137,2544,-6443,1,-26,588,1698,3
2605,新興,6608,16944,5738,2,0,0,0,0
2301,光寶科,6227,12538,10944,4,-214,-2959,-4054,0
5880,合庫金,6006,9319,-9157,3,0,192,-947,3
2885,元大金,5895,15821,14564,4,-7,4916,3282,2
1101,台泥,5852,10015,475,2,-30,-63,1583,1
2355,敬鵬,5651,6937,6592,4,-2,-2,-18,0
2356,英業達,5478,9158,10247,5,-27,-20,-38,2
6505,台塑化,5462,12856,3694,3,0,32,-450,3
2337,旺宏,5393,17833,11319,3,-1470,-5289,-6440,0
2347,聯強,5204,13705,16842,5,-10,54,-16,2
6257,矽格,5130,7412,6593,3,-14,-8,25,3
1312,國喬,5052,4689,-6523,2,0,0,0,0
3211,順達,4853,10656,10296,4,1593,3482,3503,5
8358,金居,4514,4074,-340,2,-334,-182,-4918,1
8046,南電,4337,3592,5313,3,2581,3475,3827,5
2382,廣達,4300,7209,6805,4,-167,-572,-1008,1
6147,頎邦,4234,8449,5640,3,-22,-21,-30,1
5871,中租-KY,4067,6770,8214,5,-12,-44,-117,1
8064,東捷,3910,4115,6081,4,0,0,0,0
6919,康霈*,3841,2480,6734,3,0,3,-400,2
3034,聯詠,3232,3054,17763,3,-11,-52,-13552,1
9941,裕融,3008,8457,13662,5,-2654,-8014,-13383,0
2327,國巨,2869,6495,-3671,2,-18,-797,-1589,1
3293,鈊象,2736,3786,4286,5,0,-12,-20,1
3450,聯鈞,2705,5344,6684,3,-265,-265,-263,1
8021,尖點,2556,3449,965,4,-6,22,100,3
6274,台燿,2553,5812,5386,4,764,707,-308,2
2376,技嘉,2431,6122,5883,4,-2,-1,1,2
3711,日月光投控,2291,6754,2838,3,-314,698,-375,2
3105,穩懋,2170,-1831,-4625,2,2110,3946,8128,4
5483,中美晶,2028,2083,890,3,-18,-363,-385,0
2912,統一超,1642,3059,17917,5,-3,-357,-12756,0
5439,高技,1624,2366,1905,4,-1,-1,5,1
3017,奇鋐,1488,2036,1655,3,430,659,1243,5
3189,景碩,1138,3602,3101,4,-276,-1536,-1265,1
3583,辛耘,1106,1535,2913,5,0,0,52,4
2357,華碩,1061,-463,-1953,1,-3,395,1847,4
3036,文曄,976,5291,6011,4,1386,3768,6959,5
1477,聚陽,953,1181,29,2,-43,-80,541,1
2345,智邦,865,480,107,2,149,549,707,5
3037,欣興,832,5133,4767,3,-491,-2001,-2409,0
8299,群聯,763,2272,2217,3,-473,-1288,-1513,0
6788,華景電,553,554,571,3,0,0,0,0
2368,金像電,535,-2358,-11847,2,-728,-872,8111,3
6830,汎銓,468,-1025,-1119,1,0,0,0,0
2383,台光電,463,569,-402,2,56,330,524,5
3443,創意,377,-53,158,3,-318,-87,623,4
6510,精測,325,1044,1377,4,-520,-884,-1277,0
5536,聖暉*,300,2428,3484,5,13,185,784,5
6187,萬潤,284,-1613,-2985,2,19,2646,4963,5
3491,昇達科,262,321,376,5,11,18,18,3
3081,聯亞,169,170,232,3,478,474,476,3
3008,大立光,100,237,129,3,-48,-381,-425,1
