股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2367,燿華,25154,26587,34543,3,521,1641,1641,3
2610,華航,20601,53512,72118,5,935,-632,-8736,1
2618,長榮航,20396,60877,70045,4,-7950,-26836,-32763,0
1802,台玻,17029,115822,146432,4,0,0,3725,1
1815,富喬,14377,55568,68810,5,7,3005,9757,5
2884,玉山金,11116,27799,26959,4,-2062,-5549,-6825,1
6239,力成,8113,8405,9684,3,-1432,-2519,-2213,1
1303,南亞,8112,-21978,85332,3,-981,600,1737,2
2867,三商壽,7256,13271,15983,4,0,0,0,0
3037,欣興,6138,-5030,-3481,2,3048,7949,14864,5
2603,長榮,5348,9469,-663,3,-1033,-6003,-7837,0
3715,定穎投控,5184,444,-6043,2,0,-1285,-3423,0
6285,啟碁,5069,20009,19012,4,88,189,79,3
8422,可寧衛,4972,-55266,-58209,1,71,-5984,-5606,3
2368,金像電,4942,6587,6019,3,-5697,-9751,-9851,0
5340,建榮,4388,4845,8905,4,0,0,0,0
5371,中光電,4276,6618,6796,4,458,878,1159,4
1717,長興,3598,7805,7449,4,-1,-2455,3432,2
6257,矽格,3149,-2033,-1030,2,196,3518,4161,4
6274,台燿,3147,-56,-430,3,-2784,-3517,-3164,2
2486,一詮,3066,4377,2716,3,0,0,0,0
3105,穩懋,3062,5305,2589,4,-11,-14,23,1
2301,光寶科,2932,2197,-1208,2,-704,-3497,-3965,0
2374,佳能,2841,690,4120,3,-161,-513,-527,1
2308,台達電,2394,1372,6572,3,-345,-209,-119,2
5347,世界,2372,12981,21959,4,2261,795,-1877,2
1514,亞力,2217,5011,8072,4,0,20,60,2
6753,龍德造船,1973,2239,2024,2,254,254,254,1
3019,亞光,1859,1922,1903,3,0,-97,-98,0
3665,貿聯-KY,1664,4005,4378,5,-1313,-3269,-4686,0
6919,康霈*,1580,879,1368,4,0,-7,-7,0
8358,金居,1253,2801,4012,5,-1,-5,-5,1
2404,漢唐,1034,385,519,2,-247,527,-99,2
3081,聯亞,916,1600,1362,3,443,672,668,2
6187,萬潤,878,1039,536,3,0,0,0,0
2345,智邦,844,1592,2614,3,-371,-1163,-676,2
8046,南電,822,11950,21699,5,3988,13573,15861,5
3044,健鼎,799,1615,1915,3,-336,-1036,-1654,0
6669,緯穎,680,962,814,2,-141,-602,-777,1
5536,聖暉*,663,-277,-243,2,-713,-1033,-1500,2
3017,奇鋐,462,1997,770,3,-140,-2967,-3959,0
3653,健策,425,612,1043,3,-204,-556,-1238,0
3529,力旺,385,240,169,1,-39,-99,-109,2
2383,台光電,356,2150,870,4,-482,-1080,-1518,0
1519,華城,347,1119,2410,3,103,174,1131,5
8210,勤誠,294,-460,-1562,1,-16,-155,-206,0
3491,昇達科,242,-374,-253,3,11,-165,-81,3
3008,大立光,202,270,131,2,-10,-19,-10,2
3131,弘塑,143,457,650,4,0,5,-202,1
6510,精測,89,101,-22,2,165,283,309,4
6515,穎崴,68,25,86,4,23,157,231,3
