股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,85499,202225,161372,3,-379,-653,-665,2
1802,台玻,53989,44500,47436,3,59,53,-52,1
2882,國泰金,49061,27057,17844,1,-5863,-3050,-3321,2
2303,聯電,35205,28876,47977,4,-74092,-124367,-178008,0
1314,中石化,22423,33770,49335,5,0,0,0,0
2883,凱基金,21210,27923,9677,3,-691,-4051,10923,2
2634,漢翔,18919,16600,14684,2,5,-5,-5,1
1815,富喬,18259,14973,26213,4,50,56,-4,2
2353,宏碁,15836,28632,31565,4,-7946,-21649,-21949,0
2449,京元電子,15739,15549,27145,4,-194,-3133,-10749,0
3481,群創,14820,-143512,-158483,2,244,466,3245,5
2324,仁寶,12351,-4328,-29160,1,-8933,-19497,-23756,0
2406,國碩,8345,9005,8278,2,0,0,0,0
1710,東聯,8230,8114,9117,4,0,0,0,0
1301,台塑,7914,-9434,50687,4,0,-10,-11,0
8150,南茂,7554,8407,-18950,2,0,173,-1272,2
2301,光寶科,6668,2,-3444,2,-2065,-5300,-12503,0
2312,金寶,6494,-6729,-38654,2,0,20,17,1
8033,雷虎,6037,6237,5790,3,0,0,0,0
3711,日月光投控,5971,12012,14569,4,-655,-3002,-16997,0
6239,力成,4883,15201,14426,4,-2232,-7803,-7725,1
6271,同欣電,4713,2461,3108,2,0,71,853,4
4958,臻鼎-KY,4265,-3387,-13895,1,-1,400,-530,2
3413,京鼎,4200,4335,4095,2,0,0,0,0
1303,南亞,4065,2425,-23757,1,3288,14421,43503,5
6282,康舒,3837,-7137,-25905,1,0,0,-2,0
8936,國統,3705,3561,4443,4,-3,-3,-12,0
3037,欣興,3620,-7442,-8862,2,1866,8167,10896,4
3005,神基,3299,3062,602,2,-2514,-4818,-4468,2
6285,啟碁,2991,3910,5774,5,-49,-77,-1799,1
5371,中光電,2956,4555,-162,2,0,0,0,0
4938,和碩,2794,5431,18698,4,-737,-7980,-10737,0
3149,正達,2659,2738,550,3,0,0,0,0
2603,長榮,2345,10107,9015,4,-108,-446,-1215,1
3227,原相,2291,2196,3588,3,617,1209,1241,5
8028,昇陽半導體,2267,3407,3854,5,0,258,388,3
8039,台虹,2104,1609,1281,1,0,1,4,2
3036,文曄,2074,6999,4264,3,-2668,-7583,-6972,1
3264,欣銓,2055,1651,2105,3,-1531,-2029,-3308,1
3715,定穎投控,1954,-3058,-8012,1,0,0,-20,0
2645,長榮航太,1911,1957,2092,3,2,-1,1,3
5483,中美晶,1884,414,-3742,2,3330,3567,4595,5
6257,矽格,1870,-1209,-1376,3,-195,-1246,-865,2
3017,奇鋐,1693,-47,469,3,259,639,693,4
6278,台表科,1464,2057,1640,3,1072,1021,-792,2
2376,技嘉,1030,-257,-1244,2,1321,3569,4768,5
2395,研華,874,1137,827,3,0,269,530,4
2454,聯發科,814,-3299,-4577,3,-678,-2235,-5396,0
2492,華新科,813,2855,5724,5,-20,-14,18,4
2467,志聖,801,810,802,4,-10,-11,-17,2
3583,辛耘,760,1301,1079,3,0,0,-5,0
8155,博智,707,780,863,3,0,0,-1,0
8016,矽創,693,1213,2472,4,-181,-611,-617,1
6414,樺漢,665,2035,3129,5,-341,-1206,-1826,0
3044,健鼎,625,919,-34,3,-735,-1594,-1677,1
6488,環球晶,489,497,194,3,-789,-2343,-2338,1
6196,帆宣,455,99,229,2,20,30,20,3
3680,家登,442,1121,762,4,-433,-1228,-1228,0
6781,AES-KY,321,337,474,3,0,0,0,0
2345,智邦,313,817,286,2,77,-49,-353,3
3533,嘉澤,251,475,741,5,-379,-339,-306,4
6510,精測,202,193,184,2,-303,-493,-701,0
5536,聖暉*,194,646,629,4,-79,-687,-435,2
8996,高力,147,820,709,4,-41,-460,-546,0
6515,穎崴,45,249,60,3,-101,-388,-278,2
5274,信驊,21,11,-12,2,0,-121,-172,2
