股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2885,元大金,40147,73512,101253,5,-42001,-74781,-104552,0
3231,緯創,21737,26713,41626,4,5173,7171,1848,2
8422,可寧衛,17896,-1931,-16188,1,-5998,-75,24815,3
2337,旺宏,15728,16429,16567,3,1000,1185,1185,2
2449,京元電子,14515,23366,25366,4,-14659,-21299,-22677,1
2317,鴻海,14397,19295,21988,3,-6934,-15189,-29958,1
2303,聯電,8943,23761,64202,5,-8029,-19575,-57700,0
3006,晶豪科,8148,1311,24847,4,0,0,0,0
2801,彰銀,7490,-7126,-14847,2,-10014,-20001,-20053,0
5871,中租-KY,7196,12188,25427,4,-9639,-16880,-28495,0
2610,華航,6455,23128,35700,4,-3311,-1782,-1582,3
9904,寶成,6119,1267,-6668,1,-6839,-5605,-4265,4
4938,和碩,5650,16961,16407,4,-6840,-21539,-25210,1
9945,潤泰新,5566,6440,8724,4,-8460,-10665,-10665,0
3264,欣銓,5146,-1915,4346,4,1380,2199,3530,5
3715,定穎投控,5025,2554,2425,3,-1783,-3559,-6390,0
2301,光寶科,4968,17172,28689,5,-5187,-15499,-27746,0
3189,景碩,4412,2630,7571,2,14,28,74,4
6176,瑞儀,3792,8807,10878,5,-4812,-10123,-12079,0
1319,東陽,3709,6466,6942,5,-3387,-4693,-4546,2
8028,昇陽半導體,3308,4057,2730,3,543,627,703,3
2881,富邦金,3180,5547,17293,4,-5112,-7379,-24700,0
2474,可成,3029,6568,9414,5,-2812,-7119,-9010,0
3706,神達,3021,6497,7116,4,-36,-1529,-2679,1
3260,威剛,2962,6504,15278,5,484,3526,1992,4
3034,聯詠,2925,5446,6174,5,-3740,-6423,-7362,0
4967,十銓,2919,939,-65,2,-1,-1,-2,0
2330,台積電,2766,3676,3608,3,303,-605,-322,3
2385,群光,1730,6909,7804,5,-2705,-7955,-11723,0
4958,臻鼎-KY,1720,4804,16129,5,-1319,-6342,-19225,0
5289,宜鼎,1542,2179,1933,4,1,14,54,4
2382,廣達,1352,-8132,-19042,1,1259,918,703,3
3363,上詮,1349,351,700,3,0,91,88,1
4979,華星光,1290,866,176,3,1140,1556,3322,5
4772,台特化,1191,1201,1065,3,88,88,-78,1
3406,玉晶光,1177,1952,1156,3,4,38,588,4
2308,台達電,1007,962,320,3,-131,-470,-477,1
2404,漢唐,906,1333,1940,4,-93,-983,-1826,0
4749,新應材,819,954,1026,3,110,118,118,3
6121,新普,790,1932,2472,5,-939,-2160,-2702,0
8299,群聯,750,992,3872,4,-162,-136,-3062,2
3044,健鼎,749,2730,4949,5,-906,-2493,-4854,0
2454,聯發科,455,-1353,-3717,1,576,1974,2275,4
2345,智邦,448,453,730,4,-30,-345,-419,1
3661,世芯-KY,102,466,443,3,151,278,53,3
6669,緯穎,83,117,208,4,33,14,-43,2
