股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,59977,26079,50123,2,-59,1088,-5072,3
2884,玉山金,53198,66393,69759,5,627,15,2724,4
2867,三商壽,24279,37322,45412,5,0,0,0,0
2002,中鋼,22834,47700,34983,4,14,-50,-85,2
2324,仁寶,22238,24311,21289,2,-1762,-3862,-3635,3
2891,中信金,21940,37139,96960,4,-7090,-19568,-16296,2
2812,台中銀,17703,23169,25393,4,2873,2843,2825,1
2412,中華電,17038,30265,27777,2,1020,-141,1642,3
2618,長榮航,16608,48698,152008,5,-10375,-18684,-23867,0
2886,兆豐金,15667,21902,20831,3,1685,-2621,8239,3
2105,正新,15438,30255,36672,5,-4653,-6662,-6560,2
2834,臺企銀,14738,47826,-1072,3,-138,-281,-314,0
3045,台灣大,14731,29679,46767,5,-4947,-8969,-7741,2
1402,遠東新,13671,43451,47387,4,-22,3014,8921,4
1102,亞泥,13589,7317,-25614,2,-1653,-2570,-1852,3
9904,寶成,13262,31535,24527,3,-4140,-5558,-5513,1
1101,台泥,12409,37689,20390,3,-3729,-3826,-3846,0
5876,上海商銀,12019,16076,32635,4,-2878,608,2363,3
2603,長榮,9613,23782,29402,5,-1083,-2103,-3479,0
2356,英業達,8131,18073,-12948,3,-7344,-11615,-4409,2
5880,合庫金,8093,25012,38126,5,406,-629,16,3
2882,國泰金,8077,10298,14021,4,-2638,-4361,-6010,1
1714,和桐,7786,4692,3934,3,115,115,115,1
2332,友訊,7731,-5552,6909,2,0,0,0,0
2892,第一金,7607,28314,33017,5,9309,9121,9847,4
2845,遠東銀,6340,15411,23881,5,-68,527,519,1
2881,富邦金,6338,10015,11826,3,2403,1637,724,3
6147,頎邦,6272,9891,19890,4,-252,-522,-2707,1
2634,漢翔,6041,8606,7820,3,280,280,313,3
2610,華航,5908,37556,66501,5,6406,-20808,-34991,2
