股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
1802,台玻,55470,82328,97518,5,-1,834,2598,3
2002,中鋼,44581,363257,345118,3,-338,-286434,-286788,1
1605,華新,34774,27455,16364,2,-30,-139,-296,1
6770,力積電,27409,56754,-48829,3,0,3492,3922,3
2449,京元電子,20077,38349,36684,3,-3900,-5920,-5763,1
1314,中石化,17463,26157,26415,4,0,40,40,1
1301,台塑,16495,158942,169886,5,-104,-107078,-107085,1
3711,日月光投控,15662,42390,45562,4,-6790,-23840,-29680,0
3715,定穎投控,15309,19588,23743,5,555,555,555,1
2883,凱基金,15256,21644,43539,5,-695,-4911,2220,2
2609,陽明,14644,9736,15048,3,2,-68,-716,2
2330,台積電,14361,16873,9614,2,-201,-8029,-4497,1
2337,旺宏,13872,46984,36228,4,305,150,-543,1
6282,康舒,13329,11236,10793,1,-9,-18,-64,1
6213,聯茂,13114,17959,20809,4,0,449,448,1
2887,台新金,13106,16279,47091,4,-5562,-11773,6667,2
1815,富喬,10341,12697,11596,3,0,-74,-74,0
1326,台化,10088,11327,32251,5,0,2629,2629,2
2498,宏達電,9980,15991,16071,4,0,1437,1437,1
3707,漢磊,9894,9536,11183,2,0,0,0,0
2408,南亞科,9625,3829,54911,3,4046,17250,25299,4
2426,鼎元,9444,21338,18978,3,0,0,0,0
8112,至上,9028,11548,12655,3,-1,0,184,2
2369,菱生,8750,13086,13019,4,0,0,0,0
8150,南茂,8686,23883,18189,2,0,3099,3050,1
2441,超豐,8439,12967,13932,4,-1746,-3811,-7361,1
2489,瑞軒,8421,4184,15015,3,0,0,0,0
2834,臺企銀,7766,-4203,17426,3,-2,-716,-108,1
6257,矽格,7694,10439,6963,2,1030,1225,1068,3
6168,宏齊,7100,8512,4027,3,0,0,0,0
3714,富采,6966,11221,11478,4,0,0,0,0
2399,映泰,6612,628,3842,3,0,0,0,0
2006,東和鋼鐵,6399,11891,10807,2,-5574,-11298,-10706,2
4526,東台,5689,4831,5451,3,0,0,0,0
3035,智原,5604,8745,8802,4,-3,248,248,1
2457,飛宏,5558,5540,5703,3,0,0,0,0
3037,欣興,5460,-1067,-671,2,2175,1183,1257,2
1514,亞力,5440,5600,3266,3,0,0,-3,0
2409,友達,5018,51055,108110,3,-2,632,599,1
8105,凌巨,5012,8510,8953,3,0,200,200,1
2606,裕民,4676,12057,22579,5,-65,-253,-646,0
3033,威健,4495,6262,7527,4,-6,-20,-41,0
3034,聯詠,4474,5815,7346,4,-438,-2114,-2420,1
6176,瑞儀,4383,5434,5857,3,-3547,-7879,-7975,1
5351,鈺創,4347,7565,14388,3,15,15,15,1
2634,漢翔,4317,4768,5849,5,-9,223,209,1
5871,中租-KY,4236,2060,-8282,1,23,-418,1853,2
2436,偉詮電,4171,5780,5784,3,10,10,10,1
2885,元大金,4160,11325,24726,4,-12473,-22228,-30842,0
2329,華泰,4137,6538,5518,4,0,0,0,0
1727,中華化,3744,2272,5421,3,0,0,0,0
4919,新唐,3660,4566,-2378,3,0,-364,-460,1
2454,聯發科,3651,5468,5877,4,-1912,-4429,-4730,1
1809,中釉,3616,2512,2354,3,0,0,0,0
3264,欣銓,3451,6534,5345,2,42,-2432,-2479,3
3105,穩懋,3417,11892,7631,3,-936,-732,-1227,2
8110,華東,3329,3631,3278,3,0,0,0,0
1785,光洋科,3245,4803,6711,5,2,0,0,3
8039,台虹,3200,1782,1482,2,0,0,0,0
2492,華新科,3196,-11210,-10780,3,2814,11572,11695,5
2388,威盛,3192,10135,11521,3,17,0,0,1
3028,增你強,3093,2918,2207,3,0,0,0,0
8033,雷虎,2899,3993,3852,4,0,0,0,0
3624,光頡,2574,-263,-4832,2,532,532,1663,2
6919,康霈*,2498,53469,54419,5,-25,-49763,-49764,0
8054,安國,2272,2954,2968,4,0,0,0,0
6147,頎邦,2185,6429,1660,3,492,1410,1085,3
6271,同欣電,2047,2954,2712,4,2063,2627,3305,3
3374,精材,1838,3137,3481,5,0,-300,-600,0
6719,力智,1730,4250,3826,3,0,0,0,0
2486,一詮,1658,2744,3324,5,0,0,0,0
3006,晶豪科,1582,4737,6033,5,18,-534,-534,1
2603,長榮,1568,756,1816,3,-164,-1292,405,1
3019,亞光,1548,2419,2858,3,0,0,0,0
4551,智伸科,1514,2659,3121,5,-109,-149,-149,0
8021,尖點,1459,1723,3282,5,0,0,-100,0
2382,廣達,1270,2980,3122,3,1424,2074,4877,5
2478,大毅,1127,-1819,4367,4,0,0,0,0
8016,矽創,1063,989,1894,3,22,11,42,3
3211,順達,985,865,1179,3,121,69,1289,3
2308,台達電,929,-66,-185,3,-2153,-3008,-5153,0
3227,原相,882,2034,1774,2,21,83,90,3
2345,智邦,862,1046,1641,4,-25,-109,-86,2
2360,致茂,825,1234,2961,4,-565,-910,-2558,1
8358,金居,808,2126,4025,5,1207,1194,1210,2
2379,瑞昱,744,2530,4610,4,99,-98,530,3
6488,環球晶,627,1632,5161,4,29,3430,4644,5
2368,金像電,615,-245,455,3,-1147,-836,-1162,1
2404,漢唐,594,-435,-3349,1,-10,-51,375,2
6138,茂達,531,713,467,2,0,96,96,1
5434,崇越,511,621,1236,4,-72,-111,-307,1
8996,高力,481,572,895,5,-582,593,1354,3
6451,訊芯-KY,454,323,-825,2,0,0,0,0
2383,台光電,430,107,994,4,-15,84,-7,2
5289,宜鼎,380,-790,833,4,73,13,8,2
8210,勤誠,368,584,335,3,-623,-1014,-1633,0
3017,奇鋐,323,1122,1161,4,-283,-2028,-2912,0
6781,AES-KY,310,475,419,3,15,46,46,3
6187,萬潤,257,329,-1,2,-19,-21,183,2
5536,聖暉*,235,530,740,5,28,12,51,4
3443,創意,187,-2983,-3863,1,-219,1759,2018,3
2059,川湖,123,104,313,4,29,-4,-263,1
3533,嘉澤,110,407,1744,5,-127,-197,-308,1
6515,穎崴,81,101,-99,3,-89,-71,-61,4
6223,旺矽,41,61,-1,3,-39,-72,-74,1
5274,信驊,30,111,168,5,9,5,-2,3
