排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,電器電纜,3.56,100.0,10/10,22.17,45.61,3.99,0.02
2,CPO_光通訊,8.43,100.0,6/6,9.49,-3.37,12.09,17.88
3,記憶體製造,9.27,100.0,4/4,117.15,-12.86,7.36,28.17
4,TPU_伺服器主板與印刷電路板,2.97,100.0,5/5,42.79,51.03,-0.03,2.4
5,TPU_光通訊與連接器,6.48,100.0,4/4,7.68,-15.1,8.57,8.03
6,記憶體模組,3.64,100.0,7/7,2.21,-10.85,0.07,1.44
7,BBU_電池模組,3.19,85.71,6/7,10.85,6.66,0.85,-2.56
8,半導體設備,2.98,85.71,6/7,3.16,1.37,-0.25,0.04
9,鋼鐵,0.97,80.0,12/15,1.49,-0.17,-0.21,-0.36
10,光學元件或組裝,3.38,80.0,12/15,15.87,4.86,13.97,11.58
11,機器人,1.99,78.57,11/14,20.59,3.02,3.53,11.82
12,電池或電源,2.41,75.0,15/20,40.01,33.66,3.79,1.26
13,TPU_散熱,1.96,75.0,3/4,24.45,34.29,0.31,2.53
14,PCB,1.97,73.33,11/15,44.62,23.71,5.73,-3.02
15,化學,1.66,70.0,14/20,28.69,54.55,2.49,4.07
16,銅,1.65,70.0,7/10,41.74,104.46,7.89,-3.13
17,金融,1.21,68.42,13/19,29.18,56.83,1.72,5.26
18,塑膠,1.17,66.67,12/18,29.18,56.83,1.72,5.26
19,網通設備組件,2.9,65.0,13/20,23.31,72.0,17.15,34.88
20,CPO_先進封裝測試,1.46,60.0,3/5,-3.68,-8.56,-6.2,-4.92
21,玻璃,1.34,60.0,9/15,15.86,-13.71,2.62,12.41
22,BBU_電源供應器與整合,1.16,60.0,3/5,28.69,-8.47,3.03,9.54
23,無塵室與機電工程,1.93,60.0,3/5,-12.97,-29.55,2.31,-8.46
24,工業自動化與機器人,0.95,57.14,4/7,-1.87,18.34,0.59,1.95
25,銀,-1.09,50.0,2/4,-48.72,-33.74,-0.24,-2.68
26,航運,1.26,46.67,7/15,21.25,27.27,-10.7,-23.55
27,造紙,0.22,42.86,3/7,0.03,0.38,-0.0,-0.01
28,低軌衛星,1.1,42.86,3/7,1.34,-35.89,-4.99,-15.29
29,軟體設計,0.32,40.0,6/15,-0.68,-1.01,-0.0,-0.02
30,記憶體控制IC,3.39,40.0,2/5,9.87,9.61,0.01,1.62
31,軍工_無人機相關,-0.41,33.33,3/9,-14.46,26.06,10.42,34.69
32,記憶體封裝與測試,-0.62,25.0,1/4,-20.78,-36.46,1.09,0.87
33,紡織,-1.14,25.0,5/20,-2.12,1.55,-0.44,-2.03
34,IC設計,0.2,23.08,3/13,-23.63,15.63,2.36,21.28
35,被動元件,-1.64,21.05,4/19,-42.49,-62.53,3.23,7.97
36,軍工_航太製造與維修,-0.38,16.67,1/6,1.34,-2.04,0.0,0.78
37,廠務系統與水處理,-0.31,14.29,1/7,0.1,-1.47,-0.02,-0.07
