股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2337,旺宏,50098,99674,113369,5,2363,11607,-8906,3
2882,國泰金,42577,39474,16675,2,-11917,-21340,-20727,1
2883,凱基金,33071,88088,80434,4,531,1012,-1323,2
1303,南亞,19377,48045,45092,4,258,-1716,-11195,2
1326,台化,17727,36412,41052,5,0,0,0,0
2027,大成鋼,15636,33101,14441,2,1520,2859,2240,2
2881,富邦金,10820,18213,17696,4,-478,-6054,-10369,0
1717,長興,7678,6434,-13101,1,73,-2205,-3418,1
5425,台半,6018,3073,1979,2,0,0,0,0
2542,興富發,5659,6423,11599,3,-9,-16,-4791,0
2834,臺企銀,5428,353,-569,3,-35,-72,-85,1
2451,創見,5238,2057,688,1,-656,-1166,-384,2
1301,台塑,5231,14609,15781,4,-2857,-8498,-10899,0
3149,正達,4726,4394,2941,1,0,0,0,0
3016,嘉晶,4527,4642,3949,3,0,0,0,0
6165,浪凡,4179,4415,5975,4,0,0,0,0
2301,光寶科,3966,16830,17150,4,-423,-1179,-4156,0
3045,台灣大,3856,38,-7803,1,-1252,-3366,-1453,2
3702,大聯大,3771,11477,20458,5,-3322,-7565,-20814,0
8064,東捷,3100,2121,7840,4,0,0,0,0
2327,國巨,3058,9838,9907,4,-2484,1503,-2344,2
4904,遠傳,3037,595,-2140,1,-2183,-4256,-1492,2
2481,強茂,3027,-1005,-5480,2,-570,-1102,-1132,0
8096,擎亞,2976,1942,1042,2,0,0,0,0
6706,惠特,2836,2816,3678,3,0,0,0,0
2317,鴻海,2725,32934,56453,4,778,4153,3875,3
2377,微星,2503,1319,-9582,1,-47,-86,-140,0
3231,緯創,2420,7278,14765,3,-339,-827,2002,2
2408,南亞科,2178,48210,17425,3,2079,5487,2783,3
5443,均豪,2176,-81,1897,3,0,0,175,1
2603,長榮,2052,5276,2495,3,-530,-1643,-558,2
2382,廣達,1833,-3703,-425,3,-529,-1080,-3923,0
6278,台表科,1532,2809,4706,5,-1637,-3372,-4917,0
3042,晶技,1432,3017,3947,5,-490,-1484,-2106,0
2449,京元電子,1325,-891,3576,2,-4981,-5535,-11133,1
3264,欣銓,1121,732,2294,4,-282,-695,-561,1
3023,信邦,830,2319,4729,5,-267,-1029,-1900,0
8299,群聯,741,1585,1010,2,639,1410,969,3
3044,健鼎,668,-195,575,3,-212,-550,-1016,0
2455,全新,644,-3123,-2207,3,8,196,793,4
6274,台燿,641,778,2433,3,-232,-299,-296,2
3017,奇鋐,629,-722,-1306,2,60,225,1218,4
8358,金居,597,4413,6103,5,-570,-6009,-7471,1
3406,玉晶光,538,2163,3147,5,-243,-2248,-2842,0
6446,藥華藥,524,517,180,2,-30,52,49,1
3189,景碩,427,-13202,-6461,3,782,2936,5289,4
5904,寶雅,423,709,752,3,0,-244,-248,0
6805,富世達,293,1033,1038,4,-295,112,-687,2
2368,金像電,290,-1126,-1374,2,-175,151,1884,3
3661,世芯-KY,285,759,2134,4,-197,-105,31,3
6442,光聖,268,1149,944,4,-94,-957,-2183,0
6223,旺矽,250,364,669,5,-2,49,-162,1
4749,新應材,229,0,557,2,47,110,-13,3
3008,大立光,224,207,246,3,0,-61,-306,1
2383,台光電,195,-515,-1062,3,-48,-117,594,3
3529,力旺,143,637,1059,5,-63,-293,-430,1
3533,嘉澤,141,448,1040,5,52,1,-127,3
3131,弘塑,117,624,496,4,-181,-439,-400,3
3653,健策,83,238,408,4,-8,-72,-105,2
